  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   3.631E+015  2.398E-008  1.333E-013  6.239E-015  1.668E-015  1.327E-012  8.500E-002  1.746E-013  2.457E-017  3.678E-021  6.979E-013
   3.890E+015  2.609E-008  1.518E-013  7.209E-015  1.915E-015  1.515E-012  8.500E-002  1.999E-013  2.821E-017  4.348E-021  7.892E-013
   4.169E+015  2.838E-008  1.728E-013  8.326E-015  2.198E-015  1.730E-012  8.500E-002  2.289E-013  3.239E-017  5.142E-021  8.923E-013
   4.467E+015  3.083E-008  1.968E-013  9.614E-015  2.524E-015  1.975E-012  8.500E-002  2.620E-013  3.719E-017  6.081E-021  1.009E-012
   4.786E+015  3.348E-008  2.240E-013  1.110E-014  2.898E-015  2.255E-012  8.500E-002  2.999E-013  4.270E-017  7.193E-021  1.140E-012
   5.129E+015  3.634E-008  2.550E-013  1.281E-014  3.327E-015  2.574E-012  8.500E-002  3.433E-013  4.903E-017  8.509E-021  1.289E-012
   5.495E+015  3.942E-008  2.903E-013  1.477E-014  3.820E-015  2.939E-012  8.500E-002  3.930E-013  5.629E-017  1.007E-020  1.457E-012
   5.888E+015  4.273E-008  3.304E-013  1.704E-014  4.386E-015  3.354E-012  8.500E-002  4.499E-013  6.463E-017  1.191E-020  1.647E-012
   6.310E+015  4.630E-008  3.761E-013  1.964E-014  5.036E-015  3.829E-012  8.500E-002  5.149E-013  7.421E-017  1.410E-020  1.861E-012
   6.761E+015  5.013E-008  4.281E-013  2.263E-014  5.782E-015  4.370E-012  8.500E-002  5.893E-013  8.520E-017  1.668E-020  2.103E-012
   7.244E+015  5.426E-008  4.872E-013  2.607E-014  6.639E-015  4.987E-012  8.500E-002  6.745E-013  9.782E-017  1.975E-020  2.376E-012
   7.762E+015  5.871E-008  5.544E-013  3.002E-014  7.623E-015  5.691E-012  8.500E-002  7.719E-013  1.123E-016  2.337E-020  2.684E-012
   8.318E+015  6.349E-008  6.309E-013  3.456E-014  8.752E-015  6.493E-012  8.500E-002  8.833E-013  1.290E-016  2.767E-020  3.032E-012
   8.913E+015  6.863E-008  7.179E-013  3.976E-014  1.005E-014  7.409E-012  8.500E-002  1.011E-012  1.481E-016  3.277E-020  3.425E-012
   9.550E+015  7.418E-008  8.168E-013  4.573E-014  1.154E-014  8.453E-012  8.500E-002  1.157E-012  1.700E-016  3.883E-020  3.868E-012
   1.023E+016  8.020E-008  9.293E-013  5.258E-014  1.325E-014  9.644E-012  8.500E-002  1.323E-012  1.952E-016  4.608E-020  4.368E-012
   1.096E+016  8.679E-008  1.057E-012  6.041E-014  1.521E-014  1.100E-011  8.500E-002  1.514E-012  2.241E-016  5.482E-020  4.933E-012
   1.175E+016  9.412E-008  1.203E-012  6.936E-014  1.746E-014  1.255E-011  8.500E-002  1.732E-012  2.573E-016  6.558E-020  5.570E-012
   1.259E+016  1.025E-007  1.368E-012  7.956E-014  2.005E-014  1.431E-011  8.500E-002  1.982E-012  2.954E-016  7.918E-020  6.288E-012
   1.349E+016  1.125E-007  1.556E-012  9.113E-014  2.302E-014  1.633E-011  8.500E-002  2.267E-012  3.392E-016  9.713E-020  7.098E-012
   1.445E+016  1.250E-007  1.770E-012  1.042E-013  2.643E-014  1.862E-011  8.500E-002  2.593E-012  3.894E-016  1.221E-019  8.012E-012
   1.549E+016  1.416E-007  2.013E-012  1.188E-013  3.035E-014  2.123E-011  8.500E-002  2.966E-012  4.471E-016  1.590E-019  9.043E-012
   1.660E+016  1.649E-007  2.290E-012  1.348E-013  3.484E-014  2.421E-011  8.500E-002  3.393E-012  5.134E-016  2.169E-019  1.021E-011
   1.778E+016  1.989E-007  2.604E-012  1.522E-013  4.000E-014  2.761E-011  8.500E-002  3.880E-012  5.894E-016  3.124E-019  1.152E-011
   1.905E+016  2.501E-007  2.961E-012  1.703E-013  4.593E-014  3.148E-011  8.500E-002  4.438E-012  6.767E-016  4.762E-019  1.300E-011
   2.042E+016  3.279E-007  3.368E-012  1.885E-013  5.273E-014  3.589E-011  8.500E-002  5.075E-012  7.770E-016  7.656E-019  1.467E-011
   2.188E+016  4.465E-007  3.830E-012  2.055E-013  6.055E-014  4.092E-011  8.500E-002  5.804E-012  8.921E-016  1.287E-018  1.657E-011
   2.344E+016  6.258E-007  4.356E-012  2.200E-013  6.952E-014  4.664E-011  8.500E-002  6.637E-012  1.024E-015  2.236E-018  1.874E-011
   2.512E+016  8.942E-007  4.955E-012  2.302E-013  7.981E-014  5.317E-011  8.500E-002  7.590E-012  1.176E-015  3.960E-018  2.124E-011
   2.692E+016  1.290E-006  5.638E-012  2.349E-013  9.164E-014  6.062E-011  8.500E-002  8.680E-012  1.350E-015  7.054E-018  2.422E-011
   2.884E+016  1.864E-006  6.418E-012  2.334E-013  1.052E-013  6.912E-011  8.500E-002  9.927E-012  1.550E-015  1.249E-017  2.793E-011
   3.090E+016  2.684E-006  7.311E-012  2.261E-013  1.208E-013  7.883E-011  8.500E-002  1.136E-011  1.780E-015  2.183E-017  3.292E-011
   3.311E+016  3.830E-006  8.335E-012  2.139E-013  1.387E-013  8.993E-011  8.500E-002  1.299E-011  2.044E-015  3.758E-017  4.038E-011
   3.548E+016  5.400E-006  9.515E-012  1.984E-013  1.592E-013  1.027E-010  8.500E-002  1.486E-011  2.346E-015  6.387E-017  5.287E-011
   3.802E+016  7.506E-006  1.088E-011  1.813E-013  1.828E-013  1.173E-010  8.500E-002  1.702E-011  2.694E-015  1.081E-016  7.612E-011
   4.074E+016  1.026E-005  1.248E-011  1.638E-013  2.099E-013  1.341E-010  8.500E-002  1.948E-011  3.093E-015  1.845E-016  1.230E-010
   4.365E+016  1.377E-005  1.437E-011  1.469E-013  2.410E-013  1.534E-010  8.500E-002  2.232E-011  3.551E-015  3.226E-016  2.234E-010
   4.677E+016  1.811E-005  1.663E-011  1.311E-013  2.767E-013  1.757E-010  8.500E-002  2.558E-011  4.078E-015  5.844E-016  4.488E-010
   5.012E+016  2.329E-005  1.938E-011  1.167E-013  3.177E-013  2.012E-010  8.500E-002  2.932E-011  4.682E-015  1.098E-015  9.730E-010
   5.370E+016  2.929E-005  2.281E-011  1.040E-013  3.648E-013  2.301E-010  8.500E-002  3.361E-011  5.375E-015  2.108E-015  2.221E-009
   5.754E+016  3.601E-005  2.720E-011  9.284E-014  4.189E-013  2.625E-010  8.500E-002  3.851E-011  6.171E-015  4.052E-015  5.212E-009
   6.166E+016  4.334E-005  3.291E-011  8.323E-014  4.809E-013  2.977E-010  8.500E-002  4.413E-011  7.086E-015  7.660E-015  1.230E-008
   6.607E+016  5.120E-005  4.045E-011  7.499E-014  5.522E-013  3.343E-010  8.500E-002  5.063E-011  8.135E-015  1.402E-014  2.859E-008
   7.079E+016  5.955E-005  5.037E-011  6.796E-014  6.340E-013  3.697E-010  8.500E-002  5.828E-011  9.340E-015  2.449E-014  6.439E-008
   7.586E+016  6.846E-005  6.323E-011  6.197E-014  7.279E-013  4.005E-010  8.500E-002  6.742E-011  1.072E-014  4.038E-014  1.387E-007
   8.128E+016  7.806E-005  7.950E-011  5.691E-014  8.357E-013  4.235E-010  8.500E-002  7.853E-011  1.231E-014  6.256E-014  2.837E-007
   8.710E+016  8.863E-005  9.966E-011  5.266E-014  9.594E-013  4.358E-010  8.500E-002  9.214E-011  1.413E-014  9.137E-014  5.497E-007
   9.333E+016  1.005E-004  1.244E-010  4.914E-014  1.101E-012  4.363E-010  8.500E-002  1.089E-010  1.622E-014  1.265E-013  1.011E-006
   1.000E+017  1.142E-004  1.548E-010  4.629E-014  1.265E-012  4.257E-010  8.500E-002  1.293E-010  1.862E-014  1.667E-013  1.770E-006
   1.072E+017  1.297E-004  1.929E-010  4.405E-014  1.452E-012  4.071E-010  8.500E-002  1.539E-010  2.138E-014  2.098E-013  2.963E-006
   1.148E+017  1.473E-004  2.416E-010  4.234E-014  1.666E-012  3.852E-010  8.500E-002  1.831E-010  2.453E-014  2.526E-013  4.749E-006
   1.230E+017  1.663E-004  3.047E-010  4.105E-014  1.913E-012  3.637E-010  8.500E-002  2.173E-010  2.816E-014  2.917E-013  7.288E-006
   1.318E+017  1.859E-004  3.867E-010  4.001E-014  2.196E-012  3.444E-010  8.500E-002  2.569E-010  3.231E-014  3.239E-013  1.072E-005
   1.413E+017  2.050E-004  4.926E-010  3.910E-014  2.521E-012  3.277E-010  8.500E-002  3.029E-010  3.707E-014  3.462E-013  1.513E-005
   1.514E+017  2.225E-004  6.271E-010  3.818E-014  2.893E-012  3.139E-010  8.500E-002  3.562E-010  4.254E-014  3.566E-013  2.057E-005
   1.622E+017  2.375E-004  7.940E-010  3.717E-014  3.321E-012  3.030E-010  8.500E-002  4.179E-010  4.880E-014  3.538E-013  2.699E-005
   1.738E+017  2.495E-004  9.958E-010  3.602E-014  3.811E-012  2.953E-010  8.500E-002  4.894E-010  5.598E-014  3.382E-013  3.427E-005
   1.862E+017  2.587E-004  1.236E-009  3.475E-014  4.374E-012  2.907E-010  8.500E-002  5.721E-010  6.421E-014  3.117E-013  4.228E-005
   1.995E+017  2.653E-004  1.520E-009  3.338E-014  5.020E-012  2.891E-010  8.500E-002  6.683E-010  7.365E-014  2.774E-013  5.087E-005
   2.138E+017  2.703E-004  1.858E-009  3.198E-014  5.760E-012  2.904E-010  8.500E-002  7.804E-010  8.446E-014  2.388E-013  5.993E-005
   2.291E+017  2.741E-004  2.268E-009  3.058E-014  6.610E-012  2.942E-010  8.500E-002  9.119E-010  9.686E-014  1.993E-013  6.939E-005
   2.455E+017  2.773E-004  2.771E-009  2.923E-014  7.586E-012  3.005E-010  8.500E-002  1.066E-009  1.111E-013  1.615E-013  7.917E-005
   2.630E+017  2.803E-004  3.388E-009  2.794E-014  8.704E-012  3.092E-010  8.500E-002  1.248E-009  1.273E-013  1.278E-013  8.919E-005
   2.818E+017  2.831E-004  4.141E-009  2.672E-014  9.988E-012  3.203E-010  8.500E-002  1.463E-009  1.460E-013  9.970E-014  9.938E-005
   3.020E+017  2.858E-004  5.046E-009  2.558E-014  1.146E-011  3.336E-010  8.500E-002  1.716E-009  1.674E-013  7.796E-014  1.098E-004
   3.236E+017  2.884E-004  6.113E-009  2.452E-014  1.315E-011  3.487E-010  8.500E-002  2.015E-009  1.919E-013  6.239E-014  1.205E-004
   3.467E+017  2.910E-004  7.347E-009  2.354E-014  1.509E-011  3.648E-010  8.500E-002  2.371E-009  2.199E-013  5.205E-014  1.319E-004
   3.715E+017  2.935E-004  8.750E-009  2.265E-014  1.731E-011  3.812E-010  8.500E-002  2.798E-009  2.520E-013  4.566E-014  1.445E-004
   3.981E+017  2.960E-004  1.032E-008  2.183E-014  1.985E-011  3.968E-010  8.500E-002  3.315E-009  2.887E-013  4.200E-014  1.587E-004
   4.266E+017  2.984E-004  1.207E-008  2.110E-014  2.277E-011  4.110E-010  8.500E-002  3.949E-009  3.307E-013  4.012E-014  1.750E-004
   4.571E+017  3.009E-004  1.400E-008  2.043E-014  2.610E-011  4.231E-010  8.500E-002  4.738E-009  3.785E-013  3.942E-014  1.941E-004
   4.898E+017  3.033E-004  1.611E-008  1.982E-014  2.993E-011  4.327E-010  8.500E-002  5.735E-009  4.331E-013  3.953E-014  2.166E-004
   5.248E+017  3.058E-004  1.841E-008  1.926E-014  3.430E-011  4.397E-010  8.500E-002  7.023E-009  4.952E-013  4.022E-014  2.429E-004
   5.623E+017  3.083E-004  2.092E-008  1.875E-014  3.929E-011  4.440E-010  8.500E-002  8.727E-009  5.657E-013  4.137E-014  2.739E-004
   6.026E+017  3.109E-004  2.362E-008  1.829E-014  4.500E-011  4.456E-010  8.500E-002  1.105E-008  6.458E-013  4.293E-014  3.104E-004
   6.457E+017  3.135E-004  2.655E-008  1.786E-014  5.152E-011  4.446E-010  8.500E-002  1.433E-008  7.363E-013  4.485E-014  3.533E-004
   6.918E+017  3.162E-004  2.970E-008  1.746E-014  5.894E-011  4.415E-010  8.500E-002  1.919E-008  8.386E-013  4.683E-014  4.035E-004
   7.413E+017  3.189E-004  3.309E-008  1.709E-014  6.742E-011  4.399E-010  8.500E-002  2.664E-008  9.542E-013  4.013E-014  4.585E-004
   7.943E+017  3.217E-004  3.676E-008  1.672E-014  7.722E-011  4.680E-010  8.500E-002  3.691E-008  1.089E-012  1.008E-014  4.862E-004
   8.511E+017  3.245E-004  4.080E-008  1.636E-014  8.854E-011  5.247E-010  8.500E-002  4.827E-008  1.248E-012  4.819E-015  4.885E-004
   9.120E+017  3.271E-004  4.528E-008  1.605E-014  1.015E-010  5.907E-010  8.500E-002  6.033E-008  1.430E-012  3.890E-015  4.887E-004
   9.772E+017  3.297E-004  5.025E-008  1.577E-014  1.164E-010  6.649E-010  8.500E-002  7.313E-008  1.637E-012  3.202E-015  4.888E-004
   1.047E+018  3.321E-004  5.579E-008  1.552E-014  1.334E-010  7.482E-010  8.500E-002  8.676E-008  1.874E-012  2.636E-015  4.889E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  7.919E-014  1.709E-023  1.715E-019  1.936E-017  1.290E-019  7.765E-021  7.975E-015  4.341E-014  5.189E-014  1.526E-016
   1.148E+014  1.103E-013  8.107E-023  1.938E-019  2.039E-017  1.458E-019  8.944E-021  9.675E-015  6.361E-014  6.763E-014  1.637E-016
   1.230E+014  1.498E-013  2.166E-022  2.184E-019  2.093E-017  1.642E-019  1.030E-020  1.149E-014  8.764E-014  8.414E-014  1.639E-016
   1.318E+014  1.977E-013  4.586E-022  2.452E-019  2.082E-017  1.844E-019  1.187E-020  1.329E-014  1.160E-013  1.015E-013  1.568E-016
   1.413E+014  2.527E-013  8.572E-022  2.743E-019  2.011E-017  2.063E-019  1.367E-020  1.502E-014  1.487E-013  1.195E-013  1.452E-016
   1.514E+014  3.128E-013  1.484E-021  3.053E-019  1.903E-017  2.297E-019  1.576E-020  1.670E-014  1.862E-013  1.388E-013  1.324E-016
   1.622E+014  3.762E-013  2.443E-021  3.379E-019  1.789E-017  2.542E-019  1.816E-020  1.856E-014  2.292E-013  1.611E-013  1.213E-016
   1.738E+014  4.415E-013  3.883E-021  3.714E-019  1.704E-017  2.795E-019  2.093E-020  2.097E-014  2.790E-013  1.896E-013  1.151E-016
   1.862E+014  5.083E-013  6.019E-021  4.051E-019  1.678E-017  3.049E-019  2.412E-020  2.453E-014  3.367E-013  2.293E-013  1.168E-016
   1.995E+014  5.769E-013  9.161E-021  4.378E-019  1.734E-017  3.296E-019  2.781E-020  3.000E-014  4.042E-013  2.869E-013  1.309E-016
   2.138E+014  6.481E-013  1.375E-020  4.682E-019  1.892E-017  3.526E-019  3.206E-020  3.840E-014  4.832E-013  3.711E-013  1.634E-016
   2.291E+014  7.232E-013  2.044E-020  4.949E-019  2.171E-017  3.728E-019  3.697E-020  5.103E-014  5.757E-013  4.923E-013  2.241E-016
   2.455E+014  8.034E-013  3.016E-020  5.164E-019  2.593E-017  3.892E-019  4.263E-020  6.940E-014  6.841E-013  6.615E-013  3.280E-016
   2.630E+014  8.900E-013  4.425E-020  5.313E-019  3.189E-017  4.006E-019  4.917E-020  9.512E-014  8.109E-013  8.898E-013  4.970E-016
   2.818E+014  9.844E-013  6.466E-020  5.387E-019  3.996E-017  4.066E-019  5.673E-020  1.297E-013  9.589E-013  1.181E-012  7.644E-016
   3.020E+014  1.088E-012  9.419E-020  5.383E-019  5.073E-017  4.067E-019  6.545E-020  1.740E-013  1.131E-012  1.537E-012  1.173E-015
   3.236E+014  1.201E-012  1.369E-019  5.303E-019  6.493E-017  4.011E-019  7.552E-020  2.284E-013  1.331E-012  1.949E-012  1.775E-015
   3.467E+014  1.326E-012  1.986E-019  5.157E-019  8.358E-017  3.907E-019  8.717E-020  2.922E-013  1.562E-012  2.399E-012  2.628E-015
   3.715E+014  1.464E-012  2.877E-019  4.960E-019  1.080E-016  3.766E-019  1.006E-019  3.642E-013  1.827E-012  2.867E-012  3.788E-015
   3.981E+014  1.616E-012  4.158E-019  4.733E-019  1.401E-016  3.602E-019  1.162E-019  4.429E-013  2.133E-012  3.333E-012  5.297E-015
   4.266E+014  1.784E-012  5.993E-019  4.497E-019  1.823E-016  3.434E-019  1.341E-019  5.273E-013  2.481E-012  3.781E-012  7.181E-015
   4.571E+014  1.969E-012  8.607E-019  4.274E-019  2.380E-016  3.276E-019  1.549E-019  6.171E-013  2.879E-012  4.198E-012  9.444E-015
   4.898E+014  2.174E-012  1.230E-018  4.084E-019  3.115E-016  3.144E-019  1.790E-019  7.124E-013  3.330E-012  4.580E-012  1.208E-014
   5.248E+014  2.401E-012  1.745E-018  3.944E-019  4.091E-016  3.051E-019  2.068E-019  8.138E-013  3.839E-012  4.925E-012  1.506E-014
   5.623E+014  2.651E-012  2.455E-018  3.868E-019  5.390E-016  3.009E-019  2.390E-019  9.225E-013  4.413E-012  5.235E-012  1.837E-014
   6.026E+014  2.927E-012  3.417E-018  3.868E-019  7.127E-016  3.025E-019  2.762E-019  1.040E-012  5.057E-012  5.514E-012  2.199E-014
   6.457E+014  3.233E-012  4.695E-018  3.952E-019  9.456E-016  3.108E-019  3.194E-019  1.167E-012  5.777E-012  5.769E-012  2.590E-014
   6.918E+014  3.572E-012  6.358E-018  4.131E-019  1.260E-015  3.263E-019  3.693E-019  1.305E-012  6.580E-012  6.006E-012  3.010E-014
   7.413E+014  3.947E-012  8.475E-018  4.409E-019  1.686E-015  3.497E-019  4.272E-019  1.456E-012  7.472E-012  6.229E-012  3.460E-014
   7.943E+014  4.361E-012  1.111E-017  4.797E-019  2.265E-015  3.817E-019  4.943E-019  1.621E-012  8.459E-012  6.446E-012  3.940E-014
   8.511E+014  4.821E-012  1.433E-017  5.300E-019  3.057E-015  4.228E-019  5.720E-019  1.801E-012  9.550E-012  6.660E-012  4.453E-014
   9.120E+014  5.330E-012  1.819E-017  5.930E-019  4.145E-015  4.738E-019  6.621E-019  1.999E-012  1.075E-011  6.877E-012  5.001E-014
   9.772E+014  5.894E-012  2.273E-017  6.697E-019  5.648E-015  5.358E-019  7.666E-019  2.217E-012  1.207E-011  7.099E-012  5.588E-014
   1.047E+015  6.519E-012  2.800E-017  7.616E-019  7.734E-015  6.098E-019  8.879E-019  2.455E-012  1.352E-011  7.331E-012  6.217E-014
   1.122E+015  7.212E-012  3.405E-017  8.703E-019  1.065E-014  6.973E-019  1.029E-018  2.717E-012  1.510E-011  7.575E-012  6.892E-014
   1.202E+015  7.982E-012  4.091E-017  9.980E-019  1.474E-014  7.998E-019  1.192E-018  3.003E-012  1.683E-011  7.834E-012  7.617E-014
   1.288E+015  8.836E-012  4.864E-017  1.147E-018  2.051E-014  9.194E-019  1.382E-018  3.316E-012  1.871E-011  8.110E-012  8.398E-014
   1.380E+015  9.784E-012  5.729E-017  1.320E-018  2.870E-014  1.058E-018  1.602E-018  3.657E-012  2.076E-011  8.407E-012  9.238E-014
   1.479E+015  1.084E-011  6.693E-017  1.521E-018  4.037E-014  1.220E-018  1.859E-018  4.028E-012  2.299E-011  8.725E-012  1.014E-013
   1.585E+015  1.201E-011  7.763E-017  1.754E-018  5.715E-014  1.406E-018  2.157E-018  4.428E-012  2.540E-011  9.069E-012  1.112E-013
