  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  8.500E-002  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  2.532E-007  1.634E-013  3.160E-015  1.453E-015  1.428E-012  8.500E-002  1.670E-013  2.140E-017  4.604E-019  1.511E-013
   1.148E+014  5.601E-007  1.866E-013  3.640E-015  1.668E-015  1.634E-012  8.500E-002  1.915E-013  2.457E-017  2.657E-018  2.432E-013
   1.230E+014  9.253E-007  2.128E-013  4.169E-015  1.915E-015  1.869E-012  8.500E-002  2.195E-013  2.821E-017  7.061E-018  3.956E-013
   1.318E+014  1.356E-006  2.427E-013  4.778E-015  2.199E-015  2.138E-012  8.500E-002  2.516E-013  3.239E-017  1.400E-017  6.536E-013
   1.413E+014  1.861E-006  2.767E-013  5.465E-015  2.524E-015  2.445E-012  8.500E-002  2.884E-013  3.719E-017  2.393E-017  1.092E-012
   1.514E+014  2.447E-006  3.155E-013  6.229E-015  2.898E-015  2.797E-012  8.500E-002  3.305E-013  4.270E-017  3.749E-017  1.835E-012
   1.622E+014  3.125E-006  3.597E-013  7.066E-015  3.328E-015  3.199E-012  8.500E-002  3.789E-013  4.903E-017  5.556E-017  3.080E-012
   1.738E+014  3.904E-006  4.100E-013  7.975E-015  3.821E-015  3.658E-012  8.500E-002  4.342E-013  5.629E-017  7.917E-017  5.142E-012
   1.862E+014  4.795E-006  4.672E-013  8.948E-015  4.387E-015  4.183E-012  8.500E-002  4.976E-013  6.463E-017  1.096E-016  8.512E-012
   1.995E+014  5.811E-006  5.324E-013  9.978E-015  5.037E-015  4.783E-012  8.500E-002  5.703E-013  7.421E-017  1.482E-016  1.394E-011
   2.138E+014  6.964E-006  6.067E-013  1.106E-014  5.783E-015  5.468E-012  8.500E-002  6.535E-013  8.520E-017  1.966E-016  2.255E-011
   2.291E+014  8.269E-006  6.912E-013  1.217E-014  6.640E-015  6.250E-012  8.500E-002  7.489E-013  9.783E-017  2.570E-016  3.601E-011
   2.455E+014  9.740E-006  7.873E-013  1.331E-014  7.623E-015  7.143E-012  8.500E-002  8.581E-013  1.123E-016  3.315E-016  5.674E-011
   2.630E+014  1.139E-005  8.968E-013  1.447E-014  8.753E-015  8.163E-012  8.500E-002  9.832E-013  1.290E-016  4.228E-016  8.814E-011
   2.818E+014  1.324E-005  1.021E-012  1.564E-014  1.005E-014  9.327E-012  8.500E-002  1.126E-012  1.481E-016  5.340E-016  1.350E-010
   3.020E+014  1.531E-005  1.163E-012  1.680E-014  1.154E-014  1.065E-011  8.500E-002  1.291E-012  1.700E-016  6.688E-016  2.040E-010
   3.236E+014  1.762E-005  1.325E-012  1.796E-014  1.325E-014  1.217E-011  8.500E-002  1.478E-012  1.952E-016  8.315E-016  3.039E-010
   3.467E+014  2.018E-005  1.508E-012  1.912E-014  1.521E-014  1.390E-011  8.500E-002  1.693E-012  2.241E-016  1.027E-015  4.469E-010
   3.715E+014  2.302E-005  1.718E-012  2.028E-014  1.746E-014  1.586E-011  8.500E-002  1.940E-012  2.573E-016  1.262E-015  6.490E-010
   3.981E+014  2.615E-005  1.956E-012  2.143E-014  2.005E-014  1.810E-011  8.500E-002  2.222E-012  2.954E-016  1.542E-015  9.314E-010
   4.266E+014  2.961E-005  2.228E-012  2.259E-014  2.302E-014  2.066E-011  8.500E-002  2.545E-012  3.392E-016  1.877E-015  1.322E-009
   4.571E+014  3.342E-005  2.539E-012  2.377E-014  2.643E-014  2.356E-011  8.500E-002  2.914E-012  3.894E-016  2.275E-015  1.858E-009
   4.898E+014  3.759E-005  2.893E-012  2.496E-014  3.035E-014  2.686E-011  8.500E-002  3.337E-012  4.471E-016  2.750E-015  2.589E-009
   5.248E+014  4.216E-005  3.299E-012  2.618E-014  3.484E-014  3.061E-011  8.500E-002  3.822E-012  5.134E-016  3.315E-015  3.580E-009
   5.623E+014  4.714E-005  3.763E-012  2.744E-014  4.000E-014  3.487E-011  8.500E-002  4.376E-012  5.894E-016  3.986E-015  4.917E-009
   6.026E+014  5.256E-005  4.296E-012  2.874E-014  4.593E-014  3.971E-011  8.500E-002  5.011E-012  6.767E-016  4.784E-015  6.716E-009
   6.457E+014  5.843E-005  4.909E-012  3.008E-014  5.274E-014  4.519E-011  8.500E-002  5.738E-012  7.770E-016  5.731E-015  9.131E-009
   6.918E+014  6.478E-005  5.616E-012  3.146E-014  6.055E-014  5.139E-011  8.500E-002  6.570E-012  8.921E-016  6.854E-015  1.237E-008
   7.413E+014  7.162E-005  6.434E-012  3.288E-014  6.952E-014  5.841E-011  8.500E-002  7.524E-012  1.024E-015  8.186E-015  1.671E-008
   7.943E+014  7.895E-005  7.382E-012  3.431E-014  7.982E-014  6.635E-011  8.500E-002  8.616E-012  1.176E-015  9.761E-015  2.253E-008
   8.511E+014  8.679E-005  8.485E-012  3.576E-014  9.164E-014  7.531E-011  8.500E-002  9.868E-012  1.350E-015  1.162E-014  3.033E-008
   9.120E+014  9.513E-005  9.773E-012  3.719E-014  1.052E-013  8.541E-011  8.500E-002  1.130E-011  1.550E-015  1.381E-014  4.079E-008
   9.772E+014  1.040E-004  1.128E-011  3.860E-014  1.208E-013  9.678E-011  8.500E-002  1.295E-011  1.780E-015  1.639E-014  5.484E-008
   1.047E+015  1.133E-004  1.305E-011  3.995E-014  1.387E-013  1.096E-010  8.500E-002  1.483E-011  2.043E-015  1.941E-014  7.369E-008
   1.122E+015  1.231E-004  1.515E-011  4.123E-014  1.592E-013  1.239E-010  8.500E-002  1.700E-011  2.346E-015  2.292E-014  9.900E-008
   1.202E+015  1.333E-004  1.762E-011  4.243E-014  1.828E-013  1.400E-010  8.500E-002  1.948E-011  2.694E-015  2.701E-014  1.330E-007
   1.288E+015  1.439E-004  2.055E-011  4.352E-014  2.099E-013  1.580E-010  8.500E-002  2.234E-011  3.092E-015  3.174E-014  1.785E-007
   1.380E+015  1.549E-004  2.404E-011  4.450E-014  2.410E-013  1.780E-010  8.500E-002  2.562E-011  3.551E-015  3.719E-014  2.394E-007
   1.479E+015  1.662E-004  2.821E-011  4.537E-014  2.767E-013  2.002E-010  8.500E-002  2.938E-011  4.076E-015  4.344E-014  3.208E-007
   1.585E+015  1.777E-004  3.320E-011  4.613E-014  3.177E-013  2.248E-010  8.500E-002  3.371E-011  4.680E-015  5.058E-014  4.290E-007
   1.698E+015  1.893E-004  3.922E-011  4.679E-014  3.648E-013  2.517E-010  8.500E-002  3.868E-011  5.373E-015  5.870E-014  5.726E-007
   1.820E+015  2.011E-004  4.652E-011  4.737E-014  4.188E-013  2.811E-010  8.500E-002  4.440E-011  6.169E-015  6.791E-014  7.619E-007
   1.950E+015  2.129E-004  5.545E-011  4.789E-014  4.808E-013  3.128E-010  8.500E-002  5.096E-011  7.083E-015  7.832E-014  1.010E-006
   2.089E+015  2.246E-004  6.645E-011  4.837E-014  5.520E-013  3.468E-010  8.500E-002  5.850E-011  8.132E-015  9.004E-014  1.335E-006
   2.239E+015  2.363E-004  8.015E-011  4.883E-014  6.338E-013  3.826E-010  8.500E-002  6.716E-011  9.336E-015  1.032E-013  1.755E-006
   2.399E+015  2.478E-004  9.735E-011  4.930E-014  7.277E-013  4.200E-010  8.500E-002  7.709E-011  1.072E-014  1.179E-013  2.294E-006
