  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  8.500E-002  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  1.792E-010  4.984E-015  1.062E-016  4.358E-017  4.297E-014  8.500E-002  5.034E-015  6.421E-019  3.959E-024  3.800E-015
   1.148E+014  3.636E-010  5.697E-015  1.226E-016  5.003E-017  4.923E-014  8.500E-002  5.774E-015  7.372E-019  1.071E-023  4.769E-015
   1.230E+014  5.468E-010  6.513E-015  1.415E-016  5.745E-017  5.639E-014  8.500E-002  6.624E-015  8.465E-019  2.117E-023  5.990E-015
   1.318E+014  7.302E-010  7.445E-015  1.633E-016  6.596E-017  6.460E-014  8.500E-002  7.598E-015  9.719E-019  3.650E-023  7.530E-015
   1.413E+014  9.151E-010  8.511E-015  1.884E-016  7.573E-017  7.399E-014  8.500E-002  8.715E-015  1.116E-018  5.795E-023  9.468E-015
   1.514E+014  1.103E-009  9.728E-015  2.175E-016  8.695E-017  8.476E-014  8.500E-002  9.996E-015  1.281E-018  8.682E-023  1.191E-014
   1.622E+014  1.296E-009  1.112E-014  2.510E-016  9.983E-017  9.708E-014  8.500E-002  1.147E-014  1.471E-018  1.244E-022  1.499E-014
   1.738E+014  1.495E-009  1.271E-014  2.897E-016  1.146E-016  1.112E-013  8.500E-002  1.315E-014  1.689E-018  1.722E-022  1.885E-014
   1.862E+014  1.703E-009  1.453E-014  3.345E-016  1.316E-016  1.274E-013  8.500E-002  1.508E-014  1.939E-018  2.316E-022  2.370E-014
   1.995E+014  1.920E-009  1.661E-014  3.861E-016  1.511E-016  1.459E-013  8.500E-002  1.730E-014  2.226E-018  3.043E-022  2.977E-014
   2.138E+014  2.149E-009  1.898E-014  4.457E-016  1.735E-016  1.671E-013  8.500E-002  1.984E-014  2.556E-018  3.922E-022  3.735E-014
   2.291E+014  2.392E-009  2.169E-014  5.144E-016  1.992E-016  1.914E-013  8.500E-002  2.276E-014  2.935E-018  4.976E-022  4.678E-014
   2.455E+014  2.649E-009  2.479E-014  5.939E-016  2.287E-016  2.192E-013  8.500E-002  2.610E-014  3.370E-018  6.235E-022  5.847E-014
   2.630E+014  2.923E-009  2.833E-014  6.856E-016  2.626E-016  2.510E-013  8.500E-002  2.994E-014  3.869E-018  7.732E-022  7.290E-014
   2.818E+014  3.216E-009  3.238E-014  7.915E-016  3.015E-016  2.875E-013  8.500E-002  3.433E-014  4.442E-018  9.509E-022  9.061E-014
   3.020E+014  3.529E-009  3.700E-014  9.137E-016  3.462E-016  3.292E-013  8.500E-002  3.938E-014  5.100E-018  1.162E-021  1.122E-013
   3.236E+014  3.865E-009  4.228E-014  1.055E-015  3.974E-016  3.770E-013  8.500E-002  4.516E-014  5.856E-018  1.412E-021  1.385E-013
   3.467E+014  4.228E-009  4.831E-014  1.218E-015  4.563E-016  4.317E-013  8.500E-002  5.179E-014  6.724E-018  1.710E-021  1.701E-013
   3.715E+014  4.625E-009  5.521E-014  1.406E-015  5.239E-016  4.944E-013  8.500E-002  5.939E-014  7.720E-018  2.064E-021  2.080E-013
   3.981E+014  5.070E-009  6.308E-014  1.623E-015  6.015E-016  5.661E-013  8.500E-002  6.811E-014  8.863E-018  2.490E-021  2.530E-013
   4.266E+014  5.587E-009  7.208E-014  1.874E-015  6.907E-016  6.482E-013  8.500E-002  7.811E-014  1.018E-017  3.005E-021  3.063E-013
   4.571E+014  6.218E-009  8.235E-014  2.163E-015  7.930E-016  7.423E-013  8.500E-002  8.957E-014  1.168E-017  3.640E-021  3.687E-013
   4.898E+014  7.040E-009  9.409E-014  2.497E-015  9.105E-016  8.499E-013  8.500E-002  1.027E-013  1.342E-017  4.442E-021  4.416E-013
   5.248E+014  8.181E-009  1.075E-013  2.882E-015  1.045E-015  9.732E-013  8.500E-002  1.178E-013  1.540E-017  5.491E-021  5.261E-013
   5.623E+014  9.850E-009  1.228E-013  3.327E-015  1.200E-015  1.114E-012  8.500E-002  1.351E-013  1.768E-017  6.923E-021  6.235E-013
   6.026E+014  1.238E-008  1.403E-013  3.839E-015  1.378E-015  1.276E-012  8.500E-002  1.549E-013  2.030E-017  8.981E-021  7.353E-013
   6.457E+014  1.630E-008  1.603E-013  4.428E-015  1.582E-015  1.461E-012  8.500E-002  1.776E-013  2.331E-017  1.210E-020  8.632E-013
