  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   5.129E+015  6.181E-004  2.279E-009  9.018E-014  6.641E-012  1.867E-009  8.500E-002  5.941E-010  9.773E-014  3.226E-013  3.409E-005
   5.495E+015  6.405E-004  2.982E-009  9.254E-014  7.623E-012  1.924E-009  8.500E-002  6.761E-010  1.122E-013  3.543E-013  4.133E-005
   5.888E+015  6.626E-004  3.888E-009  9.482E-014  8.750E-012  1.971E-009  8.500E-002  7.692E-010  1.287E-013  3.868E-013  4.984E-005
   6.310E+015  6.843E-004  5.037E-009  9.695E-014  1.004E-011  2.009E-009  8.500E-002  8.750E-010  1.477E-013  4.192E-013  5.974E-005
   6.761E+015  7.053E-004  6.463E-009  9.885E-014  1.153E-011  2.040E-009  8.500E-002  9.953E-010  1.695E-013  4.508E-013  7.120E-005
   7.244E+015  7.254E-004  8.186E-009  1.004E-013  1.323E-011  2.066E-009  8.500E-002  1.132E-009  1.945E-013  4.805E-013  8.435E-005
   7.762E+015  7.442E-004  1.021E-008  1.016E-013  1.518E-011  2.088E-009  8.500E-002  1.287E-009  2.232E-013  5.070E-013  9.933E-005
   8.318E+015  7.615E-004  1.251E-008  1.022E-013  1.742E-011  2.109E-009  8.500E-002  1.463E-009  2.560E-013  5.289E-013  1.162E-004
   8.913E+015  7.770E-004  1.503E-008  1.023E-013  1.999E-011  2.131E-009  8.500E-002  1.663E-009  2.937E-013  5.446E-013  1.351E-004
   9.550E+015  7.906E-004  1.770E-008  1.017E-013  2.294E-011  2.156E-009  8.500E-002  1.889E-009  3.369E-013  5.526E-013  1.560E-004
   1.023E+016  8.021E-004  2.039E-008  1.005E-013  2.632E-011  2.187E-009  8.500E-002  2.144E-009  3.864E-013  5.513E-013  1.789E-004
   1.096E+016  8.117E-004  2.302E-008  9.854E-014  3.020E-011  2.227E-009  8.500E-002  2.433E-009  4.431E-013  5.395E-013  2.035E-004
   1.175E+016  8.195E-004  2.549E-008  9.589E-014  3.464E-011  2.277E-009  8.500E-002  2.757E-009  5.081E-013  5.166E-013  2.296E-004
   1.259E+016  8.256E-004  2.771E-008  9.259E-014  3.974E-011  2.342E-009  8.500E-002  3.120E-009  5.826E-013  4.828E-013  2.568E-004
   1.349E+016  8.303E-004  2.965E-008  8.869E-014  4.558E-011  2.424E-009  8.500E-002  3.525E-009  6.679E-013  4.389E-013  2.846E-004
   1.445E+016  8.339E-004  3.130E-008  8.428E-014  5.227E-011  2.526E-009  8.500E-002  3.976E-009  7.656E-013  3.872E-013  3.124E-004
   1.549E+016  8.366E-004  3.267E-008  7.946E-014  5.995E-011  2.654E-009  8.500E-002  4.474E-009  8.776E-013  3.303E-013  3.396E-004
   1.660E+016  8.386E-004  3.379E-008  7.435E-014  6.874E-011  2.810E-009  8.500E-002  5.023E-009  1.006E-012  2.719E-013  3.654E-004
   1.778E+016  8.400E-004  3.470E-008  6.906E-014  7.881E-011  3.001E-009  8.500E-002  5.625E-009  1.153E-012  2.155E-013  3.892E-004
   1.905E+016  8.411E-004  3.543E-008  6.375E-014  9.034E-011  3.231E-009  8.500E-002  6.283E-009  1.321E-012  1.641E-013  4.105E-004
   2.042E+016  8.418E-004  3.604E-008  5.852E-014  1.036E-010  3.507E-009  8.500E-002  6.997E-009  1.513E-012  1.199E-013  4.290E-004
   2.188E+016  8.424E-004  3.655E-008  5.349E-014  1.187E-010  3.834E-009  8.500E-002  7.772E-009  1.733E-012  8.403E-014  4.446E-004
   2.344E+016  8.428E-004  3.700E-008  4.874E-014  1.360E-010  4.220E-009  8.500E-002  8.609E-009  1.985E-012  5.642E-014  4.571E-004
   2.512E+016  8.431E-004  3.742E-008  4.434E-014  1.558E-010  4.671E-009  8.500E-002  9.511E-009  2.273E-012  3.629E-014  4.670E-004
   2.692E+016  8.433E-004  3.785E-008  4.034E-014  1.784E-010  5.194E-009  8.500E-002  1.048E-008  2.603E-012  2.235E-014  4.744E-004
   2.884E+016  8.435E-004  3.830E-008  3.673E-014  2.043E-010  5.799E-009  8.500E-002  1.153E-008  2.979E-012  1.319E-014  4.798E-004
   3.090E+016  8.437E-004  3.880E-008  3.353E-014  2.338E-010  6.492E-009  8.500E-002  1.265E-008  3.408E-012  7.460E-015  4.835E-004
   3.311E+016  8.438E-004  3.937E-008  3.071E-014  2.675E-010  7.283E-009  8.500E-002  1.385E-008  3.897E-012  4.044E-015  4.860E-004
   3.548E+016  8.440E-004  4.004E-008  2.825E-014  3.059E-010  8.181E-009  8.500E-002  1.515E-008  4.455E-012  2.103E-015  4.877E-004
   3.802E+016  8.441E-004  4.084E-008  2.610E-014  3.496E-010  9.194E-009  8.500E-002  1.653E-008  5.090E-012  1.053E-015  4.887E-004
   4.074E+016  8.443E-004  4.177E-008  2.425E-014  3.993E-010  1.034E-008  8.500E-002  1.802E-008  5.812E-012  5.093E-016  4.892E-004
   4.365E+016  8.445E-004  4.288E-008  2.265E-014  4.557E-010  1.162E-008  8.500E-002  1.961E-008  6.631E-012  2.408E-016  4.896E-004
   4.677E+016  8.446E-004  4.419E-008  2.127E-014  5.198E-010  1.305E-008  8.500E-002  2.132E-008  7.559E-012  1.134E-016  4.898E-004
   5.012E+016  8.448E-004  4.575E-008  2.008E-014  5.922E-010  1.464E-008  8.500E-002  2.315E-008  8.609E-012  5.489E-017  4.898E-004
   5.370E+016  8.450E-004  4.759E-008  1.906E-014  6.741E-010  1.642E-008  8.500E-002  2.512E-008  9.796E-012  2.846E-017  4.899E-004
   5.754E+016  8.452E-004  4.977E-008  1.818E-014  7.665E-010  1.838E-008  8.500E-002  2.722E-008  1.113E-011  1.635E-017  4.899E-004
   6.166E+016  8.454E-004  5.236E-008  1.743E-014  8.703E-010  2.056E-008  8.500E-002  2.948E-008  1.263E-011  1.046E-017  4.899E-004
   6.607E+016  8.456E-004  5.543E-008  1.678E-014  9.868E-010  2.296E-008  8.500E-002  3.190E-008  1.432E-011  7.272E-018  4.899E-004
   7.079E+016  8.458E-004  5.907E-008  1.622E-014  1.117E-009  2.560E-008  8.500E-002  3.449E-008  1.620E-011  5.320E-018  4.900E-004
   7.586E+016  8.460E-004  6.339E-008  1.574E-014  1.262E-009  2.849E-008  8.500E-002  3.727E-008  1.830E-011  3.998E-018  4.900E-004
   8.128E+016  8.462E-004  6.850E-008  1.533E-014  1.423E-009  3.164E-008  8.500E-002  4.025E-008  2.062E-011  3.043E-018  4.900E-004
   8.710E+016  8.465E-004  7.455E-008  1.498E-014  1.602E-009  3.507E-008  8.500E-002  4.344E-008  2.319E-011  2.332E-018  4.900E-004
   9.333E+016  8.467E-004  8.172E-008  1.468E-014  1.798E-009  3.879E-008  8.500E-002  4.687E-008  2.602E-011  1.792E-018  4.900E-004
   1.000E+017  8.470E-004  9.020E-008  1.441E-014  2.012E-009  4.278E-008  8.500E-002  5.054E-008  2.911E-011  1.380E-018  4.900E-004
   1.072E+017  8.473E-004  1.002E-007  1.419E-014  2.246E-009  4.707E-008  8.500E-002  5.447E-008  3.247E-011  1.064E-018  4.900E-004
   1.148E+017  8.476E-004  1.120E-007  1.400E-014  2.499E-009  5.163E-008  8.500E-002  5.869E-008  3.611E-011  8.212E-019  4.900E-004
   1.230E+017  8.479E-004  1.259E-007  1.383E-014  2.770E-009  5.646E-008  8.500E-002  6.321E-008  4.002E-011  6.337E-019  4.900E-004
   1.318E+017  8.482E-004  1.422E-007  1.369E-014  3.060E-009  6.153E-008  8.500E-002  6.805E-008  4.419E-011  4.888E-019  4.900E-004
   1.413E+017  8.486E-004  1.612E-007  1.357E-014  3.367E-009  6.684E-008  8.500E-002  7.324E-008  4.860E-011  3.767E-019  4.900E-004
   1.514E+017  8.489E-004  1.834E-007  1.346E-014  3.690E-009  7.234E-008  8.500E-002  7.881E-008  5.324E-011  2.900E-019  4.900E-004
