  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   3.236E+014  2.870E+006  3.847E+002  2.310E+000  3.448E-002  8.292E-012  0.000E+000  0.000E+000  7.366E-015  0.000E+000  0.000E+000  1.637E+001
   3.467E+014  2.500E+006  3.665E+002  2.155E+000  4.184E-002  1.053E-011  0.000E+000  0.000E+000  9.832E-015  0.000E+000  0.000E+000  1.653E+001
   3.715E+014  2.177E+006  3.492E+002  2.012E+000  5.022E-002  1.273E-011  0.000E+000  0.000E+000  1.240E-014  0.000E+000  0.000E+000  1.667E+001
   3.981E+014  1.896E+006  3.327E+002  1.877E+000  5.964E-002  1.546E-011  0.000E+000  0.000E+000  1.581E-014  0.000E+000  0.000E+000  1.681E+001
   4.266E+014  1.652E+006  3.170E+002  1.752E+000  7.013E-002  1.870E-011  0.000E+000  0.000E+000  2.015E-014  0.000E+000  0.000E+000  1.693E+001
   4.571E+014  1.439E+006  3.021E+002  1.635E+000  8.170E-002  2.196E-011  0.000E+000  0.000E+000  2.481E-014  0.000E+000  0.000E+000  1.705E+001
   4.898E+014  1.253E+006  2.878E+002  1.526E+000  9.435E-002  2.587E-011  0.000E+000  0.000E+000  3.082E-014  0.000E+000  0.000E+000  1.716E+001
   5.248E+014  1.091E+006  2.742E+002  1.424E+000  1.081E-001  3.017E-011  0.000E+000  0.000E+000  3.792E-014  0.000E+000  0.000E+000  1.726E+001
   5.623E+014  9.504E+005  2.613E+002  1.329E+000  1.228E-001  3.479E-011  0.000E+000  0.000E+000  4.616E-014  0.000E+000  0.000E+000  1.735E+001
   6.026E+014  8.278E+005  2.489E+002  1.240E+000  1.385E-001  3.997E-011  0.000E+000  0.000E+000  5.613E-014  0.000E+000  0.000E+000  1.744E+001
   6.457E+014  7.210E+005  2.372E+002  1.158E+000  1.552E-001  4.549E-011  0.000E+000  0.000E+000  6.766E-014  0.000E+000  0.000E+000  1.753E+001
   6.918E+014  6.279E+005  2.260E+002  1.080E+000  1.727E-001  5.097E-011  0.000E+000  0.000E+000  8.007E-014  0.000E+000  0.000E+000  1.760E+001
   7.413E+014  5.469E+005  2.153E+002  1.008E+000  1.911E-001  5.674E-011  0.000E+000  0.000E+000  9.415E-014  0.000E+000  0.000E+000  1.768E+001
   7.943E+014  4.763E+005  2.052E+002  9.409E-001  2.102E-001  6.376E-011  0.000E+000  0.000E+000  1.128E-013  0.000E+000  0.000E+000  1.774E+001
   8.511E+014  4.149E+005  1.955E+002  8.781E-001  2.299E-001  7.102E-011  0.000E+000  0.000E+000  1.341E-013  0.000E+000  0.000E+000  1.781E+001
   9.120E+014  3.613E+005  1.862E+002  8.195E-001  2.502E-001  7.775E-011  0.000E+000  0.000E+000  1.555E-013  0.000E+000  0.000E+000  1.786E+001
   9.772E+014  3.147E+005  1.775E+002  7.648E-001  2.710E-001  8.382E-011  0.000E+000  0.000E+000  1.765E-013  0.000E+000  0.000E+000  1.792E+001
   1.047E+015  2.741E+005  1.691E+002  7.137E-001  2.922E-001  9.109E-011  0.000E+000  0.000E+000  2.037E-013  0.000E+000  0.000E+000  1.797E+001
   1.122E+015  2.387E+005  1.611E+002  6.661E-001  3.137E-001  9.892E-011  0.000E+000  0.000E+000  2.359E-013  0.000E+000  0.000E+000  1.802E+001
   1.202E+015  2.079E+005  1.535E+002  6.216E-001  3.355E-001  1.066E-010  0.000E+000  0.000E+000  2.704E-013  0.000E+000  0.000E+000  1.806E+001
   1.288E+015  1.811E+005  1.462E+002  5.801E-001  3.574E-001  1.140E-010  0.000E+000  0.000E+000  3.071E-013  0.000E+000  0.000E+000  1.810E+001
   1.380E+015  1.577E+005  1.393E+002  5.414E-001  3.794E-001  1.230E-010  0.000E+000  0.000E+000  3.558E-013  0.000E+000  0.000E+000  1.814E+001
   1.479E+015  1.374E+005  1.328E+002  5.053E-001  4.015E-001  1.298E-010  0.000E+000  0.000E+000  3.970E-013  0.000E+000  0.000E+000  1.818E+001
   1.585E+015  1.197E+005  1.265E+002  4.715E-001  4.234E-001  1.376E-010  0.000E+000  0.000E+000  4.478E-013  0.000E+000  0.000E+000  1.821E+001
   1.698E+015  1.042E+005  1.205E+002  4.401E-001  4.453E-001  1.460E-010  0.000E+000  0.000E+000  5.086E-013  0.000E+000  0.000E+000  1.824E+001
   1.820E+015  9.076E+004  1.148E+002  4.107E-001  4.669E-001  1.535E-010  0.000E+000  0.000E+000  5.682E-013  0.000E+000  0.000E+000  1.827E+001
   1.950E+015  7.905E+004  1.094E+002  3.833E-001  4.883E-001  1.614E-010  0.000E+000  0.000E+000  6.383E-013  0.000E+000  0.000E+000  1.830E+001
   2.089E+015  6.885E+004  1.043E+002  3.577E-001  5.094E-001  1.687E-010  0.000E+000  0.000E+000  7.097E-013  0.000E+000  0.000E+000  1.833E+001
   2.239E+015  5.997E+004  9.933E+001  3.338E-001  5.302E-001  1.757E-010  0.000E+000  0.000E+000  7.845E-013  0.000E+000  0.000E+000  1.835E+001
   2.399E+015  5.223E+004  9.464E+001  3.115E-001  5.505E-001  1.842E-010  0.000E+000  0.000E+000  8.861E-013  0.000E+000  0.000E+000  1.837E+001
   2.570E+015  4.549E+004  9.017E+001  2.908E-001  5.704E-001  1.908E-010  0.000E+000  0.000E+000  9.729E-013  0.000E+000  0.000E+000  1.839E+001
   2.754E+015  3.962E+004  8.592E+001  2.713E-001  5.899E-001  1.978E-010  0.000E+000  0.000E+000  1.076E-012  0.000E+000  0.000E+000  1.841E+001
   2.951E+015  3.451E+004  8.186E+001  2.532E-001  6.088E-001  2.045E-010  0.000E+000  0.000E+000  1.186E-012  0.000E+000  0.000E+000  1.843E+001
   3.162E+015  3.005E+004  7.800E+001  2.363E-001  6.272E-001  2.117E-010  0.000E+000  0.000E+000  1.316E-012  0.000E+000  0.000E+000  1.845E+001
   3.388E+015  2.618E+004  7.432E+001  2.206E-001  6.450E-001  2.178E-010  0.000E+000  0.000E+000  1.439E-012  0.000E+000  0.000E+000  1.846E+001
   3.631E+015  2.280E+004  7.081E+001  2.058E-001  6.622E-001  2.242E-010  0.000E+000  0.000E+000  1.584E-012  0.000E+000  0.000E+000  1.848E+001
   3.890E+015  1.986E+004  6.747E+001  1.921E-001  6.789E-001  2.305E-010  0.000E+000  0.000E+000  1.743E-012  0.000E+000  0.000E+000  1.849E+001
   4.169E+015  1.729E+004  6.428E+001  1.793E-001  6.950E-001  2.364E-010  0.000E+000  0.000E+000  1.909E-012  0.000E+000  0.000E+000  1.850E+001
   4.467E+015  1.506E+004  6.125E+001  1.673E-001  7.105E-001  2.420E-010  0.000E+000  0.000E+000  2.090E-012  0.000E+000  0.000E+000  1.852E+001
   4.786E+015  1.312E+004  5.836E+001  1.561E-001  7.253E-001  2.475E-010  0.000E+000  0.000E+000  2.287E-012  0.000E+000  0.000E+000  1.853E+001
   5.129E+015  1.143E+004  5.560E+001  1.457E-001  7.396E-001  2.529E-010  0.000E+000  0.000E+000  2.502E-012  0.000E+000  0.000E+000  1.854E+001
   5.495E+015  9.952E+003  5.298E+001  1.360E-001  7.533E-001  2.580E-010  0.000E+000  0.000E+000  2.735E-012  0.000E+000  0.000E+000  1.855E+001
   5.888E+015  8.668E+003  5.048E+001  1.269E-001  7.664E-001  2.631E-010  0.000E+000  0.000E+000  2.994E-012  0.000E+000  0.000E+000  1.856E+001
   6.310E+015  7.549E+003  4.809E+001  1.184E-001  7.789E-001  2.674E-010  0.000E+000  0.000E+000  3.247E-012  0.000E+000  0.000E+000  1.857E+001
   6.761E+015  6.575E+003  4.582E+001  1.105E-001  7.909E-001  2.720E-010  0.000E+000  0.000E+000  3.548E-012  0.000E+000  0.000E+000  1.857E+001
   7.244E+015  5.727E+003  4.366E+001  1.032E-001  8.023E-001  2.764E-010  0.000E+000  0.000E+000  3.873E-012  0.000E+000  0.000E+000  1.858E+001
   7.762E+015  4.988E+003  4.160E+001  9.628E-002  8.132E-001  2.802E-010  0.000E+000  0.000E+000  4.201E-012  0.000E+000  0.000E+000  1.859E+001
   8.318E+015  4.344E+003  3.964E+001  8.985E-002  8.236E-001  2.841E-010  0.000E+000  0.000E+000  4.568E-012  0.000E+000  0.000E+000  1.859E+001
   8.913E+015  3.784E+003  3.776E+001  8.385E-002  8.335E-001  2.880E-010  0.000E+000  0.000E+000  5.000E-012  0.000E+000  0.000E+000  1.860E+001
   9.550E+015  3.295E+003  3.598E+001  7.826E-002  8.429E-001  2.913E-010  0.000E+000  0.000E+000  5.413E-012  0.000E+000  0.000E+000  1.861E+001
   1.023E+016  2.870E+003  3.428E+001  7.303E-002  8.518E-001  2.946E-010  0.000E+000  0.000E+000  5.889E-012  0.000E+000  0.000E+000  1.861E+001
   1.096E+016  2.500E+003  3.267E+001  6.816E-002  8.603E-001  2.979E-010  0.000E+000  0.000E+000  6.428E-012  0.000E+000  0.000E+000  1.862E+001
   1.175E+016  2.177E+003  3.112E+001  6.361E-002  8.683E-001  3.009E-010  0.000E+000  0.000E+000  7.000E-012  0.000E+000  0.000E+000  1.862E+001
   1.259E+016  1.896E+003  2.965E+001  5.936E-002  8.760E-001  3.037E-010  0.000E+000  0.000E+000  7.611E-012  0.000E+000  0.000E+000  1.862E+001
   1.349E+016  1.652E+003  2.825E+001  5.540E-002  8.832E-001  3.065E-010  0.000E+000  0.000E+000  8.353E-012  0.000E+000  0.000E+000  1.863E+001
   1.445E+016  1.439E+003  2.692E+001  5.170E-002  8.901E-001  3.089E-010  0.000E+000  0.000E+000  9.069E-012  0.000E+000  0.000E+000  1.863E+001
   1.549E+016  1.253E+003  2.565E+001  4.825E-002  8.966E-001  3.113E-010  0.000E+000  0.000E+000  9.914E-012  0.000E+000  0.000E+000  1.864E+001
   1.660E+016  1.091E+003  2.444E+001  4.503E-002  9.027E-001  3.137E-010  0.000E+000  0.000E+000  1.087E-011  0.000E+000  0.000E+000  1.864E+001
   1.778E+016  9.504E+002  2.329E+001  4.203E-002  9.085E-001  3.159E-010  0.000E+000  0.000E+000  1.199E-011  0.000E+000  0.000E+000  1.864E+001
   1.905E+016  8.278E+002  2.219E+001  3.922E-002  9.140E-001  3.180E-010  0.000E+000  0.000E+000  1.323E-011  0.000E+000  0.000E+000  1.864E+001
   2.042E+016  7.210E+002  2.114E+001  3.660E-002  9.192E-001  3.199E-010  0.000E+000  0.000E+000  1.460E-011  0.000E+000  0.000E+000  1.865E+001
   2.188E+016  6.279E+002  2.014E+001  3.416E-002  9.241E-001  3.217E-010  0.000E+000  0.000E+000  1.611E-011  0.000E+000  0.000E+000  1.865E+001
   2.344E+016  5.469E+002  1.919E+001  3.188E-002  9.288E-001  3.236E-010  0.000E+000  0.000E+000  1.821E-011  0.000E+000  0.000E+000  1.865E+001
   2.512E+016  4.763E+002  1.828E+001  2.975E-002  9.331E-001  3.252E-010  0.000E+000  0.000E+000  2.046E-011  0.000E+000  0.000E+000  1.865E+001
   2.692E+016  4.149E+002  1.742E+001  2.777E-002  9.373E-001  3.266E-010  0.000E+000  0.000E+000  2.299E-011  0.000E+000  0.000E+000  1.866E+001
   2.884E+016  3.613E+002  1.660E+001  2.591E-002  9.411E-001  3.281E-010  0.000E+000  0.000E+000  2.642E-011  0.000E+000  0.000E+000  1.866E+001
   3.090E+016  3.147E+002  1.582E+001  2.418E-002  9.448E-001  3.294E-010  0.000E+000  0.000E+000  3.068E-011  0.000E+000  0.000E+000  1.866E+001
   3.311E+016  2.741E+002  1.507E+001  2.257E-002  9.482E-001  3.307E-010  0.000E+000  0.000E+000  3.630E-011  0.000E+000  0.000E+000  1.866E+001
   3.548E+016  2.387E+002  1.436E+001  2.106E-002  9.515E-001  3.319E-010  0.000E+000  0.000E+000  4.427E-011  0.000E+000  0.000E+000  1.866E+001
   3.802E+016  2.079E+002  1.368E+001  1.966E-002  9.545E-001  3.331E-010  0.000E+000  0.000E+000  5.563E-011  0.000E+000  0.000E+000  1.866E+001
   4.074E+016  1.811E+002  1.303E+001  1.835E-002  9.574E-001  3.341E-010  0.000E+000  0.000E+000  7.263E-011  0.000E+000  0.000E+000  1.867E+001
   4.365E+016  1.577E+002  1.242E+001  1.712E-002  9.601E-001  3.351E-010  0.000E+000  0.000E+000  9.861E-011  0.000E+000  0.000E+000  1.867E+001
   4.677E+016  1.374E+002  1.183E+001  1.598E-002  9.626E-001  3.360E-010  0.000E+000  0.000E+000  1.353E-010  0.000E+000  0.000E+000  1.867E+001
   5.012E+016  1.197E+002  1.127E+001  1.491E-002  9.650E-001  3.370E-010  0.000E+000  0.000E+000  1.786E-010  0.000E+000  0.000E+000  1.867E+001
   5.370E+016  1.042E+002  1.074E+001  1.392E-002  9.672E-001  3.378E-010  0.000E+000  0.000E+000  2.100E-010  0.000E+000  0.000E+000  1.867E+001
   5.754E+016  9.076E+001  1.023E+001  1.299E-002  9.693E-001  3.386E-010  0.000E+000  0.000E+000  2.243E-010  0.000E+000  0.000E+000  1.867E+001
   6.166E+016  7.905E+001  1.000E+001  1.212E-002  9.713E-001  3.393E-010  0.000E+000  0.000E+000  2.294E-010  0.000E+000  0.000E+000  1.867E+001
   6.607E+016  6.885E+001  1.000E+001  1.131E-002  9.731E-001  3.400E-010  0.000E+000  0.000E+000  2.314E-010  0.000E+000  0.000E+000  1.867E+001
   7.079E+016  5.997E+001  1.000E+001  1.056E-002  9.749E-001  3.406E-010  0.000E+000  0.000E+000  2.322E-010  0.000E+000  0.000E+000  1.867E+001
   7.586E+016  5.223E+001  1.000E+001  9.852E-003  9.765E-001  3.413E-010  0.000E+000  0.000E+000  2.327E-010  0.000E+000  0.000E+000  1.867E+001
   8.128E+016  4.549E+001  1.000E+001  9.194E-003  9.780E-001  3.418E-010  0.000E+000  0.000E+000  2.331E-010  0.000E+000  0.000E+000  1.867E+001
   8.710E+016  3.962E+001  1.000E+001  8.581E-003  9.794E-001  3.423E-010  0.000E+000  0.000E+000  2.335E-010  0.000E+000  0.000E+000  1.868E+001
   9.333E+016  3.451E+001  1.000E+001  8.008E-003  9.808E-001  3.428E-010  0.000E+000  0.000E+000  2.339E-010  0.000E+000  0.000E+000  1.868E+001
   1.000E+017  3.005E+001  1.000E+001  7.474E-003  9.820E-001  3.433E-010  0.000E+000  0.000E+000  2.342E-010  0.000E+000  0.000E+000  1.868E+001
   1.072E+017  2.618E+001  1.000E+001  6.975E-003  9.832E-001  3.437E-010  0.000E+000  0.000E+000  2.346E-010  0.000E+000  0.000E+000  1.868E+001
   1.148E+017  2.280E+001  1.000E+001  6.509E-003  9.843E-001  3.442E-010  0.000E+000  0.000E+000  2.349E-010  0.000E+000  0.000E+000  1.868E+001
   1.230E+017  1.986E+001  1.000E+001  6.075E-003  9.853E-001  3.445E-010  0.000E+000  0.000E+000  2.352E-010  0.000E+000  0.000E+000  1.868E+001
   1.318E+017  1.729E+001  1.000E+001  5.669E-003  9.863E-001  3.449E-010  0.000E+000  0.000E+000  2.354E-010  0.000E+000  0.000E+000  1.868E+001
   1.413E+017  1.506E+001  1.000E+001  5.291E-003  9.872E-001  3.452E-010  0.000E+000  0.000E+000  2.357E-010  0.000E+000  0.000E+000  1.868E+001
   1.514E+017  1.312E+001  1.000E+001  4.938E-003  9.880E-001  3.455E-010  0.000E+000  0.000E+000  2.359E-010  0.000E+000  0.000E+000  1.868E+001
   1.622E+017  1.143E+001  1.000E+001  4.608E-003  9.888E-001  3.459E-010  0.000E+000  0.000E+000  2.362E-010  0.000E+000  0.000E+000  1.868E+001
   1.738E+017  9.952E+000  1.000E+001  4.301E-003  9.895E-001  3.461E-010  0.000E+000  0.000E+000  2.364E-010  0.000E+000  0.000E+000  1.868E+001
   1.862E+017  8.668E+000  1.000E+001  4.014E-003  9.902E-001  3.464E-010  0.000E+000  0.000E+000  2.366E-010  0.000E+000  0.000E+000  1.868E+001
   1.995E+017  7.549E+000  1.000E+001  3.746E-003  9.909E-001  3.466E-010  0.000E+000  0.000E+000  2.368E-010  0.000E+000  0.000E+000  1.868E+001
   2.138E+017  6.575E+000  1.000E+001  3.496E-003  9.915E-001  3.468E-010  0.000E+000  0.000E+000  2.370E-010  0.000E+000  0.000E+000  1.868E+001
   2.291E+017  5.727E+000  1.000E+001  3.262E-003  9.920E-001  3.470E-010  0.000E+000  0.000E+000  2.372E-010  0.000E+000  0.000E+000  1.868E+001
   2.455E+017  4.988E+000  1.000E+001  3.045E-003  9.926E-001  3.472E-010  0.000E+000  0.000E+000  2.373E-010  0.000E+000  0.000E+000  1.868E+001
   2.630E+017  4.344E+000  1.000E+001  2.841E-003  9.931E-001  3.474E-010  0.000E+000  0.000E+000  2.375E-010  0.000E+000  0.000E+000  1.868E+001
   2.818E+017  3.784E+000  1.000E+001  2.652E-003  9.935E-001  3.476E-010  0.000E+000  0.000E+000  2.376E-010  0.000E+000  0.000E+000  1.868E+001
   3.020E+017  3.295E+000  1.000E+001  2.475E-003  9.939E-001  3.478E-010  0.000E+000  0.000E+000  2.378E-010  0.000E+000  0.000E+000  1.868E+001
   3.236E+017  2.870E+000  1.000E+001  2.310E-003  9.943E-001  3.479E-010  0.000E+000  0.000E+000  2.379E-010  0.000E+000  0.000E+000  1.868E+001
   3.467E+017  2.500E+000  1.000E+001  2.155E-003  9.947E-001  3.480E-010  0.000E+000  0.000E+000  2.380E-010  0.000E+000  0.000E+000  1.868E+001
   3.715E+017  2.177E+000  1.000E+001  2.012E-003  9.951E-001  3.482E-010  0.000E+000  0.000E+000  2.381E-010  0.000E+000  0.000E+000  1.868E+001
   3.981E+017  1.896E+000  1.000E+001  1.877E-003  9.954E-001  3.483E-010  0.000E+000  0.000E+000  2.382E-010  0.000E+000  0.000E+000  1.868E+001
   4.266E+017  1.652E+000  1.000E+001  1.752E-003  9.957E-001  3.484E-010  0.000E+000  0.000E+000  2.383E-010  0.000E+000  0.000E+000  1.868E+001
   4.571E+017  1.439E+000  1.000E+001  1.635E-003  9.960E-001  3.485E-010  0.000E+000  0.000E+000  2.384E-010  0.000E+000  0.000E+000  1.868E+001
   4.898E+017  1.253E+000  1.000E+001  1.526E-003  9.963E-001  3.486E-010  0.000E+000  0.000E+000  2.385E-010  0.000E+000  0.000E+000  1.868E+001
   5.248E+017  1.091E+000  1.000E+001  1.424E-003  9.965E-001  3.487E-010  0.000E+000  0.000E+000  2.386E-010  0.000E+000  0.000E+000  1.868E+001
   5.623E+017  9.504E-001  1.000E+001  1.329E-003  9.967E-001  3.488E-010  0.000E+000  0.000E+000  2.387E-010  0.000E+000  0.000E+000  1.868E+001
   6.026E+017  8.278E-001  1.000E+001  1.240E-003  9.970E-001  3.489E-010  0.000E+000  0.000E+000  2.388E-010  0.000E+000  0.000E+000  1.868E+001
   6.457E+017  7.210E-001  1.000E+001  1.158E-003  9.972E-001  3.489E-010  0.000E+000  0.000E+000  2.388E-010  0.000E+000  0.000E+000  1.868E+001
   6.918E+017  6.279E-001  1.000E+001  1.080E-003  9.973E-001  3.490E-010  0.000E+000  0.000E+000  2.389E-010  0.000E+000  0.000E+000  1.868E+001
   7.413E+017  5.469E-001  1.000E+001  1.008E-003  9.975E-001  3.491E-010  0.000E+000  0.000E+000  2.390E-010  0.000E+000  0.000E+000  1.868E+001
   7.943E+017  4.763E-001  1.000E+001  9.409E-004  9.977E-001  3.491E-010  0.000E+000  0.000E+000  2.390E-010  0.000E+000  0.000E+000  1.868E+001
   8.511E+017  4.149E-001  1.000E+001  8.781E-004  9.978E-001  3.492E-010  0.000E+000  0.000E+000  2.391E-010  0.000E+000  0.000E+000  1.868E+001
   9.120E+017  3.613E-001  1.000E+001  8.195E-004  9.980E-001  3.492E-010  0.000E+000  0.000E+000  2.391E-010  0.000E+000  0.000E+000  1.868E+001
   9.772E+017  3.147E-001  1.000E+001  7.648E-004  9.981E-001  3.493E-010  0.000E+000  0.000E+000  2.392E-010  0.000E+000  0.000E+000  1.868E+001
   1.047E+018  2.741E-001  1.000E+001  7.137E-004  9.982E-001  3.493E-010  0.000E+000  0.000E+000  2.392E-010  0.000E+000  0.000E+000  1.868E+001
