  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   2.818E+014  3.991E-013  3.107E-018  1.239E-019  8.428E-014  9.924E-020  1.851E-019  2.453E-014  5.282E-012  7.846E-013  1.984E-014
   3.162E+014  4.579E-013  4.058E-018  1.591E-019  1.080E-013  1.274E-019  2.508E-019  2.360E-014  6.389E-012  9.949E-013  2.368E-014
   3.548E+014  5.278E-013  5.186E-018  2.044E-019  1.350E-013  1.637E-019  3.427E-019  2.575E-014  7.653E-012  1.238E-012  2.804E-014
   3.981E+014  6.113E-013  6.508E-018  2.627E-019  1.677E-013  2.103E-019  4.729E-019  2.904E-014  9.097E-012  1.519E-012  3.298E-014
   4.467E+014  7.113E-013  8.045E-018  3.377E-019  2.081E-013  2.703E-019  6.595E-019  3.295E-014  1.075E-011  1.847E-012  3.860E-014
   5.012E+014  8.316E-013  9.819E-018  4.342E-019  2.582E-013  3.475E-019  9.310E-019  3.743E-014  1.263E-011  2.234E-012  4.501E-014
   5.623E+014  9.768E-013  1.186E-017  5.584E-019  3.207E-013  4.468E-019  1.332E-018  4.252E-014  1.478E-011  2.694E-012  5.234E-014
   6.310E+014  1.153E-012  1.419E-017  7.182E-019  3.992E-013  5.745E-019  1.935E-018  4.830E-014  1.725E-011  3.247E-012  6.074E-014
   7.079E+014  1.366E-012  1.685E-017  9.240E-019  4.982E-013  7.387E-019  2.858E-018  5.487E-014  2.006E-011  3.915E-012  7.038E-014
   7.943E+014  1.626E-012  1.988E-017  1.189E-018  6.238E-013  9.499E-019  4.303E-018  6.234E-014  2.328E-011  4.732E-012  8.148E-014
   8.913E+014  1.943E-012  2.333E-017  1.530E-018  7.844E-013  1.221E-018  6.615E-018  7.083E-014  2.697E-011  5.737E-012  9.429E-014
   1.000E+015  2.331E-012  2.724E-017  1.969E-018  9.911E-013  1.570E-018  1.041E-017  8.049E-014  3.118E-011  6.983E-012  1.091E-013
   1.122E+015  2.806E-012  3.168E-017  2.533E-018  1.259E-012  2.019E-018  1.682E-017  9.148E-014  3.601E-011  8.535E-012  1.262E-013
   1.259E+015  3.390E-012  3.671E-017  3.260E-018  1.609E-012  2.594E-018  2.797E-017  1.040E-013  4.154E-011  1.048E-011  1.459E-013
   1.413E+015  4.107E-012  4.241E-017  4.194E-018  2.069E-012  3.332E-018  4.809E-017  1.183E-013  4.786E-011  1.292E-011  1.686E-013
   1.585E+015  4.989E-012  4.885E-017  5.397E-018  2.679E-012  4.279E-018  8.426E-017  1.346E-013  5.511E-011  1.598E-011  1.947E-013
   1.778E+015  6.075E-012  5.613E-017  6.942E-018  3.492E-012  5.493E-018  1.571E-016  1.533E-013  6.343E-011  1.982E-011  2.246E-013
   1.995E+015  7.414E-012  6.434E-017  8.929E-018  4.583E-012  7.049E-018  2.999E-016  1.746E-013  7.296E-011  2.463E-011  2.584E-013
   2.239E+015  9.067E-012  7.360E-017  1.148E-017  6.051E-012  9.041E-018  5.914E-016  1.992E-013  8.393E-011  3.062E-011  2.964E-013
   2.512E+015  1.111E-011  8.403E-017  1.476E-017  8.030E-012  1.159E-017  1.195E-015  2.275E-013  9.658E-011  3.803E-011  3.386E-013
   2.818E+015  1.363E-011  9.574E-017  1.897E-017  1.070E-011  1.485E-017  2.396E-015  2.601E-013  1.112E-010  4.713E-011  3.848E-013
   3.162E+015  1.674E-011  1.089E-016  2.437E-017  1.428E-011  1.903E-017  4.580E-015  2.979E-013  1.283E-010  5.820E-011  4.346E-013
   3.548E+015  2.059E-011  1.236E-016  3.130E-017  1.906E-011  2.436E-017  7.911E-015  3.417E-013  1.483E-010  7.152E-011  4.880E-013
   3.981E+015  2.535E-011  1.400E-016  4.019E-017  2.538E-011  3.119E-017  1.205E-014  3.931E-013  1.718E-010  8.737E-011  5.459E-013
   4.467E+015  3.143E-011  1.585E-016  5.104E-017  3.278E-011  3.958E-017  1.596E-014  4.765E-013  1.988E-010  1.059E-010  6.108E-013
   5.012E+015  3.979E-011  1.801E-016  6.425E-017  4.078E-011  4.984E-017  2.009E-014  6.178E-013  2.294E-010  1.263E-010  6.893E-013
   5.623E+015  5.130E-011  2.055E-016  8.088E-017  5.089E-011  6.276E-017  2.528E-014  8.534E-013  2.642E-010  1.488E-010  7.963E-013
   6.310E+015  6.894E-011  2.368E-016  1.018E-016  6.388E-011  7.904E-017  3.182E-014  1.365E-012  3.049E-010  1.747E-010  9.757E-013
   7.079E+015  1.009E-010  2.786E-016  1.281E-016  8.144E-011  9.956E-017  4.005E-014  2.724E-012  3.578E-010  2.080E-010  1.347E-012
   7.943E+015  1.681E-010  3.427E-016  1.613E-016  1.076E-010  1.255E-016  5.042E-014  6.567E-012  4.435E-010  2.603E-010  2.211E-012
   8.913E+015  3.209E-010  4.565E-016  2.030E-016  1.520E-010  1.583E-016  6.346E-014  1.716E-011  6.240E-010  3.611E-010  4.255E-012
   1.000E+016  6.704E-010  6.750E-016  2.557E-016  2.365E-010  2.004E-016  7.990E-014  4.468E-011  1.069E-009  5.776E-010  8.935E-012
   1.122E+016  1.447E-009  1.084E-015  3.229E-016  4.087E-010  2.569E-016  1.007E-013  1.118E-010  2.194E-009  1.043E-009  1.912E-011
   1.259E+016  3.103E-009  1.762E-015  4.124E-016  7.673E-010  3.428E-016  1.270E-013  2.656E-010  4.936E-009  1.991E-009  4.018E-011
   1.413E+016  6.492E-009  2.645E-015  5.493E-016  1.510E-009  5.112E-016  1.605E-013  6.002E-010  1.124E-008  3.786E-009  8.172E-011
   1.585E+016  1.322E-008  3.361E-015  8.292E-016  3.023E-009  9.553E-016  2.039E-013  1.296E-009  2.486E-008  6.955E-009  1.607E-010
   1.778E+016  2.639E-008  3.308E-015  1.625E-015  6.058E-009  2.359E-015  2.612E-013  2.694E-009  5.278E-008  1.220E-008  3.064E-010
   1.995E+016  5.237E-008  2.265E-015  4.331E-015  1.207E-008  7.064E-015  3.395E-013  5.439E-009  1.075E-007  2.035E-008  5.690E-010
   2.239E+016  1.056E-007  9.487E-016  1.390E-014  2.378E-008  2.287E-014  4.509E-013  1.075E-008  2.109E-007  3.230E-008  1.029E-009
   2.512E+016  2.209E-007  2.366E-016  4.671E-014  4.592E-008  7.482E-014  6.165E-013  2.089E-008  4.022E-007  4.881E-008  1.800E-009
   2.818E+016  4.838E-007  5.124E-017  1.514E-013  8.542E-008  2.371E-013  8.691E-013  3.969E-008  7.493E-007  7.017E-008  2.994E-009
   3.162E+016  1.082E-006  1.373E-017  4.553E-013  1.502E-007  7.029E-013  1.253E-012  7.227E-008  1.367E-006  9.556E-008  4.630E-009
   3.548E+016  2.353E-006  4.769E-018  1.251E-012  2.473E-007  1.892E-012  1.817E-012  1.211E-007  2.427E-006  1.219E-007  6.478E-009
   3.981E+016  4.752E-006  2.198E-018  3.153E-012  3.825E-007  4.535E-012  2.607E-012  1.786E-007  4.151E-006  1.415E-007  7.943E-009
   4.467E+016  8.698E-006  1.081E-018  7.395E-012  5.613E-007  9.732E-012  3.642E-012  2.278E-007  6.759E-006  1.430E-007  8.208E-009
   5.012E+016  1.443E-005  5.012E-019  1.634E-011  7.869E-007  1.936E-011  4.868E-012  2.615E-007  1.041E-005  1.206E-007  6.824E-009
   5.623E+016  2.191E-005  2.488E-019  3.377E-011  1.042E-006  3.659E-011  6.130E-012  2.893E-007  1.511E-005  8.303E-008  4.330E-009
   6.310E+016  3.080E-005  1.490E-019  6.330E-011  1.264E-006  6.418E-011  7.182E-012  3.112E-007  2.070E-005  4.753E-008  1.986E-009
   7.079E+016  4.034E-005  9.977E-020  1.041E-010  1.360E-006  9.980E-011  7.745E-012  3.070E-007  2.688E-005  2.460E-008  6.356E-010
   7.943E+016  4.940E-005  6.524E-020  1.472E-010  1.279E-006  1.343E-010  7.703E-012  2.676E-007  3.325E-005  1.293E-008  1.477E-010
   8.913E+016  5.652E-005  3.846E-020  1.756E-010  1.035E-006  1.536E-010  7.169E-012  2.018E-007  3.942E-005  6.978E-009  3.279E-011
   1.000E+017  6.027E-005  1.992E-020  1.710E-010  6.993E-007  1.463E-010  6.378E-012  1.271E-007  4.505E-005  3.454E-009  1.051E-011
   1.122E+017  5.987E-005  9.094E-021  1.352E-010  3.924E-007  1.185E-010  5.595E-012  6.718E-008  4.987E-005  1.451E-009  4.434E-012
   1.259E+017  5.546E-005  3.729E-021  9.320E-011  1.964E-007  9.165E-011  5.025E-012  3.306E-008  5.372E-005  5.380E-010  2.180E-012
   1.413E+017  4.791E-005  1.512E-021  6.727E-011  1.049E-007  7.982E-011  4.762E-012  1.847E-008  5.656E-005  2.095E-010  1.334E-012
   1.585E+017  3.843E-005  7.460E-022  5.954E-011  6.983E-008  8.122E-011  4.826E-012  1.288E-008  5.845E-005  1.016E-010  9.948E-013
   1.778E+017  2.858E-005  4.733E-022  6.090E-011  5.461E-008  8.801E-011  5.248E-012  1.012E-008  5.957E-005  5.943E-011  8.374E-013
   1.995E+017  2.019E-005  3.271E-022  6.387E-011  4.439E-008  9.505E-011  6.103E-012  8.121E-009  6.013E-005  3.788E-011  7.622E-013
   2.239E+017  1.461E-005  2.197E-022  6.609E-011  3.594E-008  1.011E-010  7.491E-012  6.491E-009  6.037E-005  2.547E-011  7.307E-013
   2.512E+017  1.180E-005  1.399E-022  6.804E-011  2.912E-008  1.066E-010  9.526E-012  5.185E-009  6.045E-005  1.797E-011  7.188E-013
   2.818E+017  1.089E-005  8.535E-023  7.057E-011  2.389E-008  1.123E-010  1.238E-011  4.162E-009  6.047E-005  1.320E-011  7.104E-013
   3.162E+017  1.105E-005  5.073E-023  7.404E-011  1.994E-008  1.184E-010  1.634E-011  3.359E-009  6.048E-005  9.966E-012  6.980E-013
   3.548E+017  1.181E-005  2.970E-023  7.839E-011  1.692E-008  1.249E-010  2.195E-011  2.721E-009  6.048E-005  7.658E-012  6.808E-013
   3.981E+017  1.298E-005  1.727E-023  8.342E-011  1.458E-008  1.314E-010  3.016E-011  2.206E-009  6.048E-005  5.942E-012  6.615E-013
   4.467E+017  1.447E-005  1.005E-023  8.891E-011  1.272E-008  1.376E-010  4.282E-011  1.786E-009  6.048E-005  4.634E-012  6.449E-013
   5.012E+017  1.222E-005  5.763E-024  9.431E-011  1.116E-008  1.429E-010  6.336E-011  1.439E-009  6.048E-005  3.625E-012  6.416E-013
   5.623E+017  2.682E-006  2.930E-024  9.561E-011  9.115E-009  1.443E-010  9.085E-011  1.130E-009  6.048E-005  2.864E-012  6.951E-013
   6.310E+017  1.963E-006  1.482E-024  9.538E-011  7.215E-009  1.443E-010  1.202E-010  8.812E-010  6.048E-005  2.261E-012  7.459E-013
   7.079E+017  1.522E-006  7.451E-025  9.521E-011  5.693E-009  1.444E-010  1.523E-010  6.866E-010  6.048E-005  1.779E-012  7.746E-013
   7.943E+017  1.184E-006  3.693E-025  9.512E-011  4.483E-009  1.444E-010  1.885E-010  5.344E-010  6.048E-005  1.395E-012  7.874E-013
   8.913E+017  9.229E-007  1.795E-025  9.507E-011  3.523E-009  1.445E-010  2.301E-010  4.153E-010  6.048E-005  1.090E-012  7.886E-013
   1.000E+018  7.209E-007  8.545E-026  9.506E-011  2.764E-009  1.447E-010  2.783E-010  3.222E-010  6.048E-005  8.495E-013  7.814E-013
   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          



   RADIUS      NH+         CH3+        O+          NH2+        CH4+        O-          NH2         O           CH4         OH-         
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  1.750E-006  0.000E+000
   1.122E+014  1.073E-020  6.468E-017  7.936E-022  5.099E-020  3.042E-020  2.815E-028  7.105E-014  1.687E-012  1.750E-006  2.549E-018
   1.259E+014  1.355E-020  7.667E-017  1.051E-021  6.439E-020  3.639E-020  6.452E-028  6.977E-013  2.189E-012  1.750E-006  3.310E-018
   1.413E+014  1.711E-020  9.253E-017  1.390E-021  8.131E-020  4.344E-020  1.006E-027  2.162E-012  2.675E-012  1.750E-006  4.296E-018
   1.585E+014  2.161E-020  1.122E-016  1.839E-021  1.027E-019  5.175E-020  1.391E-027  4.291E-012  3.203E-012  1.750E-006  5.568E-018
   1.778E+014  2.729E-020  1.361E-016  2.432E-021  1.297E-019  6.151E-020  1.850E-027  6.870E-012  3.808E-012  1.750E-006  7.207E-018
   1.995E+014  3.447E-020  1.651E-016  3.215E-021  1.639E-019  7.293E-020  2.427E-027  9.777E-012  4.510E-012  1.750E-006  9.309E-018
   2.239E+014  4.354E-020  2.004E-016  4.249E-021  2.070E-019  8.623E-020  3.163E-027  1.296E-011  5.324E-012  1.750E-006  1.199E-017
   2.512E+014  5.501E-020  2.432E-016  5.611E-021  2.616E-019  1.017E-019  4.100E-027  1.640E-011  6.263E-012  1.750E-006  1.541E-017
   2.818E+014  6.952E-020  2.952E-016  7.407E-021  3.306E-019  1.194E-019  5.291E-027  2.010E-011  7.342E-012  1.750E-006  1.974E-017
   3.162E+014  8.785E-020  3.583E-016  9.774E-021  4.179E-019  1.398E-019  6.802E-027  2.407E-011  8.583E-012  1.750E-006  2.521E-017
   3.548E+014  1.110E-019  4.349E-016  1.289E-020  5.282E-019  1.630E-019  8.722E-027  2.832E-011  1.001E-011  1.750E-006  3.209E-017
   3.981E+014  1.403E-019  5.278E-016  1.699E-020  6.677E-019  1.891E-019  1.116E-026  3.285E-011  1.167E-011  1.750E-006  4.074E-017
