  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   8.913E+016  2.348E-004  4.435E-010  6.284E-014  1.757E-012  3.259E-010  8.500E-002  2.193E-010  2.586E-014  4.972E-013  1.581E-005
   1.000E+017  2.610E-004  6.481E-010  6.318E-014  2.211E-012  3.173E-010  8.500E-002  2.834E-010  3.253E-014  5.067E-013  2.472E-005
   1.122E+017  2.802E-004  9.331E-010  6.155E-014  2.782E-012  3.152E-010  8.500E-002  3.654E-010  4.091E-014  4.703E-013  3.565E-005
   1.259E+017  2.925E-004  1.314E-009  5.822E-014  3.501E-012  3.202E-010  8.500E-002  4.702E-010  5.146E-014  3.988E-013  4.810E-005
   1.413E+017  3.001E-004  1.823E-009  5.389E-014  4.405E-012  3.323E-010  8.500E-002  6.050E-010  6.471E-014  3.103E-013  6.168E-005
   1.585E+017  3.054E-004  2.529E-009  4.924E-014  5.543E-012  3.513E-010  8.500E-002  7.801E-010  8.137E-014  2.221E-013  7.609E-005
   1.778E+017  3.098E-004  3.524E-009  4.464E-014  6.974E-012  3.778E-010  8.500E-002  1.008E-009  1.023E-013  1.475E-013  9.097E-005
   1.995E+017  3.140E-004  4.900E-009  4.031E-014  8.774E-012  4.125E-010  8.500E-002  1.307E-009  1.286E-013  9.484E-014  1.060E-004
   2.239E+017  3.180E-004  6.715E-009  3.641E-014  1.104E-011  4.546E-010  8.500E-002  1.699E-009  1.617E-013  6.440E-014  1.216E-004
   2.512E+017  3.218E-004  8.994E-009  3.306E-014  1.388E-011  5.006E-010  8.500E-002  2.222E-009  2.032E-013  4.986E-014  1.391E-004
   2.818E+017  3.255E-004  1.176E-008  3.030E-014  1.746E-011  5.457E-010  8.500E-002  2.934E-009  2.553E-013  4.398E-014  1.606E-004
   3.162E+017  3.293E-004  1.505E-008  2.808E-014  2.195E-011  5.859E-010  8.500E-002  3.937E-009  3.205E-013  4.227E-014  1.879E-004
   3.548E+017  3.332E-004  1.891E-008  2.629E-014  2.759E-011  6.181E-010  8.500E-002  5.407E-009  4.021E-013  4.271E-014  2.235E-004
   3.981E+017  3.373E-004  2.344E-008  2.484E-014  3.465E-011  6.408E-010  8.500E-002  7.686E-009  5.039E-013  4.447E-014  2.699E-004
   4.467E+017  3.416E-004  2.873E-008  2.367E-014  4.350E-011  6.537E-010  8.500E-002  1.151E-008  6.306E-013  4.722E-014  3.303E-004
   5.012E+017  3.462E-004  3.493E-008  2.271E-014  5.456E-011  6.572E-010  8.500E-002  1.865E-008  7.876E-013  5.059E-014  4.087E-004
   5.623E+017  3.512E-004  4.225E-008  2.164E-014  6.842E-011  6.854E-010  8.500E-002  3.313E-008  9.837E-013  1.440E-014  4.847E-004
   6.310E+017  3.562E-004  5.102E-008  1.996E-014  8.600E-011  8.332E-010  8.500E-002  5.251E-008  1.235E-012  2.125E-015  4.895E-004
   7.079E+017  3.611E-004  6.151E-008  1.859E-014  1.080E-010  1.022E-009  8.500E-002  7.389E-008  1.551E-012  1.429E-015  4.896E-004
   7.943E+017  3.660E-004  7.405E-008  1.751E-014  1.357E-010  1.252E-009  8.500E-002  9.765E-008  1.946E-012  9.619E-016  4.897E-004
   8.913E+017  3.709E-004  8.910E-008  1.665E-014  1.702E-010  1.533E-009  8.500E-002  1.242E-007  2.439E-012  6.443E-016  4.898E-004
   1.000E+018  3.758E-004  1.073E-007  1.597E-014  2.133E-010  1.876E-009  8.500E-002  1.541E-007  3.055E-012  4.296E-016  4.898E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  2.317E-013  1.461E-022  3.151E-019  2.782E-017  2.370E-019  1.502E-020  1.625E-014  1.313E-013  1.147E-013  2.152E-016
   1.259E+014  3.427E-013  7.507E-022  3.840E-019  2.881E-017  2.888E-019  1.899E-020  2.065E-014  2.007E-013  1.587E-013  2.131E-016
   1.413E+014  4.788E-013  2.180E-021  4.641E-019  2.860E-017  3.492E-019  2.402E-020  2.541E-014  2.835E-013  2.090E-013  1.969E-016
   1.585E+014  6.358E-013  5.054E-021  5.552E-019  2.807E-017  4.178E-019  3.039E-020  3.118E-014  3.874E-013  2.722E-013  1.843E-016
   1.778E+014  8.115E-013  1.043E-020  6.557E-019  2.860E-017  4.935E-019  3.846E-020  3.988E-014  5.195E-013  3.650E-013  1.882E-016
   1.995E+014  1.007E-012  2.010E-020  7.624E-019  3.147E-017  5.739E-019  4.867E-020  5.489E-014  6.882E-013  5.164E-013  2.267E-016
   2.239E+014  1.229E-012  3.711E-020  8.699E-019  3.796E-017  6.551E-019  6.162E-020  8.147E-014  9.039E-013  7.707E-013  3.307E-016
   2.512E+014  1.484E-012  6.667E-020  9.711E-019  4.948E-017  7.318E-019  7.803E-020  1.274E-013  1.179E-012  1.187E-012  5.569E-016
   2.818E+014  1.781E-012  1.175E-019  1.058E-018  6.797E-017  7.980E-019  9.883E-020  2.027E-013  1.529E-012  1.828E-012  1.008E-015
   3.162E+014  2.132E-012  2.047E-019  1.123E-018  9.630E-017  8.480E-019  1.252E-019  3.183E-013  1.970E-012  2.740E-012  1.855E-015
   3.548E+014  2.549E-012  3.535E-019  1.162E-018  1.388E-016  8.785E-019  1.587E-019  4.824E-013  2.524E-012  3.918E-012  3.349E-015
   3.981E+014  3.045E-012  6.068E-019  1.174E-018  2.022E-016  8.897E-019  2.012E-019  6.999E-013  3.211E-012  5.293E-012  5.798E-015
   4.467E+014  3.638E-012  1.036E-018  1.164E-018  2.965E-016  8.846E-019  2.551E-019  9.683E-013  4.060E-012  6.751E-012  9.504E-015
   5.012E+014  4.345E-012  1.757E-018  1.141E-018  4.371E-016  8.704E-019  3.236E-019  1.285E-012  5.097E-012  8.174E-012  1.469E-014
   5.623E+014  5.190E-012  2.957E-018  1.116E-018  6.476E-016  8.557E-019  4.106E-019  1.651E-012  6.357E-012  9.479E-012  2.145E-014
   6.310E+014  6.200E-012  4.921E-018  1.103E-018  9.643E-016  8.510E-019  5.211E-019  2.069E-012  7.874E-012  1.063E-011  2.978E-014
   7.079E+014  7.408E-012  8.060E-018  1.115E-018  1.443E-015  8.663E-019  6.617E-019  2.551E-012  9.687E-012  1.162E-011  3.964E-014
   7.943E+014  8.853E-012  1.293E-017  1.165E-018  2.173E-015  9.114E-019  8.405E-019  3.109E-012  1.184E-011  1.248E-011  5.098E-014
   8.913E+014  1.058E-011  2.021E-017  1.265E-018  3.295E-015  9.964E-019  1.068E-018  3.759E-012  1.438E-011  1.324E-011  6.382E-014
   1.000E+015  1.265E-011  3.068E-017  1.428E-018  5.030E-015  1.131E-018  1.358E-018  4.520E-012  1.735E-011  1.395E-011  7.824E-014
   1.122E+015  1.513E-011  4.516E-017  1.669E-018  7.735E-015  1.328E-018  1.727E-018  5.414E-012  2.082E-011  1.465E-011  9.441E-014
   1.259E+015  1.810E-011  6.445E-017  2.005E-018  1.199E-014  1.601E-018  2.197E-018  6.467E-012  2.484E-011  1.535E-011  1.126E-013
   1.413E+015  2.166E-011  8.933E-017  2.457E-018  1.874E-014  1.965E-018  2.797E-018  7.706E-012  2.948E-011  1.610E-011  1.330E-013
   1.585E+015  2.594E-011  1.206E-016  3.051E-018  2.958E-014  2.443E-018  3.562E-018  9.167E-012  3.483E-011  1.691E-011  1.561E-013
   1.778E+015  3.106E-011  1.589E-016  3.822E-018  4.711E-014  3.062E-018  4.538E-018  1.089E-011  4.097E-011  1.781E-011  1.822E-013
   1.995E+015  3.722E-011  2.053E-016  4.812E-018  7.577E-014  3.857E-018  5.786E-018  1.291E-011  4.799E-011  1.881E-011  2.120E-013
   2.239E+015  4.461E-011  2.606E-016  6.078E-018  1.231E-013  4.872E-018  7.380E-018  1.528E-011  5.601E-011  1.994E-011  2.460E-013
   2.512E+015  5.348E-011  3.260E-016  7.690E-018  2.021E-013  6.164E-018  9.420E-018  1.804E-011  6.515E-011  2.121E-011  2.849E-013
   2.818E+015  6.415E-011  4.028E-016  9.739E-018  3.349E-013  7.807E-018  1.203E-017  2.124E-011  7.555E-011  2.265E-011  3.295E-013
   3.162E+015  7.696E-011  4.927E-016  1.234E-017  5.599E-013  9.892E-018  1.537E-017  2.490E-011  8.737E-011  2.429E-011  3.810E-013
   3.548E+015  9.237E-011  5.973E-016  1.564E-017  9.429E-013  1.254E-017  1.966E-017  2.904E-011  1.008E-010  2.615E-011  4.406E-013
   3.981E+015  1.109E-010  7.186E-016  1.983E-017  1.594E-012  1.589E-017  2.516E-017  3.358E-011  1.160E-010  2.827E-011  5.097E-013
   4.467E+015  1.332E-010  8.589E-016  2.514E-017  2.696E-012  2.015E-017  3.222E-017  3.840E-011  1.333E-010  3.069E-011  5.906E-013
   5.012E+015  1.600E-010  1.021E-015  3.188E-017  4.532E-012  2.555E-017  4.129E-017  4.324E-011  1.529E-010  3.348E-011  6.863E-013
   5.623E+015  1.926E-010  1.207E-015  4.043E-017  7.513E-012  3.241E-017  5.295E-017  4.781E-011  1.752E-010  3.674E-011  8.035E-013
   6.310E+015  2.328E-010  1.421E-015  5.127E-017  1.220E-011  4.111E-017  6.797E-017  5.205E-011  2.008E-010  4.077E-011  9.596E-013
   7.079E+015  2.852E-010  1.667E-015  6.502E-017  1.931E-011  5.216E-017  8.733E-017  5.706E-011  2.316E-010  4.644E-011  1.204E-012
   7.943E+015  3.607E-010  1.953E-015  8.247E-017  2.996E-011  6.621E-017  1.123E-016  6.745E-011  2.738E-010  5.635E-011  1.672E-012
   8.913E+015  4.869E-010  2.295E-015  1.046E-016  4.646E-011  8.414E-017  1.445E-016  9.660E-011  3.496E-010  7.769E-011  2.703E-012
   1.000E+016  7.290E-010  2.729E-015  1.327E-016  7.462E-011  1.074E-016  1.862E-016  1.776E-010  5.271E-010  1.286E-010  5.082E-012
   1.122E+016  1.231E-009  3.325E-015  1.686E-016  1.287E-010  1.394E-016  2.402E-016  3.845E-010  9.958E-010  2.508E-010  1.049E-011
   1.259E+016  2.293E-009  4.188E-015  2.148E-016  2.410E-010  1.925E-016  3.102E-016  8.703E-010  2.230E-009  5.324E-010  2.224E-011
   1.413E+016  4.499E-009  5.375E-015  2.773E-016  4.818E-010  3.167E-016  4.012E-016  1.928E-009  5.309E-009  1.145E-009  4.657E-011
   1.585E+016  8.950E-009  6.657E-015  3.748E-016  1.001E-009  7.067E-016  5.198E-016  4.080E-009  1.250E-008  2.397E-009  9.449E-011
   1.778E+016  1.770E-008  7.254E-015  5.828E-016  2.127E-009  2.060E-015  6.753E-016  8.182E-009  2.825E-008  4.807E-009  1.849E-010
   1.995E+016  3.465E-008  6.242E-015  1.222E-015  4.575E-009  6.655E-015  8.811E-016  1.552E-008  6.085E-008  9.183E-009  3.494E-010
   2.239E+016  6.776E-008  3.838E-015  3.629E-015  9.913E-009  2.129E-014  1.158E-015  2.777E-008  1.252E-007  1.666E-008  6.394E-010
   2.512E+016  1.347E-007  1.607E-015  1.312E-014  2.146E-008  6.458E-014  1.541E-015  4.675E-008  2.482E-007  2.866E-008  1.135E-009
   2.818E+016  2.778E-007  5.024E-016  4.939E-014  4.569E-008  1.835E-013  2.092E-015  7.360E-008  4.776E-007  4.647E-008  1.953E-009
   3.162E+016  6.027E-007  1.450E-016  1.771E-013  9.338E-008  4.863E-013  2.917E-015  1.072E-007  8.999E-007  7.035E-008  3.227E-009
   3.548E+016  1.355E-006  4.381E-017  5.744E-013  1.770E-007  1.191E-012  4.166E-015  1.423E-007  1.663E-006  9.750E-008  5.019E-009
   3.981E+016  3.009E-006  1.613E-017  1.626E-012  3.006E-007  2.662E-012  5.974E-015  1.699E-007  2.990E-006  1.201E-007  7.133E-009
   4.467E+016  6.211E-006  7.532E-018  3.986E-012  4.521E-007  5.416E-012  8.366E-015  1.829E-007  5.149E-006  1.265E-007  8.910E-009
   5.012E+016  1.144E-005  3.625E-018  8.773E-012  6.210E-007  1.033E-011  1.122E-014  1.827E-007  8.367E-006  1.086E-007  9.318E-009
   5.623E+016  1.861E-005  1.657E-018  1.839E-011  8.230E-007  1.951E-011  1.428E-014  1.808E-007  1.273E-005  7.269E-008  7.700E-009
   6.310E+016  2.710E-005  8.335E-019  3.693E-011  1.057E-006  3.657E-011  1.718E-014  1.857E-007  1.813E-005  3.746E-008  4.714E-009
   7.079E+016  3.583E-005  4.947E-019  6.689E-011  1.240E-006  6.332E-011  1.951E-014  1.865E-007  2.427E-005  1.616E-008  2.010E-009
   7.943E+016  4.350E-005  3.089E-019  1.032E-010  1.260E-006  9.470E-011  2.102E-014  1.677E-007  3.074E-005  7.324E-009  5.783E-010
   8.913E+016  4.867E-005  1.816E-019  1.330E-010  1.092E-006  1.202E-010  2.171E-014  1.339E-007  3.717E-005  3.916E-009  1.225E-010
   1.000E+017  5.016E-005  9.589E-020  1.415E-010  8.007E-007  1.289E-010  2.173E-014  9.482E-008  4.320E-005  2.108E-009  3.030E-011
   1.122E+017  4.760E-005  4.535E-020  1.239E-010  4.944E-007  1.184E-010  2.127E-014  5.899E-008  4.852E-005  1.010E-009  1.391E-011
   1.259E+017  4.170E-005  1.969E-020  9.411E-011  2.708E-007  1.008E-010  2.062E-014  3.422E-008  5.286E-005  4.372E-010  8.568E-012
   1.413E+017  3.382E-005  8.531E-021  7.201E-011  1.519E-007  9.122E-011  2.023E-014  2.130E-008  5.611E-005  1.941E-010  5.717E-012
   1.585E+017  2.545E-005  4.374E-021  6.465E-011  1.014E-007  9.376E-011  2.069E-014  1.562E-008  5.826E-005  1.020E-010  4.084E-012
   1.778E+017  1.793E-005  2.836E-021  6.694E-011  7.893E-008  1.037E-010  2.279E-014  1.278E-008  5.951E-005  6.337E-011  3.181E-012
   1.995E+017  1.234E-005  2.004E-021  7.194E-011  6.431E-008  1.155E-010  2.733E-014  1.071E-008  6.013E-005  4.270E-011  2.715E-012
   2.239E+017  9.032E-006  1.360E-021  7.670E-011  5.229E-008  1.272E-010  3.510E-014  8.944E-009  6.037E-005  3.009E-011  2.480E-012
   2.512E+017  7.564E-006  8.681E-022  8.169E-011  4.268E-008  1.396E-010  4.690E-014  7.468E-009  6.045E-005  2.222E-011  2.342E-012
   2.818E+017  7.204E-006  5.354E-022  8.812E-011  3.545E-008  1.539E-010  6.379E-014  6.284E-009  6.047E-005  1.722E-011  2.226E-012
   3.162E+017  7.436E-006  3.267E-022  9.648E-011  3.006E-008  1.705E-010  8.749E-014  5.333E-009  6.048E-005  1.386E-011  2.103E-012
   3.548E+017  8.005E-006  1.985E-022  1.067E-010  2.593E-008  1.893E-010  1.206E-013  4.549E-009  6.048E-005  1.142E-011  1.969E-012
   3.981E+017  8.803E-006  1.201E-022  1.183E-010  2.264E-008  2.097E-010  1.671E-013  3.882E-009  6.048E-005  9.518E-012  1.828E-012
   4.467E+017  9.788E-006  7.236E-023  1.310E-010  1.993E-008  2.307E-010  2.325E-013  3.302E-009  6.048E-005  7.948E-012  1.685E-012
   5.012E+017  1.089E-005  4.362E-023  1.442E-010  1.765E-008  2.515E-010  3.253E-013  2.789E-009  6.048E-005  6.614E-012  1.546E-012
   5.623E+017  3.273E-006  2.404E-023  1.552E-010  1.534E-008  2.675E-010  4.574E-013  2.305E-009  6.048E-005  5.441E-012  1.442E-012
   6.310E+017  5.643E-007  1.101E-023  1.576E-010  1.225E-008  2.707E-010  6.454E-013  1.817E-009  6.048E-005  4.361E-012  1.451E-012
   7.079E+017  4.486E-007  5.062E-024  1.593E-010  9.704E-009  2.729E-010  9.154E-013  1.425E-009  6.048E-005  3.469E-012  1.460E-012
   7.943E+017  3.604E-007  2.316E-024  1.609E-010  7.672E-009  2.747E-010  1.305E-012  1.114E-009  6.048E-005  2.745E-012  1.463E-012
   8.913E+017  2.907E-007  1.045E-024  1.624E-010  6.052E-009  2.762E-010  1.872E-012  8.672E-010  6.048E-005  2.160E-012  1.461E-012
   1.000E+018  2.353E-007  4.635E-025  1.637E-010  4.761E-009  2.772E-010  2.699E-012  6.727E-010  6.048E-005  1.691E-012  1.453E-012
   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          



   RADIUS      NH+         CH3+        O+          NH2+        CH4+        O-          NH2         O           CH4         OH-         
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  1.750E-006  0.000E+000
   1.122E+014  9.200E-021  1.507E-015  4.356E-022  4.368E-020  3.961E-020  2.068E-030  5.189E-016  1.077E-014  1.750E-006  1.716E-018
   1.259E+014  1.159E-020  1.804E-015  5.601E-022  5.503E-020  4.908E-020  5.865E-030  2.562E-015  1.681E-014  1.750E-006  2.182E-018
   1.413E+014  1.460E-020  2.142E-015  7.202E-022  6.933E-020  6.082E-020  1.219E-029  6.301E-015  2.641E-014  1.750E-006  2.775E-018
   1.585E+014  1.840E-020  2.518E-015  9.261E-022  8.735E-020  7.534E-020  2.299E-029  1.167E-014  4.178E-014  1.750E-006  3.530E-018
   1.778E+014  2.318E-020  2.922E-015  1.191E-021  1.101E-019  9.332E-020  4.205E-029  1.936E-014  6.655E-014  1.750E-006  4.491E-018
   1.995E+014  2.921E-020  3.338E-015  1.531E-021  1.387E-019  1.156E-019  7.641E-029  3.078E-014  1.067E-013  1.750E-006  5.714E-018
   2.239E+014  3.680E-020  3.744E-015  1.968E-021  1.747E-019  1.431E-019  1.391E-028  4.815E-014  1.724E-013  1.750E-006  7.272E-018
   2.512E+014  4.636E-020  4.111E-015  2.530E-021  2.202E-019  1.772E-019  2.545E-028  7.487E-014  2.804E-013  1.750E-006  9.256E-018
   2.818E+014  5.842E-020  4.406E-015  3.253E-021  2.774E-019  2.193E-019  4.681E-028  1.161E-013  4.589E-013  1.750E-006  1.178E-017
   3.162E+014  7.361E-020  4.606E-015  4.182E-021  3.495E-019  2.714E-019  8.658E-028  1.798E-013  7.559E-013  1.750E-006  1.500E-017
   3.548E+014  9.275E-020  4.697E-015  5.375E-021  4.405E-019  3.358E-019  1.610E-027  2.778E-013  1.252E-012  1.750E-006  1.910E-017
   3.981E+014  1.169E-019  4.687E-015  6.909E-021  5.550E-019  4.155E-019  2.993E-027  4.278E-013  2.075E-012  1.750E-006  2.432E-017
