  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   7.943E+014  1.786E+006  6.798E+001  3.528E+000  7.853E-003  1.553E-012  0.000E+000  0.000E+000  2.923E-015  0.000E+000  0.000E+000  6.654E+001
   8.511E+014  1.556E+006  6.344E+001  3.293E+000  1.039E-002  2.148E-012  0.000E+000  0.000E+000  4.172E-015  0.000E+000  0.000E+000  6.677E+001
   9.120E+014  1.355E+006  5.921E+001  3.073E+000  1.353E-002  2.926E-012  0.000E+000  0.000E+000  5.887E-015  0.000E+000  0.000E+000  6.699E+001
   9.772E+014  1.180E+006  5.526E+001  2.868E+000  1.733E-002  3.816E-012  0.000E+000  0.000E+000  7.948E-015  0.000E+000  0.000E+000  6.720E+001
   1.047E+015  1.028E+006  5.157E+001  2.676E+000  2.189E-002  5.019E-012  0.000E+000  0.000E+000  1.089E-014  0.000E+000  0.000E+000  6.739E+001
   1.122E+015  8.953E+005  4.813E+001  2.498E+000  2.728E-002  6.444E-012  0.000E+000  0.000E+000  1.457E-014  0.000E+000  0.000E+000  6.757E+001
   1.202E+015  7.797E+005  4.492E+001  2.331E+000  3.356E-002  8.152E-012  0.000E+000  0.000E+000  1.925E-014  0.000E+000  0.000E+000  6.773E+001
   1.288E+015  6.791E+005  4.192E+001  2.175E+000  4.079E-002  1.022E-011  0.000E+000  0.000E+000  2.526E-014  0.000E+000  0.000E+000  6.789E+001
   1.380E+015  5.915E+005  3.912E+001  2.030E+000  4.903E-002  1.263E-011  0.000E+000  0.000E+000  3.277E-014  0.000E+000  0.000E+000  6.803E+001
   1.479E+015  5.152E+005  3.651E+001  1.895E+000  5.831E-002  1.509E-011  0.000E+000  0.000E+000  4.092E-014  0.000E+000  0.000E+000  6.817E+001
   1.585E+015  4.487E+005  3.407E+001  1.768E+000  6.866E-002  1.805E-011  0.000E+000  0.000E+000  5.132E-014  0.000E+000  0.000E+000  6.830E+001
   1.698E+015  3.908E+005  3.180E+001  1.650E+000  8.009E-002  2.156E-011  0.000E+000  0.000E+000  6.461E-014  0.000E+000  0.000E+000  6.841E+001
   1.820E+015  3.404E+005  2.968E+001  1.540E+000  9.259E-002  2.573E-011  0.000E+000  0.000E+000  8.158E-014  0.000E+000  0.000E+000  6.852E+001
   1.950E+015  2.964E+005  2.769E+001  1.437E+000  1.062E-001  3.019E-011  0.000E+000  0.000E+000  1.012E-013  0.000E+000  0.000E+000  6.863E+001
   2.089E+015  2.582E+005  2.585E+001  1.341E+000  1.208E-001  3.463E-011  0.000E+000  0.000E+000  1.223E-013  0.000E+000  0.000E+000  6.872E+001
   2.239E+015  2.249E+005  2.412E+001  1.252E+000  1.364E-001  3.911E-011  0.000E+000  0.000E+000  1.452E-013  0.000E+000  0.000E+000  6.881E+001
   2.399E+015  1.959E+005  2.251E+001  1.168E+000  1.529E-001  4.444E-011  0.000E+000  0.000E+000  1.744E-013  0.000E+000  0.000E+000  6.890E+001
   2.570E+015  1.706E+005  2.101E+001  1.090E+000  1.703E-001  5.024E-011  0.000E+000  0.000E+000  2.089E-013  0.000E+000  0.000E+000  6.897E+001
   2.754E+015  1.486E+005  1.961E+001  1.018E+000  1.886E-001  5.702E-011  0.000E+000  0.000E+000  2.530E-013  0.000E+000  0.000E+000  6.905E+001
   2.951E+015  1.294E+005  1.830E+001  9.496E-001  2.076E-001  6.225E-011  0.000E+000  0.000E+000  2.898E-013  0.000E+000  0.000E+000  6.911E+001
   3.162E+015  1.127E+005  1.708E+001  8.863E-001  2.272E-001  6.890E-011  0.000E+000  0.000E+000  3.405E-013  0.000E+000  0.000E+000  6.918E+001
   3.388E+015  9.816E+004  1.594E+001  8.271E-001  2.474E-001  7.655E-011  0.000E+000  0.000E+000  4.042E-013  0.000E+000  0.000E+000  6.924E+001
   3.631E+015  8.550E+004  1.487E+001  7.719E-001  2.682E-001  8.300E-011  0.000E+000  0.000E+000  4.629E-013  0.000E+000  0.000E+000  6.929E+001
   3.890E+015  7.446E+004  1.388E+001  7.204E-001  2.893E-001  9.080E-011  0.000E+000  0.000E+000  5.403E-013  0.000E+000  0.000E+000  6.934E+001
   4.169E+015  6.486E+004  1.295E+001  6.723E-001  3.108E-001  9.802E-011  0.000E+000  0.000E+000  6.189E-013  0.000E+000  0.000E+000  6.939E+001
   4.467E+015  5.649E+004  1.209E+001  6.274E-001  3.326E-001  1.057E-010  0.000E+000  0.000E+000  7.109E-013  0.000E+000  0.000E+000  6.944E+001
   4.786E+015  4.920E+004  1.128E+001  5.855E-001  3.545E-001  1.131E-010  0.000E+000  0.000E+000  8.062E-013  0.000E+000  0.000E+000  6.948E+001
   5.129E+015  4.285E+004  1.053E+001  5.465E-001  3.765E-001  1.208E-010  0.000E+000  0.000E+000  9.169E-013  0.000E+000  0.000E+000  6.952E+001
   5.495E+015  3.732E+004  1.000E+001  5.100E-001  3.985E-001  1.283E-010  0.000E+000  0.000E+000  1.035E-012  0.000E+000  0.000E+000  6.955E+001
   5.888E+015  3.250E+004  1.000E+001  4.759E-001  4.205E-001  1.366E-010  0.000E+000  0.000E+000  1.176E-012  0.000E+000  0.000E+000  6.959E+001
   6.310E+015  2.831E+004  1.000E+001  4.442E-001  4.423E-001  1.443E-010  0.000E+000  0.000E+000  1.322E-012  0.000E+000  0.000E+000  6.962E+001
   6.761E+015  2.466E+004  1.000E+001  4.145E-001  4.640E-001  1.528E-010  0.000E+000  0.000E+000  1.503E-012  0.000E+000  0.000E+000  6.965E+001
   7.244E+015  2.148E+004  1.000E+001  3.869E-001  4.855E-001  1.601E-010  0.000E+000  0.000E+000  1.671E-012  0.000E+000  0.000E+000  6.968E+001
   7.762E+015  1.870E+004  1.000E+001  3.610E-001  5.066E-001  1.672E-010  0.000E+000  0.000E+000  1.854E-012  0.000E+000  0.000E+000  6.970E+001
   8.318E+015  1.629E+004  1.000E+001  3.369E-001  5.274E-001  1.752E-010  0.000E+000  0.000E+000  2.082E-012  0.000E+000  0.000E+000  6.973E+001
   8.913E+015  1.419E+004  1.000E+001  3.145E-001  5.478E-001  1.825E-010  0.000E+000  0.000E+000  2.309E-012  0.000E+000  0.000E+000  6.975E+001
   9.550E+015  1.236E+004  1.000E+001  2.935E-001  5.678E-001  1.898E-010  0.000E+000  0.000E+000  2.568E-012  0.000E+000  0.000E+000  6.977E+001
   1.023E+016  1.076E+004  1.000E+001  2.739E-001  5.873E-001  1.966E-010  0.000E+000  0.000E+000  2.830E-012  0.000E+000  0.000E+000  6.979E+001
   1.096E+016  9.374E+003  1.000E+001  2.556E-001  6.063E-001  2.042E-010  0.000E+000  0.000E+000  3.162E-012  0.000E+000  0.000E+000  6.981E+001
   1.175E+016  8.165E+003  1.000E+001  2.385E-001  6.247E-001  2.105E-010  0.000E+000  0.000E+000  3.465E-012  0.000E+000  0.000E+000  6.983E+001
   1.259E+016  7.111E+003  1.000E+001  2.226E-001  6.426E-001  2.174E-010  0.000E+000  0.000E+000  3.843E-012  0.000E+000  0.000E+000  6.984E+001
   1.349E+016  6.194E+003  1.000E+001  2.078E-001  6.600E-001  2.233E-010  0.000E+000  0.000E+000  4.198E-012  0.000E+000  0.000E+000  6.986E+001
   1.445E+016  5.394E+003  1.000E+001  1.939E-001  6.767E-001  2.298E-010  0.000E+000  0.000E+000  4.641E-012  0.000E+000  0.000E+000  6.987E+001
   1.549E+016  4.698E+003  1.000E+001  1.810E-001  6.929E-001  2.361E-010  0.000E+000  0.000E+000  5.129E-012  0.000E+000  0.000E+000  6.988E+001
   1.660E+016  4.092E+003  1.000E+001  1.689E-001  7.084E-001  2.412E-010  0.000E+000  0.000E+000  5.574E-012  0.000E+000  0.000E+000  6.990E+001
   1.778E+016  3.564E+003  1.000E+001  1.576E-001  7.234E-001  2.469E-010  0.000E+000  0.000E+000  6.129E-012  0.000E+000  0.000E+000  6.991E+001
   1.905E+016  3.104E+003  1.000E+001  1.471E-001  7.377E-001  2.525E-010  0.000E+000  0.000E+000  6.759E-012  0.000E+000  0.000E+000  6.992E+001
   2.042E+016  2.704E+003  1.000E+001  1.373E-001  7.515E-001  2.575E-010  0.000E+000  0.000E+000  7.400E-012  0.000E+000  0.000E+000  6.993E+001
   2.188E+016  2.355E+003  1.000E+001  1.281E-001  7.647E-001  2.624E-010  0.000E+000  0.000E+000  8.101E-012  0.000E+000  0.000E+000  6.994E+001
   2.344E+016  2.051E+003  1.000E+001  1.196E-001  7.773E-001  2.669E-010  0.000E+000  0.000E+000  8.846E-012  0.000E+000  0.000E+000  6.995E+001
   2.512E+016  1.786E+003  1.000E+001  1.116E-001  7.893E-001  2.714E-010  0.000E+000  0.000E+000  9.703E-012  0.000E+000  0.000E+000  6.995E+001
   2.692E+016  1.556E+003  1.000E+001  1.041E-001  8.008E-001  2.757E-010  0.000E+000  0.000E+000  1.065E-011  0.000E+000  0.000E+000  6.996E+001
   2.884E+016  1.355E+003  1.000E+001  9.718E-002  8.118E-001  2.800E-010  0.000E+000  0.000E+000  1.175E-011  0.000E+000  0.000E+000  6.997E+001
   3.090E+016  1.180E+003  1.000E+001  9.069E-002  8.222E-001  2.836E-010  0.000E+000  0.000E+000  1.281E-011  0.000E+000  0.000E+000  6.997E+001
   3.311E+016  1.028E+003  1.000E+001  8.464E-002  8.322E-001  2.875E-010  0.000E+000  0.000E+000  1.418E-011  0.000E+000  0.000E+000  6.998E+001
   3.548E+016  8.953E+002  1.000E+001  7.899E-002  8.417E-001  2.910E-010  0.000E+000  0.000E+000  1.564E-011  0.000E+000  0.000E+000  6.999E+001
   3.802E+016  7.797E+002  1.000E+001  7.372E-002  8.506E-001  2.942E-010  0.000E+000  0.000E+000  1.722E-011  0.000E+000  0.000E+000  6.999E+001
   4.074E+016  6.791E+002  1.000E+001  6.880E-002  8.592E-001  2.974E-010  0.000E+000  0.000E+000  1.912E-011  0.000E+000  0.000E+000  7.000E+001
   4.365E+016  5.915E+002  1.000E+001  6.420E-002  8.673E-001  3.004E-010  0.000E+000  0.000E+000  2.126E-011  0.000E+000  0.000E+000  7.000E+001
   4.677E+016  5.152E+002  1.000E+001  5.992E-002  8.750E-001  3.033E-010  0.000E+000  0.000E+000  2.382E-011  0.000E+000  0.000E+000  7.000E+001
   5.012E+016  4.487E+002  1.000E+001  5.592E-002  8.823E-001  3.061E-010  0.000E+000  0.000E+000  2.696E-011  0.000E+000  0.000E+000  7.001E+001
   5.370E+016  3.908E+002  1.000E+001  5.219E-002  8.892E-001  3.087E-010  0.000E+000  0.000E+000  3.065E-011  0.000E+000  0.000E+000  7.001E+001
   5.754E+016  3.404E+002  1.000E+001  4.870E-002  8.957E-001  3.112E-010  0.000E+000  0.000E+000  3.530E-011  0.000E+000  0.000E+000  7.002E+001
   6.166E+016  2.964E+002  1.000E+001  4.545E-002  9.019E-001  3.134E-010  0.000E+000  0.000E+000  4.083E-011  0.000E+000  0.000E+000  7.002E+001
   6.607E+016  2.582E+002  1.000E+001  4.242E-002  9.078E-001  3.155E-010  0.000E+000  0.000E+000  4.803E-011  0.000E+000  0.000E+000  7.002E+001
   7.079E+016  2.249E+002  1.000E+001  3.959E-002  9.133E-001  3.176E-010  0.000E+000  0.000E+000  5.799E-011  0.000E+000  0.000E+000  7.003E+001
   7.586E+016  1.959E+002  1.000E+001  3.695E-002  9.186E-001  3.196E-010  0.000E+000  0.000E+000  7.114E-011  0.000E+000  0.000E+000  7.003E+001
   8.128E+016  1.706E+002  1.000E+001  3.448E-002  9.235E-001  3.214E-010  0.000E+000  0.000E+000  8.967E-011  0.000E+000  0.000E+000  7.003E+001
   8.710E+016  1.486E+002  1.000E+001  3.218E-002  9.282E-001  3.233E-010  0.000E+000  0.000E+000  1.152E-010  0.000E+000  0.000E+000  7.003E+001
   9.333E+016  1.294E+002  1.000E+001  3.003E-002  9.326E-001  3.249E-010  0.000E+000  0.000E+000  1.454E-010  0.000E+000  0.000E+000  7.003E+001
   1.000E+017  1.127E+002  1.000E+001  2.803E-002  9.367E-001  3.265E-010  0.000E+000  0.000E+000  1.760E-010  0.000E+000  0.000E+000  7.004E+001
   1.072E+017  9.816E+001  1.000E+001  2.616E-002  9.406E-001  3.278E-010  0.000E+000  0.000E+000  1.977E-010  0.000E+000  0.000E+000  7.004E+001
   1.148E+017  8.550E+001  1.000E+001  2.441E-002  9.443E-001  3.293E-010  0.000E+000  0.000E+000  2.134E-010  0.000E+000  0.000E+000  7.004E+001
   1.230E+017  7.446E+001  1.000E+001  2.278E-002  9.478E-001  3.306E-010  0.000E+000  0.000E+000  2.211E-010  0.000E+000  0.000E+000  7.004E+001
   1.318E+017  6.486E+001  1.000E+001  2.126E-002  9.511E-001  3.317E-010  0.000E+000  0.000E+000  2.245E-010  0.000E+000  0.000E+000  7.004E+001
   1.413E+017  5.649E+001  1.000E+001  1.984E-002  9.541E-001  3.329E-010  0.000E+000  0.000E+000  2.263E-010  0.000E+000  0.000E+000  7.004E+001
   1.514E+017  4.920E+001  1.000E+001  1.852E-002  9.570E-001  3.340E-010  0.000E+000  0.000E+000  2.274E-010  0.000E+000  0.000E+000  7.005E+001
   1.622E+017  4.285E+001  1.000E+001  1.728E-002  9.597E-001  3.350E-010  0.000E+000  0.000E+000  2.283E-010  0.000E+000  0.000E+000  7.005E+001
   1.738E+017  3.732E+001  1.000E+001  1.613E-002  9.623E-001  3.359E-010  0.000E+000  0.000E+000  2.289E-010  0.000E+000  0.000E+000  7.005E+001
   1.862E+017  3.250E+001  1.000E+001  1.505E-002  9.647E-001  3.369E-010  0.000E+000  0.000E+000  2.296E-010  0.000E+000  0.000E+000  7.005E+001
   1.995E+017  2.831E+001  1.000E+001  1.405E-002  9.669E-001  3.377E-010  0.000E+000  0.000E+000  2.302E-010  0.000E+000  0.000E+000  7.005E+001
   2.138E+017  2.466E+001  1.000E+001  1.311E-002  9.691E-001  3.385E-010  0.000E+000  0.000E+000  2.307E-010  0.000E+000  0.000E+000  7.005E+001
   2.291E+017  2.148E+001  1.000E+001  1.223E-002  9.710E-001  3.392E-010  0.000E+000  0.000E+000  2.313E-010  0.000E+000  0.000E+000  7.005E+001
   2.455E+017  1.870E+001  1.000E+001  1.142E-002  9.729E-001  3.399E-010  0.000E+000  0.000E+000  2.317E-010  0.000E+000  0.000E+000  7.005E+001
   2.630E+017  1.629E+001  1.000E+001  1.066E-002  9.746E-001  3.406E-010  0.000E+000  0.000E+000  2.322E-010  0.000E+000  0.000E+000  7.005E+001
   2.818E+017  1.419E+001  1.000E+001  9.944E-003  9.763E-001  3.411E-010  0.000E+000  0.000E+000  2.326E-010  0.000E+000  0.000E+000  7.005E+001
   3.020E+017  1.236E+001  1.000E+001  9.280E-003  9.778E-001  3.418E-010  0.000E+000  0.000E+000  2.331E-010  0.000E+000  0.000E+000  7.006E+001
   3.236E+017  1.076E+001  1.000E+001  8.661E-003  9.793E-001  3.423E-010  0.000E+000  0.000E+000  2.335E-010  0.000E+000  0.000E+000  7.006E+001
   3.467E+017  9.374E+000  1.000E+001  8.083E-003  9.806E-001  3.428E-010  0.000E+000  0.000E+000  2.338E-010  0.000E+000  0.000E+000  7.006E+001
   3.715E+017  8.165E+000  1.000E+001  7.543E-003  9.819E-001  3.432E-010  0.000E+000  0.000E+000  2.342E-010  0.000E+000  0.000E+000  7.006E+001
   3.981E+017  7.111E+000  1.000E+001  7.040E-003  9.830E-001  3.437E-010  0.000E+000  0.000E+000  2.345E-010  0.000E+000  0.000E+000  7.006E+001
   4.266E+017  6.194E+000  1.000E+001  6.570E-003  9.842E-001  3.441E-010  0.000E+000  0.000E+000  2.348E-010  0.000E+000  0.000E+000  7.006E+001
   4.571E+017  5.394E+000  1.000E+001  6.131E-003  9.852E-001  3.445E-010  0.000E+000  0.000E+000  2.351E-010  0.000E+000  0.000E+000  7.006E+001
   4.898E+017  4.698E+000  1.000E+001  5.722E-003  9.862E-001  3.448E-010  0.000E+000  0.000E+000  2.354E-010  0.000E+000  0.000E+000  7.006E+001
   5.248E+017  4.092E+000  1.000E+001  5.340E-003  9.871E-001  3.452E-010  0.000E+000  0.000E+000  2.357E-010  0.000E+000  0.000E+000  7.006E+001
   5.623E+017  3.564E+000  1.000E+001  4.984E-003  9.879E-001  3.455E-010  0.000E+000  0.000E+000  2.359E-010  0.000E+000  0.000E+000  7.006E+001
   6.026E+017  3.104E+000  1.000E+001  4.651E-003  9.887E-001  3.458E-010  0.000E+000  0.000E+000  2.361E-010  0.000E+000  0.000E+000  7.006E+001
   6.457E+017  2.704E+000  1.000E+001  4.341E-003  9.895E-001  3.461E-010  0.000E+000  0.000E+000  2.364E-010  0.000E+000  0.000E+000  7.006E+001
   6.918E+017  2.355E+000  1.000E+001  4.051E-003  9.901E-001  3.463E-010  0.000E+000  0.000E+000  2.366E-010  0.000E+000  0.000E+000  7.006E+001
   7.413E+017  2.051E+000  1.000E+001  3.781E-003  9.908E-001  3.466E-010  0.000E+000  0.000E+000  2.368E-010  0.000E+000  0.000E+000  7.006E+001
   7.943E+017  1.786E+000  1.000E+001  3.528E-003  9.914E-001  3.468E-010  0.000E+000  0.000E+000  2.370E-010  0.000E+000  0.000E+000  7.006E+001
   8.511E+017  1.556E+000  1.000E+001  3.293E-003  9.920E-001  3.470E-010  0.000E+000  0.000E+000  2.371E-010  0.000E+000  0.000E+000  7.006E+001
   9.120E+017  1.355E+000  1.000E+001  3.073E-003  9.925E-001  3.472E-010  0.000E+000  0.000E+000  2.373E-010  0.000E+000  0.000E+000  7.006E+001
   9.772E+017  1.180E+000  1.000E+001  2.868E-003  9.930E-001  3.474E-010  0.000E+000  0.000E+000  2.374E-010  0.000E+000  0.000E+000  7.006E+001
   1.047E+018  1.028E+000  1.000E+001  2.676E-003  9.935E-001  3.476E-010  0.000E+000  0.000E+000  2.376E-010  0.000E+000  0.000E+000  7.006E+001
