  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   4.898E+014  2.959E-009  2.160E-014  1.032E-015  2.731E-016  2.158E-013  8.500E-002  2.849E-014  4.024E-018  1.863E-022  1.121E-013
   5.248E+014  3.247E-009  2.445E-014  1.198E-015  3.136E-016  2.454E-013  8.500E-002  3.255E-014  4.620E-018  2.154E-022  1.254E-013
   5.623E+014  3.557E-009  2.767E-014  1.388E-015  3.600E-016  2.791E-013  8.500E-002  3.719E-014  5.305E-018  2.492E-022  1.402E-013
   6.026E+014  3.892E-009  3.131E-014  1.608E-015  4.134E-016  3.173E-013  8.500E-002  4.248E-014  6.091E-018  2.884E-022  1.568E-013
   6.457E+014  4.253E-009  3.542E-014  1.862E-015  4.746E-016  3.607E-013  8.500E-002  4.852E-014  6.993E-018  3.340E-022  1.753E-013
   6.918E+014  4.643E-009  4.007E-014  2.153E-015  5.449E-016  4.099E-013  8.500E-002  5.540E-014  8.029E-018  3.871E-022  1.959E-013
   7.413E+014  5.064E-009  4.532E-014  2.488E-015  6.257E-016  4.658E-013  8.500E-002  6.326E-014  9.219E-018  4.488E-022  2.189E-013
   7.943E+014  5.518E-009  5.125E-014  2.872E-015  7.184E-016  5.292E-013  8.500E-002  7.223E-014  1.058E-017  5.208E-022  2.445E-013
   8.511E+014  6.008E-009  5.795E-014  3.314E-015  8.248E-016  6.011E-013  8.500E-002  8.245E-014  1.215E-017  6.047E-022  2.730E-013
   9.120E+014  6.535E-009  6.552E-014  3.820E-015  9.470E-016  6.827E-013  8.500E-002  9.411E-014  1.395E-017  7.028E-022  3.049E-013
   9.772E+014  7.104E-009  7.406E-014  4.400E-015  1.087E-015  7.753E-013  8.500E-002  1.074E-013  1.602E-017  8.176E-022  3.403E-013
   1.047E+015  7.718E-009  8.371E-014  5.065E-015  1.248E-015  8.802E-013  8.500E-002  1.226E-013  1.839E-017  9.525E-022  3.798E-013
   1.122E+015  8.385E-009  9.460E-014  5.827E-015  1.433E-015  9.991E-013  8.500E-002  1.398E-013  2.112E-017  1.112E-021  4.237E-013
   1.202E+015  9.114E-009  1.069E-013  6.699E-015  1.646E-015  1.134E-012  8.500E-002  1.595E-013  2.425E-017  1.304E-021  4.727E-013
   1.288E+015  9.924E-009  1.207E-013  7.698E-015  1.889E-015  1.286E-012  8.500E-002  1.819E-013  2.784E-017  1.539E-021  5.271E-013
   1.380E+015  1.085E-008  1.364E-013  8.840E-015  2.169E-015  1.459E-012  8.500E-002  2.075E-013  3.196E-017  1.838E-021  5.877E-013
   1.479E+015  1.194E-008  1.540E-013  1.015E-014  2.491E-015  1.655E-012  8.500E-002  2.366E-013  3.670E-017  2.237E-021  6.551E-013
   1.585E+015  1.330E-008  1.739E-013  1.164E-014  2.860E-015  1.877E-012  8.500E-002  2.697E-013  4.214E-017  2.805E-021  7.301E-013
   1.698E+015  1.509E-008  1.964E-013  1.335E-014  3.283E-015  2.128E-012  8.500E-002  3.074E-013  4.838E-017  3.666E-021  8.134E-013
   1.820E+015  1.760E-008  2.217E-013  1.529E-014  3.770E-015  2.412E-012  8.500E-002  3.504E-013  5.555E-017  5.048E-021  9.061E-013
   1.950E+015  2.127E-008  2.502E-013  1.750E-014  4.328E-015  2.733E-012  8.500E-002  3.992E-013  6.377E-017  7.372E-021  1.009E-012
   2.089E+015  2.680E-008  2.824E-013  2.001E-014  4.969E-015  3.097E-012  8.500E-002  4.548E-013  7.322E-017  1.141E-020  1.124E-012
   2.239E+015  3.525E-008  3.186E-013  2.285E-014  5.706E-015  3.508E-012  8.500E-002  5.181E-013  8.407E-017  1.863E-020  1.251E-012
   2.399E+015  4.823E-008  3.595E-013  2.602E-014  6.551E-015  3.973E-012  8.500E-002  5.901E-013  9.652E-017  3.177E-020  1.392E-012
   2.570E+015  6.806E-008  4.056E-013  2.956E-014  7.521E-015  4.498E-012  8.500E-002  6.719E-013  1.108E-016  5.612E-020  1.549E-012
   2.754E+015  9.802E-008  4.575E-013  3.344E-014  8.636E-015  5.091E-012  8.500E-002  7.649E-013  1.272E-016  1.018E-019  1.724E-012
   2.951E+015  1.427E-007  5.160E-013  3.764E-014  9.915E-015  5.761E-012  8.500E-002  8.707E-013  1.461E-016  1.877E-019  1.920E-012
   3.162E+015  2.084E-007  5.819E-013  4.209E-014  1.138E-014  6.518E-012  8.500E-002  9.909E-013  1.677E-016  3.476E-019  2.139E-012
   3.388E+015  3.034E-007  6.562E-013  4.669E-014  1.307E-014  7.372E-012  8.500E-002  1.127E-012  1.926E-016  6.395E-019  2.389E-012
   3.631E+015  4.388E-007  7.400E-013  5.128E-014  1.501E-014  8.336E-012  8.500E-002  1.283E-012  2.211E-016  1.157E-018  2.679E-012
   3.890E+015  6.286E-007  8.344E-013  5.567E-014  1.723E-014  9.423E-012  8.500E-002  1.459E-012  2.539E-016  2.047E-018  3.028E-012
   4.169E+015  8.904E-007  9.410E-013  5.963E-014  1.978E-014  1.065E-011  8.500E-002  1.659E-012  2.915E-016  3.526E-018  3.472E-012
   4.467E+015  1.246E-006  1.061E-012  6.295E-014  2.271E-014  1.204E-011  8.500E-002  1.886E-012  3.347E-016  5.915E-018  4.078E-012
   4.786E+015  1.721E-006  1.197E-012  6.541E-014  2.608E-014  1.360E-011  8.500E-002  2.144E-012  3.842E-016  9.675E-018  4.968E-012
   5.129E+015  2.347E-006  1.351E-012  6.689E-014  2.994E-014  1.537E-011  8.500E-002  2.437E-012  4.412E-016  1.547E-017  6.378E-012
   5.495E+015  3.158E-006  1.525E-012  6.731E-014  3.438E-014  1.736E-011  8.500E-002  2.769E-012  5.065E-016  2.427E-017  8.735E-012
   5.888E+015  4.194E-006  1.723E-012  6.672E-014  3.947E-014  1.962E-011  8.500E-002  3.145E-012  5.816E-016  3.753E-017  1.283E-011
   6.310E+015  5.496E-006  1.947E-012  6.523E-014  4.532E-014  2.217E-011  8.500E-002  3.572E-012  6.677E-016  5.748E-017  2.012E-011
   6.761E+015  7.107E-006  2.204E-012  6.301E-014  5.203E-014  2.506E-011  8.500E-002  4.056E-012  7.666E-016  8.780E-017  3.330E-011
   7.244E+015  9.068E-006  2.498E-012  6.024E-014  5.974E-014  2.834E-011  8.500E-002  4.605E-012  8.802E-016  1.347E-016  5.737E-011
   7.762E+015  1.142E-005  2.837E-012  5.710E-014  6.859E-014  3.205E-011  8.500E-002  5.227E-012  1.011E-015  2.091E-016  1.017E-010
   8.318E+015  1.418E-005  3.230E-012  5.373E-014  7.875E-014  3.626E-011  8.500E-002  5.932E-012  1.160E-015  3.298E-016  1.842E-010
   8.913E+015  1.737E-005  3.688E-012  5.027E-014  9.042E-014  4.101E-011  8.500E-002  6.730E-012  1.332E-015  5.280E-016  3.389E-010
   9.550E+015  2.099E-005  4.228E-012  4.684E-014  1.038E-013  4.638E-011  8.500E-002  7.632E-012  1.530E-015  8.518E-016  6.311E-010
   1.023E+016  2.504E-005  4.870E-012  4.354E-014  1.192E-013  5.239E-011  8.500E-002  8.650E-012  1.756E-015  1.368E-015  1.185E-009
   1.096E+016  2.949E-005  5.638E-012  4.046E-014  1.368E-013  5.910E-011  8.500E-002  9.801E-012  2.016E-015  2.168E-015  2.236E-009
   1.175E+016  3.431E-005  6.566E-012  3.762E-014  1.571E-013  6.651E-011  8.500E-002  1.110E-011  2.315E-015  3.371E-015  4.219E-009
   1.259E+016  3.948E-005  7.696E-012  3.503E-014  1.804E-013  7.457E-011  8.500E-002  1.258E-011  2.658E-015  5.134E-015  7.919E-009
   1.349E+016  4.496E-005  9.075E-012  3.268E-014  2.071E-013  8.315E-011  8.500E-002  1.427E-011  3.051E-015  7.655E-015  1.471E-008
   1.445E+016  5.074E-005  1.076E-011  3.052E-014  2.378E-013  9.201E-011  8.500E-002  1.622E-011  3.503E-015  1.116E-014  2.692E-008
   1.549E+016  5.683E-005  1.283E-011  2.854E-014  2.730E-013  1.008E-010  8.500E-002  1.851E-011  4.022E-015  1.586E-014  4.832E-008
   1.660E+016  6.326E-005  1.564E-011  2.683E-014  3.135E-013  1.115E-010  8.500E-002  2.152E-011  4.617E-015  2.237E-014  8.629E-008
   1.778E+016  7.012E-005  1.919E-011  2.526E-014  3.599E-013  1.215E-010  8.500E-002  2.518E-011  5.301E-015  3.079E-014  1.508E-007
   1.905E+016  7.750E-005  2.361E-011  2.384E-014  4.132E-013  1.301E-010  8.500E-002  2.963E-011  6.086E-015  4.122E-014  2.566E-007
   2.042E+016  8.555E-005  2.912E-011  2.257E-014  4.744E-013  1.369E-010  8.500E-002  3.507E-011  6.986E-015  5.370E-014  4.245E-007
   2.188E+016  9.442E-005  3.605E-011  2.143E-014  5.446E-013  1.416E-010  8.500E-002  4.174E-011  8.020E-015  6.819E-014  6.838E-007
   2.344E+016  1.043E-004  4.484E-011  2.042E-014  6.253E-013  1.440E-010  8.500E-002  4.990E-011  9.206E-015  8.453E-014  1.074E-006
   2.512E+016  1.152E-004  5.613E-011  1.954E-014  7.178E-013  1.445E-010  8.500E-002  5.984E-011  1.057E-014  1.024E-013  1.646E-006
   2.692E+016  1.274E-004  7.080E-011  1.878E-014  8.240E-013  1.435E-010  8.500E-002  7.185E-011  1.213E-014  1.215E-013  2.464E-006
   2.884E+016  1.408E-004  9.003E-011  1.815E-014  9.460E-013  1.416E-010  8.500E-002  8.625E-011  1.392E-014  1.411E-013  3.606E-006
   3.090E+016  1.551E-004  1.153E-010  1.764E-014  1.086E-012  1.394E-010  8.500E-002  1.033E-010  1.597E-014  1.606E-013  5.157E-006
   3.311E+016  1.702E-004  1.485E-010  1.722E-014  1.246E-012  1.372E-010  8.500E-002  1.235E-010  1.833E-014  1.793E-013  7.212E-006
   3.548E+016  1.857E-004  1.916E-010  1.688E-014  1.431E-012  1.351E-010  8.500E-002  1.473E-010  2.103E-014  1.965E-013  9.867E-006
   3.802E+016  2.009E-004  2.470E-010  1.661E-014  1.642E-012  1.333E-010  8.500E-002  1.751E-010  2.412E-014  2.111E-013  1.321E-005
   4.074E+016  2.154E-004  3.166E-010  1.639E-014  1.885E-012  1.319E-010  8.500E-002  2.077E-010  2.767E-014  2.224E-013  1.733E-005
   4.365E+016  2.287E-004  4.016E-010  1.620E-014  2.163E-012  1.310E-010  8.500E-002  2.456E-010  3.174E-014  2.296E-013  2.225E-005
   4.677E+016  2.403E-004  5.023E-010  1.603E-014  2.483E-012  1.307E-010  8.500E-002  2.897E-010  3.640E-014  2.322E-013  2.799E-005
   5.012E+016  2.499E-004  6.176E-010  1.587E-014  2.849E-012  1.312E-010  8.500E-002  3.407E-010  4.174E-014  2.299E-013  3.449E-005
   5.370E+016  2.577E-004  7.458E-010  1.573E-014  3.269E-012  1.327E-010  8.500E-002  3.997E-010  4.786E-014  2.229E-013  4.168E-005
   5.754E+016  2.636E-004  8.856E-010  1.560E-014  3.751E-012  1.352E-010  8.500E-002  4.679E-010  5.487E-014  2.118E-013  4.948E-005
   6.166E+016  2.679E-004  1.037E-009  1.547E-014  4.305E-012  1.388E-010  8.500E-002  5.468E-010  6.290E-014  1.977E-013  5.778E-005
   6.607E+016  2.710E-004  1.201E-009  1.534E-014  4.939E-012  1.435E-010  8.500E-002  6.382E-010  7.211E-014  1.817E-013  6.653E-005
   7.079E+016  2.733E-004  1.383E-009  1.522E-014  5.667E-012  1.494E-010  8.500E-002  7.446E-010  8.266E-014  1.649E-013  7.570E-005
   7.586E+016  2.749E-004  1.586E-009  1.511E-014  6.503E-012  1.563E-010  8.500E-002  8.686E-010  9.475E-014  1.485E-013  8.529E-005
   8.128E+016  2.762E-004  1.818E-009  1.501E-014  7.460E-012  1.642E-010  8.500E-002  1.014E-009  1.086E-013  1.333E-013  9.537E-005
   8.710E+016  2.773E-004  2.085E-009  1.490E-014  8.559E-012  1.730E-010  8.500E-002  1.184E-009  1.244E-013  1.199E-013  1.060E-004
   9.333E+016  2.782E-004  2.393E-009  1.481E-014  9.819E-012  1.826E-010  8.500E-002  1.386E-009  1.426E-013  1.085E-013  1.175E-004
   1.000E+017  2.791E-004  2.746E-009  1.471E-014  1.126E-011  1.929E-010  8.500E-002  1.624E-009  1.634E-013  9.932E-014  1.298E-004
   1.072E+017  2.800E-004  3.150E-009  1.462E-014  1.292E-011  2.035E-010  8.500E-002  1.907E-009  1.871E-013  9.238E-014  1.434E-004
   1.148E+017  2.808E-004  3.607E-009  1.453E-014  1.482E-011  2.144E-010  8.500E-002  2.245E-009  2.143E-013  8.755E-014  1.584E-004
   1.230E+017  2.816E-004  4.122E-009  1.444E-014  1.699E-011  2.254E-010  8.500E-002  2.652E-009  2.453E-013  8.462E-014  1.753E-004
   1.318E+017  2.825E-004  4.698E-009  1.435E-014  1.948E-011  2.360E-010  8.500E-002  3.144E-009  2.807E-013  8.337E-014  1.944E-004
   1.413E+017  2.833E-004  5.338E-009  1.426E-014  2.233E-011  2.463E-010  8.500E-002  3.746E-009  3.210E-013  8.354E-014  2.163E-004
   1.514E+017  2.841E-004  6.045E-009  1.418E-014  2.559E-011  2.558E-010  8.500E-002  4.489E-009  3.670E-013  8.493E-014  2.414E-004
   1.622E+017  2.850E-004  6.825E-009  1.410E-014  2.932E-011  2.646E-010  8.500E-002  5.420E-009  4.192E-013  8.730E-014  2.704E-004
   1.738E+017  2.858E-004  7.682E-009  1.402E-014  3.358E-011  2.724E-010  8.500E-002  6.600E-009  4.786E-013  9.032E-014  3.038E-004
   1.862E+017  2.867E-004  8.621E-009  1.394E-014  3.845E-011  2.795E-010  8.500E-002  8.120E-009  5.458E-013  9.305E-014  3.422E-004
   1.995E+017  2.876E-004  9.651E-009  1.387E-014  4.400E-011  2.866E-010  8.500E-002  1.010E-008  6.221E-013  9.210E-014  3.851E-004
   2.138E+017  2.885E-004  1.078E-008  1.381E-014  5.036E-011  2.966E-010  8.500E-002  1.267E-008  7.089E-013  7.857E-014  4.286E-004
   2.291E+017  2.895E-004  1.202E-008  1.376E-014  5.767E-011  3.160E-010  8.500E-002  1.585E-008  8.090E-013  4.845E-014  4.625E-004
   2.455E+017  2.904E-004  1.338E-008  1.373E-014  6.609E-011  3.497E-010  8.500E-002  1.951E-008  9.257E-013  2.212E-014  4.798E-004
   2.630E+017  2.913E-004  1.489E-008  1.370E-014  7.579E-011  3.963E-010  8.500E-002  2.351E-008  1.061E-012  1.048E-014  4.858E-004
   2.818E+017  2.922E-004  1.657E-008  1.367E-014  8.692E-011  4.529E-010  8.500E-002  2.782E-008  1.216E-012  6.487E-015  4.875E-004
   3.020E+017  2.931E-004  1.844E-008  1.364E-014  9.968E-011  5.188E-010  8.500E-002  3.245E-008  1.395E-012  4.784E-015  4.881E-004
   3.236E+017  2.940E-004  2.052E-008  1.361E-014  1.143E-010  5.944E-010  8.500E-002  3.741E-008  1.599E-012  3.718E-015  4.884E-004
   3.467E+017  2.949E-004  2.285E-008  1.357E-014  1.310E-010  6.809E-010  8.500E-002  4.272E-008  1.833E-012  2.917E-015  4.887E-004
   3.715E+017  2.958E-004  2.547E-008  1.354E-014  1.502E-010  7.800E-010  8.500E-002  4.842E-008  2.101E-012  2.288E-015  4.889E-004
   3.981E+017  2.967E-004  2.842E-008  1.351E-014  1.720E-010  8.933E-010  8.500E-002  5.454E-008  2.407E-012  1.790E-015  4.891E-004
   4.266E+017  2.976E-004  3.175E-008  1.347E-014  1.971E-010  1.023E-009  8.500E-002  6.111E-008  2.757E-012  1.397E-015  4.892E-004
   4.571E+017  2.985E-004  3.553E-008  1.344E-014  2.256E-010  1.171E-009  8.500E-002  6.816E-008  3.156E-012  1.088E-015  4.893E-004
   4.898E+017  2.994E-004  3.984E-008  1.341E-014  2.583E-010  1.339E-009  8.500E-002  7.573E-008  3.613E-012  8.446E-016  4.894E-004
   5.248E+017  3.004E-004  4.476E-008  1.338E-014  2.954E-010  1.532E-009  8.500E-002  8.386E-008  4.133E-012  6.542E-016  4.895E-004
   5.623E+017  3.013E-004  5.042E-008  1.335E-014  3.378E-010  1.751E-009  8.500E-002  9.260E-008  4.725E-012  5.056E-016  4.896E-004
   6.026E+017  3.024E-004  5.693E-008  1.332E-014  3.861E-010  2.000E-009  8.500E-002  1.020E-007  5.400E-012  3.898E-016  4.897E-004
   6.457E+017  3.034E-004  6.448E-008  1.329E-014  4.409E-010  2.283E-009  8.500E-002  1.120E-007  6.166E-012  3.000E-016  4.897E-004
   6.918E+017  3.045E-004  7.324E-008  1.326E-014  5.031E-010  2.605E-009  8.500E-002  1.229E-007  7.036E-012  2.304E-016  4.898E-004
   7.413E+017  3.056E-004  8.345E-008  1.324E-014  5.736E-010  2.969E-009  8.500E-002  1.345E-007  8.021E-012  1.767E-016  4.898E-004
   7.943E+017  3.068E-004  9.538E-008  1.321E-014  6.533E-010  3.381E-009  8.500E-002  1.470E-007  9.136E-012  1.353E-016  4.898E-004
   8.511E+017  3.081E-004  1.094E-007  1.319E-014  7.434E-010  3.845E-009  8.500E-002  1.604E-007  1.039E-011  1.035E-016  4.899E-004
   9.120E+017  3.094E-004  1.258E-007  1.317E-014  8.447E-010  4.368E-009  8.500E-002  1.747E-007  1.181E-011  7.902E-017  4.899E-004
   9.772E+017  3.108E-004  1.452E-007  1.315E-014  9.585E-010  4.955E-009  8.500E-002  1.902E-007  1.340E-011  6.029E-017  4.899E-004
   1.047E+018  3.122E-004  1.681E-007  1.313E-014  1.086E-009  5.612E-009  8.500E-002  2.068E-007  1.518E-011  4.596E-017  4.899E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  1.230E-012  3.090E-022  6.181E-019  3.540E-018  4.669E-019  7.411E-020  3.429E-014  1.611E-013  1.034E-013  5.860E-016
   1.148E+014  1.322E-012  1.707E-021  5.440E-019  6.955E-018  4.118E-019  8.583E-020  5.336E-014  3.249E-013  1.830E-013  1.141E-015
   1.230E+014  1.419E-012  5.331E-021  4.628E-019  1.547E-017  3.516E-019  9.945E-020  8.477E-014  4.961E-013  2.592E-013  1.806E-015
   1.318E+014  1.524E-012  1.321E-020  3.861E-019  3.208E-017  2.948E-019  1.153E-019  1.284E-013  6.788E-013  3.357E-013  2.602E-015
   1.413E+014  1.636E-012  2.871E-020  3.224E-019  6.147E-017  2.479E-019  1.337E-019  1.822E-013  8.763E-013  4.101E-013  3.514E-015
   1.514E+014  1.757E-012  5.698E-020  2.764E-019  1.110E-016  2.143E-019  1.552E-019  2.434E-013  1.091E-012  4.813E-013  4.523E-015
   1.622E+014  1.888E-012  1.050E-019  2.488E-019  1.924E-016  1.947E-019  1.802E-019  3.100E-013  1.326E-012  5.504E-013  5.613E-015
   1.738E+014  2.029E-012  1.813E-019  2.385E-019  3.248E-016  1.882E-019  2.094E-019  3.807E-013  1.584E-012  6.191E-013  6.774E-015
   1.862E+014  2.181E-012  2.949E-019  2.431E-019  5.391E-016  1.932E-019  2.435E-019  4.547E-013  1.866E-012  6.887E-013  8.007E-015
   1.995E+014  2.346E-012  4.542E-019  2.605E-019  8.870E-016  2.079E-019  2.833E-019  5.319E-013  2.175E-012  7.597E-013  9.317E-015
   2.138E+014  2.526E-012  6.666E-019  2.888E-019  1.456E-015  2.311E-019  3.299E-019  6.121E-013  2.513E-012  8.326E-013  1.071E-014
   2.291E+014  2.720E-012  9.378E-019  3.270E-019  2.397E-015  2.619E-019  3.845E-019  6.957E-013  2.882E-012  9.073E-013  1.220E-014
   2.455E+014  2.932E-012  1.273E-018  3.745E-019  3.970E-015  3.001E-019  4.485E-019  7.826E-013  3.285E-012  9.838E-013  1.380E-014
   2.630E+014  3.162E-012  1.675E-018  4.315E-019  6.631E-015  3.458E-019  5.236E-019  8.727E-013  3.723E-012  1.062E-012  1.551E-014
   2.818E+014  3.413E-012  2.149E-018  4.986E-019  1.119E-014  3.997E-019  6.118E-019  9.650E-013  4.200E-012  1.143E-012  1.736E-014
   3.020E+014  3.687E-012  2.699E-018  5.770E-019  1.909E-014  4.625E-019  7.157E-019  1.058E-012  4.718E-012  1.227E-012  1.934E-014
   3.236E+014  3.986E-012  3.330E-018  6.682E-019  3.288E-014  5.356E-019  8.381E-019  1.146E-012  5.279E-012  1.314E-012  2.148E-014
   3.467E+014  4.313E-012  4.047E-018  7.741E-019  5.688E-014  6.204E-019  9.825E-019  1.224E-012  5.888E-012  1.405E-012  2.378E-014
   3.715E+014  4.671E-012  4.857E-018  8.970E-019  9.813E-014  7.187E-019  1.153E-018  1.280E-012  6.547E-012  1.502E-012  2.626E-014
   3.981E+014  5.064E-012  5.766E-018  1.039E-018  1.668E-013  8.328E-019  1.355E-018  1.298E-012  7.260E-012  1.605E-012  2.894E-014
   4.266E+014  5.495E-012  6.781E-018  1.205E-018  2.739E-013  9.652E-019  1.595E-018  1.262E-012  8.033E-012  1.718E-012  3.184E-014
   4.571E+014  5.968E-012  7.911E-018  1.396E-018  4.279E-013  1.119E-018  1.879E-018  1.164E-012  8.868E-012  1.841E-012  3.497E-014
   4.898E+014  6.488E-012  9.162E-018  1.619E-018  6.259E-013  1.297E-018  2.218E-018  1.015E-012  9.771E-012  1.979E-012  3.836E-014
   5.248E+014  7.061E-012  1.054E-017  1.877E-018  8.538E-013  1.503E-018  2.622E-018  8.509E-013  1.075E-011  2.134E-012  4.203E-014
   5.623E+014  7.692E-012  1.206E-017  2.176E-018  1.095E-012  1.743E-018  3.104E-018  7.070E-013  1.180E-011  2.307E-012  4.602E-014
   6.026E+014  8.389E-012  1.373E-017  2.523E-018  1.340E-012  2.021E-018  3.682E-018  6.075E-013  1.295E-011  2.499E-012  5.035E-014
   6.457E+014  9.159E-012  1.556E-017  2.926E-018  1.587E-012  2.344E-018  4.376E-018  5.555E-013  1.418E-011  2.711E-012  5.506E-014
   6.918E+014  1.001E-011  1.755E-017  3.394E-018  1.843E-012  2.718E-018  5.211E-018  5.422E-013  1.552E-011  2.942E-012  6.019E-014
   7.413E+014  1.095E-011  1.972E-017  3.936E-018  2.119E-012  3.153E-018  6.218E-018  5.564E-013  1.696E-011  3.192E-012  6.580E-014
   7.943E+014  1.200E-011  2.208E-017  4.566E-018  2.421E-012  3.657E-018  7.437E-018  5.887E-013  1.853E-011  3.464E-012  7.192E-014
   8.511E+014  1.315E-011  2.463E-017  5.297E-018  2.760E-012  4.243E-018  8.916E-018  6.333E-013  2.022E-011  3.759E-012  7.865E-014
   9.120E+014  1.444E-011  2.739E-017  6.145E-018  3.141E-012  4.922E-018  1.072E-017  6.871E-013  2.205E-011  4.079E-012  8.606E-014
   9.772E+014  1.588E-011  3.037E-017  7.130E-018  3.573E-012  5.711E-018  1.291E-017  7.495E-013  2.403E-011  4.429E-012  9.429E-014
   1.047E+015  1.749E-011  3.358E-017  8.273E-018  4.065E-012  6.626E-018  1.561E-017  8.225E-013  2.617E-011  4.814E-012  1.036E-013
   1.122E+015  1.932E-011  3.703E-017  9.600E-018  4.627E-012  7.688E-018  1.891E-017  9.123E-013  2.851E-011  5.242E-012  1.144E-013
   1.202E+015  2.143E-011  4.075E-017  1.114E-017  5.272E-012  8.922E-018  2.300E-017  1.033E-012  3.105E-011  5.729E-012  1.274E-013
   1.288E+015  2.396E-011  4.476E-017  1.293E-017  6.019E-012  1.035E-017  2.806E-017  1.213E-012  3.387E-011  6.304E-012  1.442E-013
   1.380E+015  2.713E-011  4.910E-017  1.500E-017  6.896E-012  1.202E-017  3.436E-017  1.510E-012  3.707E-011  7.021E-012  1.676E-013
   1.479E+015  3.135E-011  5.385E-017  1.742E-017  7.951E-012  1.394E-017  4.222E-017  2.032E-012  4.091E-011  7.987E-012  2.025E-013
   1.585E+015  3.735E-011  5.912E-017  2.021E-017  9.262E-012  1.618E-017  5.210E-017  2.977E-012  4.592E-011  9.400E-012  2.577E-013
