  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   1.318E+017  2.882E+002  1.000E+001  9.449E-002  8.161E-001  2.815E-010  0.000E+000  0.000E+000  1.882E-011  0.000E+000  0.000E+000  3.113E+002
   1.413E+017  2.511E+002  1.000E+001  8.818E-002  8.263E-001  2.851E-010  0.000E+000  0.000E+000  2.211E-011  0.000E+000  0.000E+000  3.113E+002
   1.514E+017  2.187E+002  1.000E+001  8.230E-002  8.361E-001  2.889E-010  0.000E+000  0.000E+000  2.694E-011  0.000E+000  0.000E+000  3.113E+002
   1.622E+017  1.904E+002  1.000E+001  7.680E-002  8.454E-001  2.925E-010  0.000E+000  0.000E+000  3.389E-011  0.000E+000  0.000E+000  3.113E+002
   1.738E+017  1.659E+002  1.000E+001  7.168E-002  8.542E-001  2.956E-010  0.000E+000  0.000E+000  4.391E-011  0.000E+000  0.000E+000  3.113E+002
   1.862E+017  1.445E+002  1.000E+001  6.689E-002  8.625E-001  2.986E-010  0.000E+000  0.000E+000  6.068E-011  0.000E+000  0.000E+000  3.113E+002
   1.995E+017  1.258E+002  1.000E+001  6.243E-002  8.705E-001  3.016E-010  0.000E+000  0.000E+000  9.143E-011  0.000E+000  0.000E+000  3.113E+002
   2.138E+017  1.096E+002  1.000E+001  5.826E-002  8.780E-001  3.046E-010  0.000E+000  0.000E+000  1.427E-010  0.000E+000  0.000E+000  3.113E+002
   2.291E+017  9.545E+001  1.000E+001  5.437E-002  8.851E-001  3.073E-010  0.000E+000  0.000E+000  1.864E-010  0.000E+000  0.000E+000  3.113E+002
   2.455E+017  8.313E+001  1.000E+001  5.074E-002  8.919E-001  3.097E-010  0.000E+000  0.000E+000  2.055E-010  0.000E+000  0.000E+000  3.113E+002
   2.630E+017  7.240E+001  1.000E+001  4.736E-002  8.983E-001  3.121E-010  0.000E+000  0.000E+000  2.120E-010  0.000E+000  0.000E+000  3.114E+002
   2.818E+017  6.306E+001  1.000E+001  4.420E-002  9.043E-001  3.144E-010  0.000E+000  0.000E+000  2.144E-010  0.000E+000  0.000E+000  3.114E+002
   3.020E+017  5.492E+001  1.000E+001  4.125E-002  9.101E-001  3.164E-010  0.000E+000  0.000E+000  2.158E-010  0.000E+000  0.000E+000  3.114E+002
   3.236E+017  4.784E+001  1.000E+001  3.849E-002  9.155E-001  3.185E-010  0.000E+000  0.000E+000  2.172E-010  0.000E+000  0.000E+000  3.114E+002
   3.467E+017  4.166E+001  1.000E+001  3.592E-002  9.206E-001  3.204E-010  0.000E+000  0.000E+000  2.185E-010  0.000E+000  0.000E+000  3.114E+002
   3.715E+017  3.629E+001  1.000E+001  3.353E-002  9.254E-001  3.223E-010  0.000E+000  0.000E+000  2.197E-010  0.000E+000  0.000E+000  3.114E+002
   3.981E+017  3.161E+001  1.000E+001  3.129E-002  9.300E-001  3.241E-010  0.000E+000  0.000E+000  2.209E-010  0.000E+000  0.000E+000  3.114E+002
   4.266E+017  2.753E+001  1.000E+001  2.920E-002  9.343E-001  3.257E-010  0.000E+000  0.000E+000  2.220E-010  0.000E+000  0.000E+000  3.114E+002
   4.571E+017  2.398E+001  1.000E+001  2.725E-002  9.383E-001  3.270E-010  0.000E+000  0.000E+000  2.229E-010  0.000E+000  0.000E+000  3.114E+002
   4.898E+017  2.088E+001  1.000E+001  2.543E-002  9.422E-001  3.284E-010  0.000E+000  0.000E+000  2.238E-010  0.000E+000  0.000E+000  3.114E+002
   5.248E+017  1.819E+001  1.000E+001  2.373E-002  9.457E-001  3.299E-010  0.000E+000  0.000E+000  2.248E-010  0.000E+000  0.000E+000  3.114E+002
   5.623E+017  1.584E+001  1.000E+001  2.215E-002  9.491E-001  3.310E-010  0.000E+000  0.000E+000  2.256E-010  0.000E+000  0.000E+000  3.114E+002
   6.026E+017  1.380E+001  1.000E+001  2.067E-002  9.523E-001  3.323E-010  0.000E+000  0.000E+000  2.264E-010  0.000E+000  0.000E+000  3.114E+002
   6.457E+017  1.202E+001  1.000E+001  1.929E-002  9.553E-001  3.333E-010  0.000E+000  0.000E+000  2.271E-010  0.000E+000  0.000E+000  3.114E+002
   6.918E+017  1.047E+001  1.000E+001  1.800E-002  9.581E-001  3.344E-010  0.000E+000  0.000E+000  2.279E-010  0.000E+000  0.000E+000  3.114E+002
   7.413E+017  9.115E+000  1.000E+001  1.680E-002  9.608E-001  3.354E-010  0.000E+000  0.000E+000  2.286E-010  0.000E+000  0.000E+000  3.114E+002
   7.943E+017  7.939E+000  1.000E+001  1.568E-002  9.633E-001  3.364E-010  0.000E+000  0.000E+000  2.293E-010  0.000E+000  0.000E+000  3.114E+002
   8.511E+017  6.915E+000  1.000E+001  1.463E-002  9.656E-001  3.372E-010  0.000E+000  0.000E+000  2.298E-010  0.000E+000  0.000E+000  3.114E+002
   9.120E+017  6.022E+000  1.000E+001  1.366E-002  9.678E-001  3.380E-010  0.000E+000  0.000E+000  2.304E-010  0.000E+000  0.000E+000  3.114E+002
   9.772E+017  5.245E+000  1.000E+001  1.275E-002  9.699E-001  3.388E-010  0.000E+000  0.000E+000  2.310E-010  0.000E+000  0.000E+000  3.114E+002
   1.047E+018  4.568E+000  1.000E+001  1.190E-002  9.718E-001  3.395E-010  0.000E+000  0.000E+000  2.315E-010  0.000E+000  0.000E+000  3.114E+002
