  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   2.570E+015  9.098E+004  9.351E+001  5.815E-001  3.567E-001  1.136E-010  0.000E+000  0.000E+000  3.046E-013  0.000E+000  0.000E+000  3.679E+001
   2.754E+015  7.924E+004  8.910E+001  5.427E-001  3.787E-001  1.213E-010  0.000E+000  0.000E+000  3.462E-013  0.000E+000  0.000E+000  3.683E+001
   2.951E+015  6.902E+004  8.489E+001  5.065E-001  4.007E-001  1.295E-010  0.000E+000  0.000E+000  3.944E-013  0.000E+000  0.000E+000  3.686E+001
   3.162E+015  6.011E+004  8.089E+001  4.727E-001  4.227E-001  1.371E-010  0.000E+000  0.000E+000  4.440E-013  0.000E+000  0.000E+000  3.690E+001
   3.388E+015  5.235E+004  7.707E+001  4.411E-001  4.445E-001  1.450E-010  0.000E+000  0.000E+000  5.005E-013  0.000E+000  0.000E+000  3.693E+001
   3.631E+015  4.560E+004  7.343E+001  4.117E-001  4.662E-001  1.531E-010  0.000E+000  0.000E+000  5.642E-013  0.000E+000  0.000E+000  3.696E+001
   3.890E+015  3.971E+004  6.996E+001  3.842E-001  4.876E-001  1.605E-010  0.000E+000  0.000E+000  6.293E-013  0.000E+000  0.000E+000  3.698E+001
   4.169E+015  3.459E+004  6.666E+001  3.586E-001  5.087E-001  1.680E-010  0.000E+000  0.000E+000  7.018E-013  0.000E+000  0.000E+000  3.701E+001
   4.467E+015  3.013E+004  6.352E+001  3.346E-001  5.295E-001  1.757E-010  0.000E+000  0.000E+000  7.829E-013  0.000E+000  0.000E+000  3.703E+001
   4.786E+015  2.624E+004  6.052E+001  3.123E-001  5.498E-001  1.835E-010  0.000E+000  0.000E+000  8.764E-013  0.000E+000  0.000E+000  3.706E+001
   5.129E+015  2.285E+004  5.766E+001  2.914E-001  5.697E-001  1.903E-010  0.000E+000  0.000E+000  9.648E-013  0.000E+000  0.000E+000  3.708E+001
   5.495E+015  1.990E+004  5.494E+001  2.720E-001  5.892E-001  1.976E-010  0.000E+000  0.000E+000  1.072E-012  0.000E+000  0.000E+000  3.710E+001
   5.888E+015  1.734E+004  5.235E+001  2.538E-001  6.081E-001  2.044E-010  0.000E+000  0.000E+000  1.182E-012  0.000E+000  0.000E+000  3.711E+001
   6.310E+015  1.510E+004  4.987E+001  2.369E-001  6.265E-001  2.115E-010  0.000E+000  0.000E+000  1.311E-012  0.000E+000  0.000E+000  3.713E+001
   6.761E+015  1.315E+004  4.752E+001  2.211E-001  6.444E-001  2.175E-010  0.000E+000  0.000E+000  1.434E-012  0.000E+000  0.000E+000  3.715E+001
   7.244E+015  1.145E+004  4.528E+001  2.063E-001  6.617E-001  2.239E-010  0.000E+000  0.000E+000  1.578E-012  0.000E+000  0.000E+000  3.716E+001
   7.762E+015  9.976E+003  4.314E+001  1.926E-001  6.783E-001  2.305E-010  0.000E+000  0.000E+000  1.746E-012  0.000E+000  0.000E+000  3.718E+001
   8.318E+015  8.689E+003  4.110E+001  1.797E-001  6.944E-001  2.364E-010  0.000E+000  0.000E+000  1.915E-012  0.000E+000  0.000E+000  3.719E+001
   8.913E+015  7.567E+003  3.916E+001  1.677E-001  7.099E-001  2.420E-010  0.000E+000  0.000E+000  2.094E-012  0.000E+000  0.000E+000  3.720E+001
   9.550E+015  6.591E+003  3.731E+001  1.565E-001  7.248E-001  2.477E-010  0.000E+000  0.000E+000  2.303E-012  0.000E+000  0.000E+000  3.721E+001
   1.023E+016  5.740E+003  3.555E+001  1.461E-001  7.391E-001  2.529E-010  0.000E+000  0.000E+000  2.516E-012  0.000E+000  0.000E+000  3.722E+001
   1.096E+016  5.000E+003  3.387E+001  1.363E-001  7.528E-001  2.577E-010  0.000E+000  0.000E+000  2.739E-012  0.000E+000  0.000E+000  3.723E+001
   1.175E+016  4.355E+003  3.228E+001  1.272E-001  7.660E-001  2.627E-010  0.000E+000  0.000E+000  3.000E-012  0.000E+000  0.000E+000  3.724E+001
   1.259E+016  3.793E+003  3.075E+001  1.187E-001  7.785E-001  2.673E-010  0.000E+000  0.000E+000  3.269E-012  0.000E+000  0.000E+000  3.725E+001
   1.349E+016  3.303E+003  2.930E+001  1.108E-001  7.905E-001  2.718E-010  0.000E+000  0.000E+000  3.575E-012  0.000E+000  0.000E+000  3.726E+001
   1.445E+016  2.877E+003  2.792E+001  1.034E-001  8.020E-001  2.761E-010  0.000E+000  0.000E+000  3.909E-012  0.000E+000  0.000E+000  3.726E+001
   1.549E+016  2.506E+003  2.660E+001  9.651E-002  8.129E-001  2.802E-010  0.000E+000  0.000E+000  4.271E-012  0.000E+000  0.000E+000  3.727E+001
   1.660E+016  2.182E+003  2.534E+001  9.007E-002  8.233E-001  2.840E-010  0.000E+000  0.000E+000  4.656E-012  0.000E+000  0.000E+000  3.728E+001
   1.778E+016  1.901E+003  2.415E+001  8.405E-002  8.332E-001  2.878E-010  0.000E+000  0.000E+000  5.103E-012  0.000E+000  0.000E+000  3.728E+001
   1.905E+016  1.656E+003  2.301E+001  7.844E-002  8.426E-001  2.912E-010  0.000E+000  0.000E+000  5.563E-012  0.000E+000  0.000E+000  3.729E+001
   2.042E+016  1.442E+003  2.192E+001  7.321E-002  8.515E-001  2.947E-010  0.000E+000  0.000E+000  6.113E-012  0.000E+000  0.000E+000  3.729E+001
   2.188E+016  1.256E+003  2.089E+001  6.832E-002  8.600E-001  2.978E-010  0.000E+000  0.000E+000  6.690E-012  0.000E+000  0.000E+000  3.730E+001
   2.344E+016  1.094E+003  1.990E+001  6.376E-002  8.681E-001  3.007E-010  0.000E+000  0.000E+000  7.325E-012  0.000E+000  0.000E+000  3.730E+001
   2.512E+016  9.527E+002  1.896E+001  5.951E-002  8.757E-001  3.039E-010  0.000E+000  0.000E+000  8.138E-012  0.000E+000  0.000E+000  3.731E+001
   2.692E+016  8.297E+002  1.807E+001  5.553E-002  8.830E-001  3.063E-010  0.000E+000  0.000E+000  8.894E-012  0.000E+000  0.000E+000  3.731E+001
   2.884E+016  7.227E+002  1.721E+001  5.183E-002  8.899E-001  3.088E-010  0.000E+000  0.000E+000  9.808E-012  0.000E+000  0.000E+000  3.732E+001
   3.090E+016  6.294E+002  1.640E+001  4.837E-002  8.964E-001  3.115E-010  0.000E+000  0.000E+000  1.102E-011  0.000E+000  0.000E+000  3.732E+001
   3.311E+016  5.482E+002  1.563E+001  4.514E-002  9.025E-001  3.136E-010  0.000E+000  0.000E+000  1.219E-011  0.000E+000  0.000E+000  3.732E+001
   3.548E+016  4.775E+002  1.489E+001  4.213E-002  9.083E-001  3.159E-010  0.000E+000  0.000E+000  1.380E-011  0.000E+000  0.000E+000  3.733E+001
   3.802E+016  4.159E+002  1.419E+001  3.931E-002  9.139E-001  3.178E-010  0.000E+000  0.000E+000  1.547E-011  0.000E+000  0.000E+000  3.733E+001
   4.074E+016  3.622E+002  1.352E+001  3.669E-002  9.191E-001  3.198E-010  0.000E+000  0.000E+000  1.782E-011  0.000E+000  0.000E+000  3.733E+001
   4.365E+016  3.155E+002  1.288E+001  3.424E-002  9.240E-001  3.216E-010  0.000E+000  0.000E+000  2.064E-011  0.000E+000  0.000E+000  3.733E+001
   4.677E+016  2.748E+002  1.227E+001  3.196E-002  9.286E-001  3.233E-010  0.000E+000  0.000E+000  2.432E-011  0.000E+000  0.000E+000  3.734E+001
   5.012E+016  2.393E+002  1.169E+001  2.982E-002  9.330E-001  3.250E-010  0.000E+000  0.000E+000  2.965E-011  0.000E+000  0.000E+000  3.734E+001
   5.370E+016  2.084E+002  1.114E+001  2.783E-002  9.371E-001  3.267E-010  0.000E+000  0.000E+000  3.801E-011  0.000E+000  0.000E+000  3.734E+001
   5.754E+016  1.815E+002  1.061E+001  2.598E-002  9.410E-001  3.280E-010  0.000E+000  0.000E+000  5.007E-011  0.000E+000  0.000E+000  3.734E+001
   6.166E+016  1.581E+002  1.011E+001  2.424E-002  9.447E-001  3.293E-010  0.000E+000  0.000E+000  7.035E-011  0.000E+000  0.000E+000  3.734E+001
   6.607E+016  1.377E+002  1.000E+001  2.262E-002  9.481E-001  3.307E-010  0.000E+000  0.000E+000  1.119E-010  0.000E+000  0.000E+000  3.735E+001
   7.079E+016  1.199E+002  1.000E+001  2.111E-002  9.514E-001  3.319E-010  0.000E+000  0.000E+000  1.664E-010  0.000E+000  0.000E+000  3.735E+001
   7.586E+016  1.045E+002  1.000E+001  1.970E-002  9.544E-001  3.330E-010  0.000E+000  0.000E+000  2.094E-010  0.000E+000  0.000E+000  3.735E+001
   8.128E+016  9.098E+001  1.000E+001  1.839E-002  9.573E-001  3.341E-010  0.000E+000  0.000E+000  2.240E-010  0.000E+000  0.000E+000  3.735E+001
   8.710E+016  7.924E+001  1.000E+001  1.716E-002  9.600E-001  3.351E-010  0.000E+000  0.000E+000  2.277E-010  0.000E+000  0.000E+000  3.735E+001
   9.333E+016  6.902E+001  1.000E+001  1.602E-002  9.625E-001  3.360E-010  0.000E+000  0.000E+000  2.289E-010  0.000E+000  0.000E+000  3.735E+001
   1.000E+017  6.011E+001  1.000E+001  1.495E-002  9.649E-001  3.369E-010  0.000E+000  0.000E+000  2.296E-010  0.000E+000  0.000E+000  3.735E+001
   1.072E+017  5.235E+001  1.000E+001  1.395E-002  9.672E-001  3.378E-010  0.000E+000  0.000E+000  2.302E-010  0.000E+000  0.000E+000  3.735E+001
   1.148E+017  4.560E+001  1.000E+001  1.302E-002  9.693E-001  3.385E-010  0.000E+000  0.000E+000  2.308E-010  0.000E+000  0.000E+000  3.735E+001
   1.230E+017  3.971E+001  1.000E+001  1.215E-002  9.712E-001  3.393E-010  0.000E+000  0.000E+000  2.313E-010  0.000E+000  0.000E+000  3.736E+001
   1.318E+017  3.459E+001  1.000E+001  1.134E-002  9.731E-001  3.400E-010  0.000E+000  0.000E+000  2.318E-010  0.000E+000  0.000E+000  3.736E+001
   1.413E+017  3.013E+001  1.000E+001  1.058E-002  9.748E-001  3.406E-010  0.000E+000  0.000E+000  2.323E-010  0.000E+000  0.000E+000  3.736E+001
   1.514E+017  2.624E+001  1.000E+001  9.875E-003  9.764E-001  3.412E-010  0.000E+000  0.000E+000  2.327E-010  0.000E+000  0.000E+000  3.736E+001
   1.622E+017  2.285E+001  1.000E+001  9.216E-003  9.780E-001  3.418E-010  0.000E+000  0.000E+000  2.331E-010  0.000E+000  0.000E+000  3.736E+001
   1.738E+017  1.990E+001  1.000E+001  8.601E-003  9.794E-001  3.424E-010  0.000E+000  0.000E+000  2.335E-010  0.000E+000  0.000E+000  3.736E+001
   1.862E+017  1.734E+001  1.000E+001  8.027E-003  9.807E-001  3.428E-010  0.000E+000  0.000E+000  2.339E-010  0.000E+000  0.000E+000  3.736E+001
   1.995E+017  1.510E+001  1.000E+001  7.491E-003  9.820E-001  3.433E-010  0.000E+000  0.000E+000  2.342E-010  0.000E+000  0.000E+000  3.736E+001
   2.138E+017  1.315E+001  1.000E+001  6.991E-003  9.832E-001  3.437E-010  0.000E+000  0.000E+000  2.345E-010  0.000E+000  0.000E+000  3.736E+001
   2.291E+017  1.145E+001  1.000E+001  6.525E-003  9.843E-001  3.442E-010  0.000E+000  0.000E+000  2.349E-010  0.000E+000  0.000E+000  3.736E+001
   2.455E+017  9.976E+000  1.000E+001  6.089E-003  9.853E-001  3.445E-010  0.000E+000  0.000E+000  2.352E-010  0.000E+000  0.000E+000  3.736E+001
   2.630E+017  8.689E+000  1.000E+001  5.683E-003  9.863E-001  3.449E-010  0.000E+000  0.000E+000  2.354E-010  0.000E+000  0.000E+000  3.736E+001
   2.818E+017  7.567E+000  1.000E+001  5.303E-003  9.872E-001  3.452E-010  0.000E+000  0.000E+000  2.357E-010  0.000E+000  0.000E+000  3.736E+001
   3.020E+017  6.591E+000  1.000E+001  4.949E-003  9.880E-001  3.455E-010  0.000E+000  0.000E+000  2.359E-010  0.000E+000  0.000E+000  3.736E+001
   3.236E+017  5.740E+000  1.000E+001  4.619E-003  9.888E-001  3.458E-010  0.000E+000  0.000E+000  2.362E-010  0.000E+000  0.000E+000  3.736E+001
   3.467E+017  5.000E+000  1.000E+001  4.311E-003  9.895E-001  3.461E-010  0.000E+000  0.000E+000  2.364E-010  0.000E+000  0.000E+000  3.736E+001
   3.715E+017  4.355E+000  1.000E+001  4.023E-003  9.902E-001  3.464E-010  0.000E+000  0.000E+000  2.366E-010  0.000E+000  0.000E+000  3.736E+001
   3.981E+017  3.793E+000  1.000E+001  3.755E-003  9.909E-001  3.466E-010  0.000E+000  0.000E+000  2.368E-010  0.000E+000  0.000E+000  3.736E+001
   4.266E+017  3.303E+000  1.000E+001  3.504E-003  9.915E-001  3.468E-010  0.000E+000  0.000E+000  2.370E-010  0.000E+000  0.000E+000  3.736E+001
   4.571E+017  2.877E+000  1.000E+001  3.270E-003  9.920E-001  3.470E-010  0.000E+000  0.000E+000  2.372E-010  0.000E+000  0.000E+000  3.736E+001
   4.898E+017  2.506E+000  1.000E+001  3.052E-003  9.926E-001  3.472E-010  0.000E+000  0.000E+000  2.373E-010  0.000E+000  0.000E+000  3.736E+001
   5.248E+017  2.182E+000  1.000E+001  2.848E-003  9.930E-001  3.474E-010  0.000E+000  0.000E+000  2.375E-010  0.000E+000  0.000E+000  3.736E+001
   5.623E+017  1.901E+000  1.000E+001  2.658E-003  9.935E-001  3.476E-010  0.000E+000  0.000E+000  2.376E-010  0.000E+000  0.000E+000  3.737E+001
   6.026E+017  1.656E+000  1.000E+001  2.481E-003  9.939E-001  3.478E-010  0.000E+000  0.000E+000  2.378E-010  0.000E+000  0.000E+000  3.737E+001
   6.457E+017  1.442E+000  1.000E+001  2.315E-003  9.943E-001  3.479E-010  0.000E+000  0.000E+000  2.379E-010  0.000E+000  0.000E+000  3.737E+001
   6.918E+017  1.256E+000  1.000E+001  2.161E-003  9.947E-001  3.480E-010  0.000E+000  0.000E+000  2.380E-010  0.000E+000  0.000E+000  3.737E+001
   7.413E+017  1.094E+000  1.000E+001  2.016E-003  9.951E-001  3.482E-010  0.000E+000  0.000E+000  2.381E-010  0.000E+000  0.000E+000  3.737E+001
   7.943E+017  9.527E-001  1.000E+001  1.882E-003  9.954E-001  3.483E-010  0.000E+000  0.000E+000  2.382E-010  0.000E+000  0.000E+000  3.737E+001
   8.511E+017  8.297E-001  1.000E+001  1.756E-003  9.957E-001  3.484E-010  0.000E+000  0.000E+000  2.383E-010  0.000E+000  0.000E+000  3.737E+001
   9.120E+017  7.227E-001  1.000E+001  1.639E-003  9.960E-001  3.485E-010  0.000E+000  0.000E+000  2.384E-010  0.000E+000  0.000E+000  3.737E+001
   9.772E+017  6.294E-001  1.000E+001  1.530E-003  9.962E-001  3.486E-010  0.000E+000  0.000E+000  2.385E-010  0.000E+000  0.000E+000  3.737E+001
   1.047E+018  5.482E-001  1.000E+001  1.427E-003  9.965E-001  3.487E-010  0.000E+000  0.000E+000  2.386E-010  0.000E+000  0.000E+000  3.737E+001
