  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   3.020E+014  1.977E+007  9.080E+002  1.485E+001  3.149E-008  1.021E-018  0.000E+000  0.000E+000  3.144E-021  0.000E+000  0.000E+000  9.725E+001
   3.236E+014  1.722E+007  8.893E+002  1.386E+001  8.972E-008  3.813E-018  0.000E+000  0.000E+000  9.712E-021  0.000E+000  0.000E+000  9.825E+001
   3.467E+014  1.500E+007  8.711E+002  1.293E+001  2.393E-007  1.245E-017  0.000E+000  0.000E+000  2.705E-020  0.000E+000  0.000E+000  9.917E+001
   3.715E+014  1.306E+007  8.532E+002  1.207E+001  5.999E-007  3.602E-017  0.000E+000  0.000E+000  6.855E-020  0.000E+000  0.000E+000  1.000E+002
   3.981E+014  1.138E+007  8.357E+002  1.126E+001  1.420E-006  9.145E-017  0.000E+000  0.000E+000  1.562E-019  0.000E+000  0.000E+000  1.008E+002
   4.266E+014  9.910E+006  8.186E+002  1.051E+001  3.187E-006  2.004E-016  0.000E+000  0.000E+000  3.146E-019  0.000E+000  0.000E+000  1.016E+002
   4.571E+014  8.631E+006  8.018E+002  9.810E+000  6.801E-006  4.915E-016  0.000E+000  0.000E+000  7.059E-019  0.000E+000  0.000E+000  1.023E+002
   4.898E+014  7.517E+006  7.853E+002  9.155E+000  1.385E-005  1.089E-015  0.000E+000  0.000E+000  1.456E-018  0.000E+000  0.000E+000  1.029E+002
   5.248E+014  6.547E+006  7.692E+002  8.544E+000  2.700E-005  2.451E-015  0.000E+000  0.000E+000  3.072E-018  0.000E+000  0.000E+000  1.036E+002
   5.623E+014  5.703E+006  7.535E+002  7.974E+000  5.050E-005  5.546E-015  0.000E+000  0.000E+000  6.572E-018  0.000E+000  0.000E+000  1.041E+002
   6.026E+014  4.967E+006  7.380E+002  7.442E+000  9.091E-005  1.043E-014  0.000E+000  0.000E+000  1.191E-017  0.000E+000  0.000E+000  1.047E+002
   6.457E+014  4.326E+006  7.229E+002  6.945E+000  1.578E-004  1.807E-014  0.000E+000  0.000E+000  2.011E-017  0.000E+000  0.000E+000  1.052E+002
   6.918E+014  3.768E+006  7.080E+002  6.482E+000  2.649E-004  3.406E-014  0.000E+000  0.000E+000  3.701E-017  0.000E+000  0.000E+000  1.056E+002
   7.413E+014  3.281E+006  6.935E+002  6.049E+000  4.307E-004  5.773E-014  0.000E+000  0.000E+000  6.191E-017  0.000E+000  0.000E+000  1.061E+002
   7.943E+014  2.858E+006  6.793E+002  5.645E+000  6.798E-004  9.670E-014  0.000E+000  0.000E+000  1.030E-016  0.000E+000  0.000E+000  1.065E+002
   8.511E+014  2.489E+006  6.654E+002  5.268E+000  1.043E-003  1.586E-013  0.000E+000  0.000E+000  1.688E-016  0.000E+000  0.000E+000  1.068E+002
   9.120E+014  2.168E+006  6.517E+002  4.917E+000  1.559E-003  2.472E-013  0.000E+000  0.000E+000  2.646E-016  0.000E+000  0.000E+000  1.072E+002
   9.772E+014  1.888E+006  6.384E+002  4.589E+000  2.275E-003  3.816E-013  0.000E+000  0.000E+000  4.130E-016  0.000E+000  0.000E+000  1.075E+002
   1.047E+015  1.645E+006  6.253E+002  4.282E+000  3.243E-003  5.748E-013  0.000E+000  0.000E+000  6.324E-016  0.000E+000  0.000E+000  1.078E+002
   1.122E+015  1.432E+006  6.124E+002  3.996E+000  4.525E-003  8.266E-013  0.000E+000  0.000E+000  9.275E-016  0.000E+000  0.000E+000  1.081E+002
   1.202E+015  1.248E+006  5.999E+002  3.730E+000  6.189E-003  1.204E-012  0.000E+000  0.000E+000  1.386E-015  0.000E+000  0.000E+000  1.084E+002
   1.288E+015  1.087E+006  5.876E+002  3.481E+000  8.307E-003  1.672E-012  0.000E+000  0.000E+000  1.980E-015  0.000E+000  0.000E+000  1.086E+002
   1.380E+015  9.464E+005  5.755E+002  3.248E+000  1.096E-002  2.303E-012  0.000E+000  0.000E+000  2.817E-015  0.000E+000  0.000E+000  1.089E+002
   1.479E+015  8.243E+005  5.637E+002  3.032E+000  1.422E-002  3.150E-012  0.000E+000  0.000E+000  3.997E-015  0.000E+000  0.000E+000  1.091E+002
   1.585E+015  7.179E+005  5.522E+002  2.829E+000  1.817E-002  4.052E-012  0.000E+000  0.000E+000  5.320E-015  0.000E+000  0.000E+000  1.093E+002
   1.698E+015  6.253E+005  5.408E+002  2.640E+000  2.288E-002  5.227E-012  0.000E+000  0.000E+000  7.131E-015  0.000E+000  0.000E+000  1.095E+002
   1.820E+015  5.446E+005  5.297E+002  2.464E+000  2.844E-002  6.663E-012  0.000E+000  0.000E+000  9.469E-015  0.000E+000  0.000E+000  1.096E+002
   1.950E+015  4.743E+005  5.189E+002  2.300E+000  3.490E-002  8.404E-012  0.000E+000  0.000E+000  1.248E-014  0.000E+000  0.000E+000  1.098E+002
   2.089E+015  4.131E+005  5.082E+002  2.146E+000  4.233E-002  1.058E-011  0.000E+000  0.000E+000  1.647E-014  0.000E+000  0.000E+000  1.100E+002
   2.239E+015  3.598E+005  4.978E+002  2.003E+000  5.077E-002  1.286E-011  0.000E+000  0.000E+000  2.094E-014  0.000E+000  0.000E+000  1.101E+002
   2.399E+015  3.134E+005  4.876E+002  1.869E+000  6.025E-002  1.602E-011  0.000E+000  0.000E+000  2.756E-014  0.000E+000  0.000E+000  1.102E+002
   2.570E+015  2.729E+005  4.776E+002  1.745E+000  7.081E-002  1.869E-011  0.000E+000  0.000E+000  3.356E-014  0.000E+000  0.000E+000  1.104E+002
   2.754E+015  2.377E+005  4.678E+002  1.628E+000  8.245E-002  2.242E-011  0.000E+000  0.000E+000  4.249E-014  0.000E+000  0.000E+000  1.105E+002
   2.951E+015  2.070E+005  4.582E+002  1.519E+000  9.517E-002  2.679E-011  0.000E+000  0.000E+000  5.382E-014  0.000E+000  0.000E+000  1.106E+002
   3.162E+015  1.803E+005  4.488E+002  1.418E+000  1.089E-001  3.034E-011  0.000E+000  0.000E+000  6.370E-014  0.000E+000  0.000E+000  1.107E+002
   3.388E+015  1.571E+005  4.396E+002  1.323E+000  1.237E-001  3.576E-011  0.000E+000  0.000E+000  7.994E-014  0.000E+000  0.000E+000  1.108E+002
   3.631E+015  1.368E+005  4.306E+002  1.235E+000  1.395E-001  4.023E-011  0.000E+000  0.000E+000  9.444E-014  0.000E+000  0.000E+000  1.109E+002
   3.890E+015  1.191E+005  4.218E+002  1.153E+000  1.563E-001  4.552E-011  0.000E+000  0.000E+000  1.129E-013  0.000E+000  0.000E+000  1.110E+002
   4.169E+015  1.038E+005  4.131E+002  1.076E+000  1.739E-001  5.112E-011  0.000E+000  0.000E+000  1.340E-013  0.000E+000  0.000E+000  1.110E+002
   4.467E+015  9.038E+004  4.046E+002  1.004E+000  1.922E-001  5.713E-011  0.000E+000  0.000E+000  1.586E-013  0.000E+000  0.000E+000  1.111E+002
   4.786E+015  7.872E+004  3.963E+002  9.369E-001  2.114E-001  6.352E-011  0.000E+000  0.000E+000  1.870E-013  0.000E+000  0.000E+000  1.112E+002
   5.129E+015  6.856E+004  3.882E+002  8.743E-001  2.311E-001  7.099E-011  0.000E+000  0.000E+000  2.232E-013  0.000E+000  0.000E+000  1.112E+002
   5.495E+015  5.971E+004  3.802E+002  8.160E-001  2.515E-001  7.725E-011  0.000E+000  0.000E+000  2.564E-013  0.000E+000  0.000E+000  1.113E+002
   5.888E+015  5.201E+004  3.724E+002  7.615E-001  2.723E-001  8.430E-011  0.000E+000  0.000E+000  2.970E-013  0.000E+000  0.000E+000  1.113E+002
   6.310E+015  4.530E+004  3.648E+002  7.107E-001  2.935E-001  9.201E-011  0.000E+000  0.000E+000  3.457E-013  0.000E+000  0.000E+000  1.114E+002
   6.761E+015  3.945E+004  3.573E+002  6.633E-001  3.151E-001  9.937E-011  0.000E+000  0.000E+000  3.964E-013  0.000E+000  0.000E+000  1.114E+002
   7.244E+015  3.436E+004  3.500E+002  6.190E-001  3.368E-001  1.071E-010  0.000E+000  0.000E+000  4.546E-013  0.000E+000  0.000E+000  1.115E+002
   7.762E+015  2.993E+004  3.428E+002  5.777E-001  3.588E-001  1.150E-010  0.000E+000  0.000E+000  5.205E-013  0.000E+000  0.000E+000  1.115E+002
   8.318E+015  2.607E+004  3.358E+002  5.391E-001  3.808E-001  1.225E-010  0.000E+000  0.000E+000  5.887E-013  0.000E+000  0.000E+000  1.116E+002
   8.913E+015  2.270E+004  3.289E+002  5.031E-001  4.028E-001  1.301E-010  0.000E+000  0.000E+000  6.643E-013  0.000E+000  0.000E+000  1.116E+002
   9.550E+015  1.977E+004  3.222E+002  4.695E-001  4.248E-001  1.380E-010  0.000E+000  0.000E+000  7.510E-013  0.000E+000  0.000E+000  1.116E+002
   1.023E+016  1.722E+004  3.155E+002  4.382E-001  4.466E-001  1.458E-010  0.000E+000  0.000E+000  8.459E-013  0.000E+000  0.000E+000  1.117E+002
   1.096E+016  1.500E+004  3.091E+002  4.090E-001  4.682E-001  1.540E-010  0.000E+000  0.000E+000  9.554E-013  0.000E+000  0.000E+000  1.117E+002
   1.175E+016  1.306E+004  3.027E+002  3.817E-001  4.896E-001  1.615E-010  0.000E+000  0.000E+000  1.068E-012  0.000E+000  0.000E+000  1.117E+002
   1.259E+016  1.138E+004  2.965E+002  3.562E-001  5.107E-001  1.693E-010  0.000E+000  0.000E+000  1.195E-012  0.000E+000  0.000E+000  1.117E+002
   1.349E+016  9.910E+003  2.904E+002  3.324E-001  5.314E-001  1.764E-010  0.000E+000  0.000E+000  1.324E-012  0.000E+000  0.000E+000  1.118E+002
   1.445E+016  8.631E+003  2.845E+002  3.102E-001  5.518E-001  1.836E-010  0.000E+000  0.000E+000  1.469E-012  0.000E+000  0.000E+000  1.118E+002
   1.549E+016  7.517E+003  2.787E+002  2.895E-001  5.716E-001  1.911E-010  0.000E+000  0.000E+000  1.637E-012  0.000E+000  0.000E+000  1.118E+002
   1.660E+016  6.547E+003  2.729E+002  2.702E-001  5.910E-001  1.980E-010  0.000E+000  0.000E+000  1.807E-012  0.000E+000  0.000E+000  1.118E+002
   1.778E+016  5.703E+003  2.673E+002  2.522E-001  6.099E-001  2.053E-010  0.000E+000  0.000E+000  2.012E-012  0.000E+000  0.000E+000  1.119E+002
   1.905E+016  4.967E+003  2.619E+002  2.353E-001  6.283E-001  2.119E-010  0.000E+000  0.000E+000  2.218E-012  0.000E+000  0.000E+000  1.119E+002
   2.042E+016  4.326E+003  2.565E+002  2.196E-001  6.461E-001  2.184E-010  0.000E+000  0.000E+000  2.448E-012  0.000E+000  0.000E+000  1.119E+002
   2.188E+016  3.768E+003  2.512E+002  2.050E-001  6.633E-001  2.250E-010  0.000E+000  0.000E+000  2.708E-012  0.000E+000  0.000E+000  1.119E+002
   2.344E+016  3.281E+003  2.461E+002  1.913E-001  6.799E-001  2.307E-010  0.000E+000  0.000E+000  2.966E-012  0.000E+000  0.000E+000  1.119E+002
   2.512E+016  2.858E+003  2.410E+002  1.785E-001  6.960E-001  2.370E-010  0.000E+000  0.000E+000  3.281E-012  0.000E+000  0.000E+000  1.119E+002
   2.692E+016  2.489E+003  2.361E+002  1.666E-001  7.114E-001  2.423E-010  0.000E+000  0.000E+000  3.586E-012  0.000E+000  0.000E+000  1.119E+002
   2.884E+016  2.168E+003  2.312E+002  1.555E-001  7.262E-001  2.480E-010  0.000E+000  0.000E+000  3.956E-012  0.000E+000  0.000E+000  1.119E+002
   3.090E+016  1.888E+003  2.265E+002  1.451E-001  7.405E-001  2.534E-010  0.000E+000  0.000E+000  4.358E-012  0.000E+000  0.000E+000  1.120E+002
   3.311E+016  1.645E+003  2.219E+002  1.354E-001  7.541E-001  2.582E-010  0.000E+000  0.000E+000  4.770E-012  0.000E+000  0.000E+000  1.120E+002
   3.548E+016  1.432E+003  2.173E+002  1.264E-001  7.672E-001  2.631E-010  0.000E+000  0.000E+000  5.252E-012  0.000E+000  0.000E+000  1.120E+002
   3.802E+016  1.248E+003  2.128E+002  1.179E-001  7.797E-001  2.682E-010  0.000E+000  0.000E+000  5.842E-012  0.000E+000  0.000E+000  1.120E+002
   4.074E+016  1.087E+003  2.085E+002  1.101E-001  7.916E-001  2.723E-010  0.000E+000  0.000E+000  6.393E-012  0.000E+000  0.000E+000  1.120E+002
   4.365E+016  9.464E+002  2.042E+002  1.027E-001  8.030E-001  2.765E-010  0.000E+000  0.000E+000  7.048E-012  0.000E+000  0.000E+000  1.120E+002
   4.677E+016  8.243E+002  2.000E+002  9.587E-002  8.139E-001  2.805E-010  0.000E+000  0.000E+000  7.787E-012  0.000E+000  0.000E+000  1.120E+002
   5.012E+016  7.179E+002  1.959E+002  8.947E-002  8.242E-001  2.846E-010  0.000E+000  0.000E+000  8.704E-012  0.000E+000  0.000E+000  1.120E+002
   5.370E+016  6.253E+002  1.919E+002  8.350E-002  8.341E-001  2.881E-010  0.000E+000  0.000E+000  9.641E-012  0.000E+000  0.000E+000  1.120E+002
   5.754E+016  5.446E+002  1.880E+002  7.793E-002  8.435E-001  2.917E-010  0.000E+000  0.000E+000  1.080E-011  0.000E+000  0.000E+000  1.120E+002
   6.166E+016  4.743E+002  1.841E+002  7.272E-002  8.524E-001  2.949E-010  0.000E+000  0.000E+000  1.213E-011  0.000E+000  0.000E+000  1.120E+002
   6.607E+016  4.131E+002  1.803E+002  6.787E-002  8.608E-001  2.980E-010  0.000E+000  0.000E+000  1.367E-011  0.000E+000  0.000E+000  1.120E+002
   7.079E+016  3.598E+002  1.766E+002  6.334E-002  8.688E-001  3.011E-010  0.000E+000  0.000E+000  1.569E-011  0.000E+000  0.000E+000  1.120E+002
   7.586E+016  3.134E+002  1.730E+002  5.911E-002  8.764E-001  3.040E-010  0.000E+000  0.000E+000  1.831E-011  0.000E+000  0.000E+000  1.120E+002
   8.128E+016  2.729E+002  1.695E+002  5.517E-002  8.837E-001  3.067E-010  0.000E+000  0.000E+000  2.150E-011  0.000E+000  0.000E+000  1.120E+002
   8.710E+016  2.377E+002  1.660E+002  5.148E-002  8.905E-001  3.092E-010  0.000E+000  0.000E+000  2.591E-011  0.000E+000  0.000E+000  1.121E+002
   9.333E+016  2.070E+002  1.626E+002  4.805E-002  8.970E-001  3.117E-010  0.000E+000  0.000E+000  3.236E-011  0.000E+000  0.000E+000  1.121E+002
   1.000E+017  1.803E+002  1.592E+002  4.484E-002  9.031E-001  3.139E-010  0.000E+000  0.000E+000  4.209E-011  0.000E+000  0.000E+000  1.121E+002
   1.072E+017  1.571E+002  1.560E+002  4.185E-002  9.089E-001  3.161E-010  0.000E+000  0.000E+000  5.941E-011  0.000E+000  0.000E+000  1.121E+002
   1.148E+017  1.368E+002  1.528E+002  3.906E-002  9.144E-001  3.180E-010  0.000E+000  0.000E+000  8.942E-011  0.000E+000  0.000E+000  1.121E+002
   1.230E+017  1.191E+002  1.496E+002  3.645E-002  9.195E-001  3.200E-010  0.000E+000  0.000E+000  1.427E-010  0.000E+000  0.000E+000  1.121E+002
   1.318E+017  1.038E+002  1.466E+002  3.402E-002  9.244E-001  3.218E-010  0.000E+000  0.000E+000  1.923E-010  0.000E+000  0.000E+000  1.121E+002
   1.413E+017  9.038E+001  1.436E+002  3.175E-002  9.290E-001  3.235E-010  0.000E+000  0.000E+000  2.149E-010  0.000E+000  0.000E+000  1.121E+002
   1.514E+017  7.872E+001  1.406E+002  2.963E-002  9.334E-001  3.252E-010  0.000E+000  0.000E+000  2.208E-010  0.000E+000  0.000E+000  1.121E+002
   1.622E+017  6.856E+001  1.377E+002  2.765E-002  9.375E-001  3.267E-010  0.000E+000  0.000E+000  2.225E-010  0.000E+000  0.000E+000  1.121E+002
   1.738E+017  5.971E+001  1.349E+002  2.580E-002  9.414E-001  3.282E-010  0.000E+000  0.000E+000  2.237E-010  0.000E+000  0.000E+000  1.121E+002
   1.862E+017  5.201E+001  1.321E+002  2.408E-002  9.450E-001  3.295E-010  0.000E+000  0.000E+000  2.246E-010  0.000E+000  0.000E+000  1.121E+002
   1.995E+017  4.530E+001  1.294E+002  2.247E-002  9.484E-001  3.308E-010  0.000E+000  0.000E+000  2.254E-010  0.000E+000  0.000E+000  1.121E+002
   2.138E+017  3.945E+001  1.268E+002  2.097E-002  9.517E-001  3.320E-010  0.000E+000  0.000E+000  2.263E-010  0.000E+000  0.000E+000  1.121E+002
   2.291E+017  3.436E+001  1.242E+002  1.957E-002  9.547E-001  3.332E-010  0.000E+000  0.000E+000  2.270E-010  0.000E+000  0.000E+000  1.121E+002
   2.455E+017  2.993E+001  1.216E+002  1.827E-002  9.576E-001  3.342E-010  0.000E+000  0.000E+000  2.278E-010  0.000E+000  0.000E+000  1.121E+002
   2.630E+017  2.607E+001  1.191E+002  1.705E-002  9.602E-001  3.352E-010  0.000E+000  0.000E+000  2.284E-010  0.000E+000  0.000E+000  1.121E+002
   2.818E+017  2.270E+001  1.167E+002  1.591E-002  9.628E-001  3.362E-010  0.000E+000  0.000E+000  2.291E-010  0.000E+000  0.000E+000  1.121E+002
   3.020E+017  1.977E+001  1.143E+002  1.485E-002  9.651E-001  3.370E-010  0.000E+000  0.000E+000  2.297E-010  0.000E+000  0.000E+000  1.121E+002
   3.236E+017  1.722E+001  1.120E+002  1.386E-002  9.674E-001  3.378E-010  0.000E+000  0.000E+000  2.303E-010  0.000E+000  0.000E+000  1.121E+002
   3.467E+017  1.500E+001  1.097E+002  1.293E-002  9.695E-001  3.386E-010  0.000E+000  0.000E+000  2.308E-010  0.000E+000  0.000E+000  1.121E+002
   3.715E+017  1.306E+001  1.074E+002  1.207E-002  9.714E-001  3.394E-010  0.000E+000  0.000E+000  2.314E-010  0.000E+000  0.000E+000  1.121E+002
   3.981E+017  1.138E+001  1.052E+002  1.126E-002  9.733E-001  3.401E-010  0.000E+000  0.000E+000  2.318E-010  0.000E+000  0.000E+000  1.121E+002
   4.266E+017  9.910E+000  1.031E+002  1.051E-002  9.750E-001  3.407E-010  0.000E+000  0.000E+000  2.323E-010  0.000E+000  0.000E+000  1.121E+002
   4.571E+017  8.631E+000  1.009E+002  9.810E-003  9.766E-001  3.413E-010  0.000E+000  0.000E+000  2.327E-010  0.000E+000  0.000E+000  1.121E+002
   4.898E+017  7.517E+000  9.887E+001  9.155E-003  9.781E-001  3.419E-010  0.000E+000  0.000E+000  2.332E-010  0.000E+000  0.000E+000  1.121E+002
   5.248E+017  6.547E+000  9.684E+001  8.544E-003  9.795E-001  3.424E-010  0.000E+000  0.000E+000  2.336E-010  0.000E+000  0.000E+000  1.121E+002
   5.623E+017  5.703E+000  9.486E+001  7.974E-003  9.809E-001  3.429E-010  0.000E+000  0.000E+000  2.339E-010  0.000E+000  0.000E+000  1.121E+002
   6.026E+017  4.967E+000  9.291E+001  7.442E-003  9.821E-001  3.433E-010  0.000E+000  0.000E+000  2.342E-010  0.000E+000  0.000E+000  1.121E+002
   6.457E+017  4.326E+000  9.100E+001  6.945E-003  9.833E-001  3.438E-010  0.000E+000  0.000E+000  2.346E-010  0.000E+000  0.000E+000  1.121E+002
   6.918E+017  3.768E+000  8.914E+001  6.482E-003  9.844E-001  3.442E-010  0.000E+000  0.000E+000  2.349E-010  0.000E+000  0.000E+000  1.121E+002
   7.413E+017  3.281E+000  8.731E+001  6.049E-003  9.854E-001  3.446E-010  0.000E+000  0.000E+000  2.352E-010  0.000E+000  0.000E+000  1.121E+002
   7.943E+017  2.858E+000  8.552E+001  5.645E-003  9.863E-001  3.449E-010  0.000E+000  0.000E+000  2.355E-010  0.000E+000  0.000E+000  1.121E+002
   8.511E+017  2.489E+000  8.377E+001  5.268E-003  9.872E-001  3.452E-010  0.000E+000  0.000E+000  2.357E-010  0.000E+000  0.000E+000  1.121E+002
   9.120E+017  2.168E+000  8.205E+001  4.917E-003  9.881E-001  3.456E-010  0.000E+000  0.000E+000  2.360E-010  0.000E+000  0.000E+000  1.121E+002
   9.772E+017  1.888E+000  8.036E+001  4.589E-003  9.889E-001  3.459E-010  0.000E+000  0.000E+000  2.362E-010  0.000E+000  0.000E+000  1.121E+002
   1.047E+018  1.645E+000  7.872E+001  4.282E-003  9.896E-001  3.461E-010  0.000E+000  0.000E+000  2.364E-010  0.000E+000  0.000E+000  1.121E+002
