  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   3.162E+016  3.834E-004  6.450E-009  1.534E-014  2.483E-011  2.638E-010  8.500E-002  4.696E-009  3.569E-013  9.954E-014  2.782E-004
   3.548E+016  3.853E-004  7.864E-009  1.476E-014  3.113E-011  2.679E-010  8.500E-002  6.571E-009  4.447E-013  1.012E-013  3.344E-004
   3.981E+016  3.871E-004  9.484E-009  1.426E-014  3.898E-011  2.712E-010  8.500E-002  9.453E-009  5.528E-013  9.550E-014  4.018E-004
   4.467E+016  3.889E-004  1.133E-008  1.380E-014  4.882E-011  2.858E-010  8.500E-002  1.375E-008  6.873E-013  5.265E-014  4.616E-004
   5.012E+016  3.905E-004  1.344E-008  1.340E-014  6.124E-011  3.287E-010  8.500E-002  1.922E-008  8.585E-013  1.515E-014  4.839E-004
   5.623E+016  3.921E-004  1.587E-008  1.321E-014  7.693E-011  4.009E-010  8.500E-002  2.549E-008  1.077E-012  7.101E-015  4.874E-004
   6.310E+016  3.935E-004  1.876E-008  1.316E-014  9.666E-011  5.029E-010  8.500E-002  3.253E-008  1.353E-012  4.558E-015  4.882E-004
   7.079E+016  3.950E-004  2.223E-008  1.312E-014  1.214E-010  6.309E-010  8.500E-002  4.046E-008  1.698E-012  3.057E-015  4.886E-004
   7.943E+016  3.964E-004  2.643E-008  1.309E-014  1.524E-010  7.911E-010  8.500E-002  4.938E-008  2.132E-012  2.048E-015  4.889E-004
   8.913E+016  3.978E-004  3.154E-008  1.305E-014  1.911E-010  9.915E-010  8.500E-002  5.942E-008  2.673E-012  1.364E-015  4.892E-004
   1.000E+017  3.993E-004  3.785E-008  1.303E-014  2.394E-010  1.241E-009  8.500E-002  7.074E-008  3.349E-012  9.028E-016  4.894E-004
   1.122E+017  4.009E-004  4.570E-008  1.300E-014  2.996E-010  1.553E-009  8.500E-002  8.348E-008  4.190E-012  5.934E-016  4.895E-004
   1.259E+017  4.025E-004  5.558E-008  1.298E-014  3.744E-010  1.939E-009  8.500E-002  9.784E-008  5.236E-012  3.876E-016  4.897E-004
   1.413E+017  4.042E-004  6.814E-008  1.296E-014  4.670E-010  2.417E-009  8.500E-002  1.140E-007  6.530E-012  2.517E-016  4.897E-004
   1.585E+017  4.060E-004  8.427E-008  1.294E-014  5.811E-010  3.007E-009  8.500E-002  1.322E-007  8.126E-012  1.626E-016  4.898E-004
   1.778E+017  4.080E-004  1.052E-007  1.293E-014  7.212E-010  3.730E-009  8.500E-002  1.528E-007  1.008E-011  1.046E-016  4.899E-004
   1.995E+017  4.101E-004  1.325E-007  1.292E-014  8.920E-010  4.610E-009  8.500E-002  1.759E-007  1.247E-011  6.705E-017  4.899E-004
   2.239E+017  4.124E-004  1.683E-007  1.290E-014  1.099E-009  5.676E-009  8.500E-002  2.019E-007  1.536E-011  4.284E-017  4.899E-004
   2.512E+017  4.149E-004  2.156E-007  1.289E-014  1.347E-009  6.952E-009  8.500E-002  2.312E-007  1.882E-011  2.731E-017  4.900E-004
   2.818E+017  4.176E-004  2.782E-007  1.289E-014  1.641E-009  8.465E-009  8.500E-002  2.641E-007  2.293E-011  1.737E-017  4.900E-004
   3.162E+017  4.206E-004  3.608E-007  1.288E-014  1.985E-009  1.023E-008  8.500E-002  3.012E-007  2.774E-011  1.103E-017  4.900E-004
   3.548E+017  4.238E-004  4.698E-007  1.287E-014  2.382E-009  1.227E-008  8.500E-002  3.428E-007  3.329E-011  6.995E-018  4.900E-004
   3.981E+017  4.273E-004  6.129E-007  1.287E-014  2.833E-009  1.458E-008  8.500E-002  3.897E-007  3.957E-011  4.432E-018  4.900E-004
   4.467E+017  4.311E-004  7.998E-007  1.286E-014  3.333E-009  1.714E-008  8.500E-002  4.424E-007  4.656E-011  2.806E-018  4.900E-004
   5.012E+017  4.351E-004  1.042E-006  1.286E-014  3.877E-009  1.993E-008  8.500E-002  5.016E-007  5.415E-011  1.776E-018  4.901E-004
   5.623E+017  4.395E-004  1.353E-006  1.285E-014  4.455E-009  2.288E-008  8.500E-002  5.682E-007  6.222E-011  1.124E-018  4.901E-004
   6.310E+017  4.442E-004  1.747E-006  1.285E-014  5.053E-009  2.592E-008  8.500E-002  6.430E-007  7.057E-011  7.109E-019  4.901E-004
   7.079E+017  4.492E-004  2.242E-006  1.285E-014  5.656E-009  2.898E-008  8.500E-002  7.270E-007  7.899E-011  4.498E-019  4.901E-004
   7.943E+017  4.545E-004  2.857E-006  1.284E-014  6.248E-009  3.198E-008  8.500E-002  8.215E-007  8.726E-011  2.846E-019  4.901E-004
   8.913E+017  4.600E-004  3.610E-006  1.284E-014  6.815E-009  3.483E-008  8.500E-002  9.275E-007  9.517E-011  1.802E-019  4.901E-004
   1.000E+018  4.658E-004  4.524E-006  1.284E-014  7.345E-009  3.747E-008  8.500E-002  1.047E-006  1.026E-010  1.141E-019  4.901E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  5.584E-011  2.718E-020  2.072E-017  1.687E-015  1.563E-017  1.783E-018  1.577E-011  4.274E-011  3.340E-011  3.082E-013
   1.259E+014  9.648E-011  2.436E-019  1.950E-017  4.915E-015  1.475E-017  2.270E-018  5.005E-011  1.478E-010  9.230E-011  9.596E-013
   1.413E+014  1.702E-010  1.257E-018  1.700E-017  1.443E-014  1.301E-017  2.891E-018  1.358E-010  3.900E-010  1.852E-010  2.355E-012
   1.585E+014  3.073E-010  4.994E-018  1.401E-017  4.083E-014  1.126E-017  3.687E-018  3.170E-010  9.127E-010  3.203E-010  5.064E-012
   1.778E+014  5.541E-010  1.618E-017  1.140E-017  1.116E-013  1.103E-017  4.705E-018  6.542E-010  1.971E-009  5.149E-010  9.928E-012
   1.995E+014  9.838E-010  4.308E-017  9.751E-018  2.991E-013  1.532E-017  6.012E-018  1.233E-009  3.995E-009  8.068E-010  1.818E-011
   2.239E+014  1.708E-009  9.452E-017  9.262E-018  7.977E-013  3.118E-017  7.690E-018  2.176E-009  7.667E-009  1.260E-009  3.158E-011
   2.512E+014  2.894E-009  1.716E-016  9.920E-018  2.145E-012  7.606E-017  9.848E-018  3.661E-009  1.403E-008  1.969E-009  5.262E-011
   2.818E+014  4.787E-009  2.605E-016  1.172E-017  5.862E-012  1.917E-016  1.263E-017  5.931E-009  2.458E-008  3.058E-009  8.469E-011
   3.162E+014  7.749E-009  3.349E-016  1.499E-017  1.635E-011  4.726E-016  1.622E-017  9.306E-009  4.145E-008  4.687E-009  1.324E-010
   3.548E+014  1.232E-008  3.723E-016  2.124E-017  4.662E-011  1.123E-015  2.087E-017  1.419E-008  6.751E-008  7.058E-009  2.017E-010
   3.981E+014  1.930E-008  3.670E-016  3.690E-017  1.356E-010  2.559E-015  2.690E-017  2.105E-008  1.066E-007  1.041E-008  3.006E-010
   4.467E+014  3.000E-008  3.297E-016  8.919E-017  3.992E-010  5.597E-015  3.477E-017  3.037E-008  1.636E-007  1.501E-008  4.395E-010
   5.012E+014  4.654E-008  2.763E-016  2.932E-016  1.169E-009  1.173E-014  4.510E-017  4.244E-008  2.452E-007  2.115E-008  6.318E-010
   5.623E+014  7.257E-008  2.190E-016  1.106E-015  3.310E-009  2.352E-014  5.876E-017  5.696E-008  3.596E-007  2.910E-008  8.949E-010
   6.310E+014  1.145E-007  1.653E-016  4.102E-015  8.667E-009  4.482E-014  7.702E-017  7.232E-008  5.179E-007  3.910E-008  1.251E-009
   7.079E+014  1.833E-007  1.189E-016  1.363E-014  2.005E-008  8.096E-014  1.018E-016  8.564E-008  7.348E-007  5.122E-008  1.727E-009
   7.943E+014  2.982E-007  8.186E-017  3.887E-014  3.987E-008  1.395E-013  1.359E-016  9.444E-008  1.030E-006  6.529E-008  2.352E-009
   8.913E+014  4.906E-007  5.450E-017  9.525E-014  6.870E-008  2.332E-013  1.838E-016  9.903E-008  1.430E-006  8.077E-008  3.150E-009
   1.000E+015  8.103E-007  3.585E-017  2.070E-013  1.059E-007  3.859E-013  2.520E-016  1.019E-007  1.970E-006  9.662E-008  4.128E-009
   1.122E+015  1.333E-006  2.400E-017  4.135E-013  1.516E-007  6.375E-013  3.500E-016  1.052E-007  2.693E-006  1.112E-007  5.262E-009
   1.259E+015  2.168E-006  1.676E-017  7.796E-013  2.066E-007  1.049E-012  4.904E-016  1.090E-007  3.652E-006  1.225E-007  6.474E-009
   1.413E+015  3.456E-006  1.224E-017  1.405E-012  2.712E-007  1.711E-012  6.885E-016  1.129E-007  4.901E-006  1.283E-007  7.628E-009
   1.585E+015  5.348E-006  9.107E-018  2.440E-012  3.451E-007  2.753E-012  9.605E-016  1.165E-007  6.490E-006  1.269E-007  8.542E-009
   1.778E+015  7.966E-006  6.636E-018  4.119E-012  4.291E-007  4.390E-012  1.322E-015  1.205E-007  8.455E-006  1.174E-007  9.011E-009
   1.995E+015  1.134E-005  4.589E-018  6.860E-012  5.285E-007  7.001E-012  1.790E-015  1.262E-007  1.081E-005  1.011E-007  8.873E-009
   2.239E+015  1.538E-005  3.006E-018  1.143E-011  6.533E-007  1.127E-011  2.380E-015  1.352E-007  1.355E-005  8.044E-008  8.066E-009
   2.512E+015  1.992E-005  1.927E-018  1.907E-011  8.112E-007  1.829E-011  3.114E-015  1.481E-007  1.663E-005  5.923E-008  6.692E-009
   2.818E+015  2.476E-005  1.269E-018  3.135E-011  9.953E-007  2.935E-011  4.013E-015  1.636E-007  2.001E-005  4.077E-008  5.011E-009
   3.162E+015  2.974E-005  8.847E-019  4.964E-011  1.181E-006  4.556E-011  5.098E-015  1.782E-007  2.361E-005  2.689E-008  3.354E-009
   3.548E+015  3.469E-005  6.501E-019  7.451E-011  1.334E-006  6.727E-011  6.393E-015  1.884E-007  2.736E-005  1.773E-008  1.991E-009
   3.981E+015  3.945E-005  4.913E-019  1.054E-010  1.427E-006  9.389E-011  7.928E-015  1.921E-007  3.117E-005  1.221E-008  1.042E-009
   4.467E+015  4.384E-005  3.721E-019  1.405E-010  1.446E-006  1.239E-010  9.746E-015  1.889E-007  3.497E-005  8.939E-009  4.809E-010
   5.012E+015  4.763E-005  2.769E-019  1.765E-010  1.389E-006  1.544E-010  1.190E-014  1.790E-007  3.868E-005  6.810E-009  1.968E-010
   5.623E+015  5.060E-005  1.997E-019  2.083E-010  1.260E-006  1.815E-010  1.449E-014  1.619E-007  4.223E-005  5.186E-009  7.364E-011
   6.310E+015  5.253E-005  1.383E-019  2.295E-010  1.073E-006  1.999E-010  1.760E-014  1.385E-007  4.555E-005  3.812E-009  2.748E-011
   7.079E+015  5.325E-005  9.126E-020  2.348E-010  8.534E-007  2.061E-010  2.143E-014  1.110E-007  4.857E-005  2.646E-009  1.189E-011
   7.943E+015  5.271E-005  5.718E-020  2.229E-010  6.327E-007  1.996E-010  2.627E-014  8.338E-008  5.126E-005  1.719E-009  6.590E-012
   8.913E+015  5.098E-005  3.401E-020  1.979E-010  4.411E-007  1.847E-010  3.263E-014  5.937E-008  5.357E-005  1.049E-009  4.412E-012
   1.000E+016  4.824E-005  1.939E-020  1.683E-010  2.959E-007  1.683E-010  4.145E-014  4.122E-008  5.550E-005  6.127E-010  3.251E-012
   1.122E+016  4.473E-005  1.088E-020  1.429E-010  1.988E-007  1.569E-010  5.433E-014  2.907E-008  5.703E-005  3.556E-010  2.531E-012
   1.259E+016  4.073E-005  6.319E-021  1.268E-010  1.402E-007  1.535E-010  7.403E-014  2.164E-008  5.820E-005  2.142E-010  2.060E-012
   1.413E+016  3.651E-005  4.011E-021  1.208E-010  1.065E-007  1.577E-010  1.056E-013  1.714E-008  5.906E-005  1.372E-010  1.746E-012
   1.585E+016  3.238E-005  2.812E-021  1.220E-010  8.605E-008  1.666E-010  1.581E-013  1.415E-008  5.964E-005  9.284E-011  1.531E-012
   1.778E+016  2.870E-005  2.089E-021  1.262E-010  7.152E-008  1.766E-010  2.480E-013  1.183E-008  6.002E-005  6.471E-011  1.382E-012
   1.995E+016  2.577E-005  1.560E-021  1.305E-010  5.960E-008  1.856E-010  4.062E-013  9.837E-009  6.025E-005  4.568E-011  1.271E-012
   2.239E+016  2.385E-005  1.134E-021  1.331E-010  4.923E-008  1.922E-010  6.892E-013  8.071E-009  6.037E-005  3.247E-011  1.181E-012
   2.512E+016  2.303E-005  7.902E-022  1.339E-010  4.028E-008  1.961E-010  1.201E-012  6.529E-009  6.043E-005  2.327E-011  1.096E-012
   2.818E+016  2.325E-005  5.259E-022  1.332E-010  3.275E-008  1.973E-010  2.125E-012  5.210E-009  6.046E-005  1.680E-011  1.004E-012
   3.162E+016  2.436E-005  3.339E-022  1.312E-010  2.657E-008  1.956E-010  3.780E-012  4.100E-009  6.047E-005  1.219E-011  8.996E-013
   3.548E+016  2.600E-005  2.016E-022  1.281E-010  2.155E-008  1.910E-010  6.690E-012  3.178E-009  6.048E-005  8.855E-012  7.813E-013
   3.981E+016  2.571E-005  1.132E-022  1.238E-010  1.744E-008  1.830E-010  1.167E-011  2.420E-009  6.048E-005  6.410E-012  6.582E-013
   4.467E+016  1.508E-005  5.461E-023  1.169E-010  1.381E-008  1.708E-010  1.973E-011  1.796E-009  6.048E-005  4.626E-012  5.503E-013
   5.012E+016  4.803E-006  2.387E-023  1.064E-010  1.038E-008  1.545E-010  3.140E-011  1.294E-009  6.048E-005  3.324E-012  4.744E-013
   5.623E+016  2.532E-006  1.097E-023  9.916E-011  7.868E-009  1.450E-010  4.649E-011  9.586E-010  6.048E-005  2.468E-012  4.527E-013
   6.310E+016  1.831E-006  5.336E-024  9.842E-011  6.286E-009  1.449E-010  6.325E-011  7.585E-010  6.048E-005  1.966E-012  4.902E-013
   7.079E+016  1.402E-006  2.555E-024  9.784E-011  5.010E-009  1.449E-010  8.178E-011  5.989E-010  6.048E-005  1.562E-012  5.163E-013
   7.943E+016  1.086E-006  1.205E-024  9.741E-011  3.984E-009  1.449E-010  1.025E-010  4.718E-010  6.048E-005  1.237E-012  5.328E-013
   8.913E+016  8.466E-007  5.618E-025  9.708E-011  3.162E-009  1.450E-010  1.259E-010  3.707E-010  6.048E-005  9.759E-013  5.417E-013
   1.000E+017  6.630E-007  2.596E-025  9.682E-011  2.503E-009  1.451E-010  1.525E-010  2.904E-010  6.048E-005  7.671E-013  5.444E-013
   1.122E+017  5.208E-007  1.194E-025  9.662E-011  1.978E-009  1.452E-010  1.828E-010  2.267E-010  6.048E-005  6.004E-013  5.422E-013
   1.259E+017  4.101E-007  5.469E-026  9.646E-011  1.559E-009  1.453E-010  2.173E-010  1.763E-010  6.048E-005  4.678E-013  5.362E-013
   1.413E+017  3.236E-007  2.495E-026  9.631E-011  1.225E-009  1.455E-010  2.567E-010  1.364E-010  6.048E-005  3.625E-013  5.270E-013
   1.585E+017  2.556E-007  1.130E-026  9.616E-011  9.606E-010  1.458E-010  3.018E-010  1.049E-010  6.048E-005  2.791E-013  5.153E-013
   1.778E+017  2.022E-007  5.059E-027  9.597E-011  7.508E-010  1.460E-010  3.531E-010  8.009E-011  6.048E-005  2.134E-013  5.014E-013
   1.995E+017  1.600E-007  2.229E-027  9.570E-011  5.849E-010  1.463E-010  4.117E-010  6.066E-011  6.048E-005  1.617E-013  4.855E-013
   2.239E+017  1.268E-007  9.629E-028  9.530E-011  4.541E-010  1.465E-010  4.785E-010  4.551E-011  6.048E-005  1.214E-013  4.678E-013
   2.512E+017  1.004E-007  4.069E-028  9.470E-011  3.513E-010  1.467E-010  5.546E-010  3.377E-011  6.048E-005  9.013E-014  4.484E-013
   2.818E+017  7.963E-008  1.685E-028  9.383E-011  2.708E-010  1.468E-010  6.411E-010  2.476E-011  6.048E-005  6.610E-014  4.271E-013
   3.162E+017  6.315E-008  6.869E-029  9.258E-011  2.081E-010  1.467E-010  7.394E-010  1.791E-011  6.048E-005  4.782E-014  4.040E-013
   3.548E+017  5.009E-008  2.788E-029  9.086E-011  1.595E-010  1.464E-010  8.511E-010  1.277E-011  6.048E-005  3.410E-014  3.791E-013
   3.981E+017  3.975E-008  1.144E-029  8.858E-011  1.220E-010  1.459E-010  9.778E-010  8.965E-012  6.048E-005  2.395E-014  3.524E-013
   4.467E+017  3.154E-008  4.815E-030  8.565E-011  9.319E-011  1.449E-010  1.121E-009  6.198E-012  6.048E-005  1.656E-014  3.241E-013
   5.012E+017  2.504E-008  2.103E-030  8.206E-011  7.120E-011  1.435E-010  1.284E-009  4.218E-012  6.048E-005  1.127E-014  2.945E-013
   5.623E+017  1.988E-008  9.546E-031  7.779E-011  5.447E-011  1.416E-010  1.468E-009  2.825E-012  6.048E-005  7.549E-015  2.642E-013
   6.310E+017  1.579E-008  4.472E-031  7.293E-011  4.178E-011  1.390E-010  1.676E-009  1.864E-012  6.048E-005  4.981E-015  2.336E-013
   7.079E+017  1.254E-008  2.144E-031  6.758E-011  3.216E-011  1.358E-010  1.911E-009  1.212E-012  6.048E-005  3.238E-015  2.034E-013
   7.943E+017  9.967E-009  1.043E-031  6.190E-011  2.487E-011  1.320E-010  2.177E-009  7.769E-013  6.048E-005  2.076E-015  1.743E-013
   8.913E+017  7.923E-009  5.124E-032  5.605E-011  1.934E-011  1.274E-010  2.477E-009  4.913E-013  6.048E-005  1.313E-015  1.469E-013
   1.000E+018  6.299E-009  2.536E-032  5.022E-011  1.512E-011  1.222E-010  2.815E-009  3.066E-013  6.048E-005  8.194E-016  1.218E-013
   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          



   RADIUS      NH+         CH3+        O+          NH2+        CH4+        O-          NH2         O           CH4         OH-         
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  1.750E-006  0.000E+000
   1.122E+014  1.057E-018  8.717E-014  5.821E-020  5.020E-018  1.914E-017  2.900E-026  5.282E-013  2.165E-011  1.750E-006  2.068E-016
   1.259E+014  1.333E-018  8.010E-014  7.600E-020  6.329E-018  4.577E-017  2.313E-025  1.611E-012  6.730E-011  1.750E-006  2.641E-016
   1.413E+014  1.680E-018  6.940E-014  9.920E-020  7.981E-018  1.080E-016  1.393E-024  4.451E-012  2.056E-010  1.750E-006  3.367E-016
   1.585E+014  2.119E-018  6.106E-014  1.294E-019  1.007E-017  2.446E-016  7.047E-024  1.124E-011  5.870E-010  1.749E-006  4.279E-016
   1.778E+014  2.671E-018  6.594E-014  1.688E-019  1.272E-017  5.268E-016  3.010E-023  2.572E-011  1.516E-009  1.748E-006  5.407E-016
   1.995E+014  3.368E-018  1.052E-013  2.201E-019  1.614E-017  1.079E-015  1.084E-022  5.338E-011  3.503E-009  1.746E-006  6.776E-016
   2.239E+014  4.248E-018  2.243E-013  2.869E-019  2.069E-017  2.106E-015  3.325E-022  1.013E-010  7.266E-009  1.743E-006  8.390E-016
   2.512E+014  5.357E-018  5.216E-013  3.735E-019  2.713E-017  3.930E-015  8.864E-022  1.784E-010  1.373E-008  1.738E-006  1.022E-015
   2.818E+014  6.757E-018  1.203E-012  4.858E-019  3.712E-017  7.037E-015  2.107E-021  2.957E-010  2.404E-008  1.731E-006  1.217E-015
   3.162E+014  8.526E-018  2.681E-012  6.308E-019  5.428E-017  1.212E-014  4.572E-021  4.667E-010  3.962E-008  1.720E-006  1.409E-015
   3.548E+014  1.076E-017  5.752E-012  8.177E-019  8.634E-017  2.015E-014  9.239E-021  7.077E-010  6.225E-008  1.704E-006  1.575E-015
   3.981E+014  1.360E-017  1.189E-011  1.058E-018  1.492E-016  3.238E-014  1.763E-020  1.037E-009  9.407E-008  1.682E-006  1.688E-015
