  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   6.457E+014  3.986E-009  2.522E-014  8.076E-016  2.637E-016  2.351E-013  8.500E-002  2.916E-014  3.885E-018  5.124E-022  1.514E-013
   6.918E+014  4.317E-009  2.877E-014  9.348E-016  3.028E-016  2.689E-013  8.500E-002  3.342E-014  4.461E-018  6.062E-022  1.723E-013
   7.413E+014  4.673E-009  3.282E-014  1.082E-015  3.476E-016  3.075E-013  8.500E-002  3.830E-014  5.122E-018  7.169E-022  1.959E-013
   7.943E+014  5.055E-009  3.743E-014  1.253E-015  3.991E-016  3.516E-013  8.500E-002  4.389E-014  5.881E-018  8.476E-022  2.226E-013
   8.511E+014  5.467E-009  4.269E-014  1.450E-015  4.582E-016  4.021E-013  8.500E-002  5.030E-014  6.752E-018  1.002E-021  2.527E-013
   9.120E+014  5.912E-009  4.868E-014  1.678E-015  5.261E-016  4.598E-013  8.500E-002  5.764E-014  7.752E-018  1.184E-021  2.868E-013
   9.772E+014  6.391E-009  5.552E-014  1.942E-015  6.041E-016  5.257E-013  8.500E-002  6.605E-014  8.901E-018  1.399E-021  3.255E-013
   1.047E+015  6.908E-009  6.331E-014  2.248E-015  6.936E-016  6.011E-013  8.500E-002  7.569E-014  1.022E-017  1.653E-021  3.692E-013
   1.122E+015  7.466E-009  7.219E-014  2.601E-015  7.963E-016  6.873E-013  8.500E-002  8.673E-014  1.173E-017  1.952E-021  4.187E-013
   1.202E+015  8.068E-009  8.232E-014  3.010E-015  9.143E-016  7.858E-013  8.500E-002  9.937E-014  1.347E-017  2.305E-021  4.748E-013
   1.288E+015  8.717E-009  9.386E-014  3.483E-015  1.050E-015  8.983E-013  8.500E-002  1.139E-013  1.547E-017  2.720E-021  5.383E-013
   1.380E+015  9.417E-009  1.070E-013  4.029E-015  1.205E-015  1.027E-012  8.500E-002  1.305E-013  1.776E-017  3.211E-021  6.103E-013
   1.479E+015  1.017E-008  1.220E-013  4.661E-015  1.384E-015  1.174E-012  8.500E-002  1.495E-013  2.039E-017  3.788E-021  6.917E-013
   1.585E+015  1.098E-008  1.391E-013  5.391E-015  1.589E-015  1.342E-012  8.500E-002  1.712E-013  2.341E-017  4.469E-021  7.840E-013
   1.698E+015  1.186E-008  1.586E-013  6.234E-015  1.824E-015  1.534E-012  8.500E-002  1.962E-013  2.688E-017  5.271E-021  8.885E-013
   1.820E+015  1.281E-008  1.808E-013  7.208E-015  2.095E-015  1.753E-012  8.500E-002  2.247E-013  3.086E-017  6.218E-021  1.007E-012
   1.950E+015  1.383E-008  2.060E-013  8.332E-015  2.405E-015  2.004E-012  8.500E-002  2.575E-013  3.543E-017  7.335E-021  1.141E-012
   2.089E+015  1.495E-008  2.349E-013  9.630E-015  2.761E-015  2.290E-012  8.500E-002  2.949E-013  4.068E-017  8.660E-021  1.292E-012
   2.239E+015  1.619E-008  2.677E-013  1.113E-014  3.170E-015  2.617E-012  8.500E-002  3.378E-013  4.671E-017  1.024E-020  1.464E-012
   2.399E+015  1.760E-008  3.051E-013  1.285E-014  3.640E-015  2.991E-012  8.500E-002  3.870E-013  5.363E-017  1.216E-020  1.658E-012
   2.570E+015  1.925E-008  3.477E-013  1.484E-014  4.179E-015  3.418E-012  8.500E-002  4.432E-013  6.158E-017  1.452E-020  1.878E-012
   2.754E+015  2.130E-008  3.962E-013  1.713E-014  4.798E-015  3.906E-012  8.500E-002  5.077E-013  7.070E-017  1.755E-020  2.127E-012
   2.951E+015  2.400E-008  4.515E-013  1.976E-014  5.509E-015  4.463E-012  8.500E-002  5.815E-013  8.117E-017  2.158E-020  2.409E-012
   3.162E+015  2.778E-008  5.145E-013  2.278E-014  6.325E-015  5.099E-012  8.500E-002  6.659E-013  9.320E-017  2.727E-020  2.727E-012
   3.388E+015  3.333E-008  5.862E-013  2.622E-014  7.262E-015  5.826E-012  8.500E-002  7.627E-013  1.070E-016  3.576E-020  3.087E-012
   3.631E+015  4.177E-008  6.679E-013  3.014E-014  8.338E-015  6.656E-012  8.500E-002  8.734E-013  1.229E-016  4.913E-020  3.495E-012
   3.890E+015  5.478E-008  7.610E-013  3.457E-014  9.574E-015  7.604E-012  8.500E-002  1.000E-012  1.411E-016  7.122E-020  3.956E-012
   4.169E+015  7.489E-008  8.670E-013  3.952E-014  1.099E-014  8.686E-012  8.500E-002  1.145E-012  1.620E-016  1.092E-019  4.478E-012
   4.467E+015  1.058E-007  9.877E-013  4.501E-014  1.262E-014  9.922E-012  8.500E-002  1.311E-012  1.860E-016  1.764E-019  5.069E-012
   4.786E+015  1.528E-007  1.125E-012  5.097E-014  1.449E-014  1.133E-011  8.500E-002  1.502E-012  2.135E-016  2.987E-019  5.739E-012
   5.129E+015  2.232E-007  1.282E-012  5.730E-014  1.664E-014  1.294E-011  8.500E-002  1.719E-012  2.451E-016  5.248E-019  6.501E-012
   5.495E+015  3.269E-007  1.461E-012  6.380E-014  1.910E-014  1.478E-011  8.500E-002  1.968E-012  2.815E-016  9.452E-019  7.374E-012
   5.888E+015  4.772E-007  1.665E-012  7.022E-014  2.193E-014  1.688E-011  8.500E-002  2.254E-012  3.232E-016  1.723E-018  8.384E-012
   6.310E+015  6.917E-007  1.897E-012  7.619E-014  2.518E-014  1.928E-011  8.500E-002  2.580E-012  3.710E-016  3.135E-018  9.581E-012
   6.761E+015  9.927E-007  2.163E-012  8.132E-014  2.891E-014  2.201E-011  8.500E-002  2.954E-012  4.260E-016  5.638E-018  1.105E-011
   7.244E+015  1.408E-006  2.468E-012  8.521E-014  3.320E-014  2.514E-011  8.500E-002  3.382E-012  4.891E-016  9.937E-018  1.296E-011
   7.762E+015  1.973E-006  2.816E-012  8.759E-014  3.811E-014  2.871E-011  8.500E-002  3.872E-012  5.616E-016  1.710E-017  1.561E-011
   8.318E+015  2.730E-006  3.217E-012  8.831E-014  4.376E-014  3.279E-011  8.500E-002  4.434E-012  6.448E-016  2.870E-017  1.962E-011
   8.913E+015  3.727E-006  3.678E-012  8.740E-014  5.024E-014  3.745E-011  8.500E-002  5.077E-012  7.403E-016  4.705E-017  2.614E-011
   9.550E+015  5.021E-006  4.210E-012  8.510E-014  5.769E-014  4.279E-011  8.500E-002  5.814E-012  8.500E-016  7.558E-017  3.738E-011
   1.023E+016  6.676E-006  4.826E-012  8.171E-014  6.623E-014  4.890E-011  8.500E-002  6.660E-012  9.759E-016  1.195E-016  5.756E-011
   1.096E+016  8.760E-006  5.543E-012  7.759E-014  7.605E-014  5.591E-011  8.500E-002  7.632E-012  1.120E-015  1.870E-016  9.470E-011
   1.175E+016  1.134E-005  6.382E-012  7.309E-014  8.731E-014  6.395E-011  8.500E-002  8.749E-012  1.286E-015  2.913E-016  1.642E-010
   1.259E+016  1.449E-005  7.367E-012  6.848E-014  1.002E-013  7.317E-011  8.500E-002  1.003E-011  1.477E-015  4.553E-016  2.960E-010
   1.349E+016  1.825E-005  8.533E-012  6.397E-014  1.151E-013  8.376E-011  8.500E-002  1.152E-011  1.696E-015  7.183E-016  5.482E-010
   1.445E+016  2.267E-005  9.922E-012  5.970E-014  1.322E-013  9.589E-011  8.500E-002  1.323E-011  1.947E-015  1.150E-015  1.035E-009
   1.549E+016  2.776E-005  1.159E-011  5.576E-014  1.517E-013  1.097E-010  8.500E-002  1.520E-011  2.236E-015  1.868E-015  1.984E-009
   1.660E+016  3.350E-005  1.361E-011  5.222E-014  1.742E-013  1.255E-010  8.500E-002  1.749E-011  2.567E-015  3.069E-015  3.840E-009
   1.778E+016  3.983E-005  1.608E-011  4.905E-014  2.000E-013  1.431E-010  8.500E-002  2.013E-011  2.947E-015  5.048E-015  7.479E-009
   1.905E+016  4.669E-005  1.913E-011  4.639E-014  2.297E-013  1.627E-010  8.500E-002  2.319E-011  3.384E-015  8.233E-015  1.458E-008
   2.042E+016  5.400E-005  2.292E-011  4.414E-014  2.637E-013  1.841E-010  8.500E-002  2.672E-011  3.885E-015  1.320E-014  2.829E-008
   2.188E+016  6.167E-005  2.767E-011  4.227E-014  3.027E-013  2.068E-010  8.500E-002  3.081E-011  4.460E-015  2.066E-014  5.426E-008
   2.344E+016  6.967E-005  3.365E-011  4.076E-014  3.476E-013  2.303E-010  8.500E-002  3.555E-011  5.121E-015  3.146E-014  1.022E-007
   2.512E+016  7.799E-005  4.120E-011  3.957E-014  3.991E-013  2.534E-010  8.500E-002  4.108E-011  5.879E-015  4.641E-014  1.881E-007
   2.692E+016  8.669E-005  5.071E-011  3.870E-014  4.582E-013  2.748E-010  8.500E-002  4.754E-011  6.750E-015  6.619E-014  3.363E-007
   2.884E+016  9.587E-005  6.261E-011  3.812E-014  5.260E-013  2.933E-010  8.500E-002  5.513E-011  7.749E-015  9.115E-014  5.825E-007
   3.090E+016  1.057E-004  7.745E-011  3.783E-014  6.039E-013  3.073E-010  8.500E-002  6.409E-011  8.896E-015  1.212E-013  9.755E-007
   3.311E+016  1.162E-004  9.592E-011  3.784E-014  6.934E-013  3.160E-010  8.500E-002  7.470E-011  1.021E-014  1.559E-013  1.579E-006
   3.548E+016  1.278E-004  1.190E-010  3.815E-014  7.960E-013  3.189E-010  8.500E-002  8.726E-011  1.172E-014  1.941E-013  2.473E-006
   3.802E+016  1.403E-004  1.479E-010  3.872E-014  9.139E-013  3.166E-010  8.500E-002  1.021E-010  1.346E-014  2.343E-013  3.755E-006
   4.074E+016  1.540E-004  1.847E-010  3.954E-014  1.049E-012  3.104E-010  8.500E-002  1.196E-010  1.545E-014  2.742E-013  5.538E-006
   4.365E+016  1.688E-004  2.319E-010  4.051E-014  1.204E-012  3.019E-010  8.500E-002  1.402E-010  1.773E-014  3.114E-013  7.943E-006
   4.677E+016  1.845E-004  2.929E-010  4.154E-014  1.383E-012  2.927E-010  8.500E-002  1.643E-010  2.035E-014  3.435E-013  1.109E-005
   5.012E+016  2.006E-004  3.714E-010  4.251E-014  1.587E-012  2.840E-010  8.500E-002  1.922E-010  2.336E-014  3.682E-013  1.508E-005
   5.370E+016  2.167E-004  4.716E-010  4.333E-014  1.822E-012  2.765E-010  8.500E-002  2.247E-010  2.681E-014  3.838E-013  1.998E-005
   5.754E+016  2.323E-004  5.976E-010  4.387E-014  2.091E-012  2.706E-010  8.500E-002  2.624E-010  3.076E-014  3.889E-013  2.581E-005
   6.166E+016  2.467E-004  7.528E-010  4.406E-014  2.400E-012  2.666E-010  8.500E-002  3.061E-010  3.530E-014  3.833E-013  3.251E-005
   6.607E+016  2.596E-004  9.390E-010  4.383E-014  2.755E-012  2.647E-010  8.500E-002  3.567E-010  4.050E-014  3.674E-013  3.998E-005
   7.079E+016  2.705E-004  1.156E-009  4.316E-014  3.162E-012  2.653E-010  8.500E-002  4.152E-010  4.647E-014  3.427E-013  4.805E-005
   7.586E+016  2.795E-004  1.402E-009  4.208E-014  3.630E-012  2.684E-010  8.500E-002  4.828E-010  5.331E-014  3.113E-013  5.652E-005
   8.128E+016  2.864E-004  1.675E-009  4.064E-014  4.166E-012  2.744E-010  8.500E-002  5.609E-010  6.116E-014  2.763E-013  6.519E-005
   8.710E+016  2.916E-004  1.972E-009  3.894E-014  4.781E-012  2.831E-010  8.500E-002  6.514E-010  7.017E-014  2.406E-013  7.391E-005
   9.333E+016  2.955E-004  2.292E-009  3.708E-014  5.488E-012  2.945E-010  8.500E-002  7.563E-010  8.050E-014  2.068E-013  8.260E-005
   1.000E+017  2.983E-004  2.640E-009  3.517E-014  6.298E-012  3.085E-010  8.500E-002  8.782E-010  9.235E-014  1.767E-013  9.128E-005
   1.072E+017  3.004E-004  3.019E-009  3.330E-014  7.228E-012  3.247E-010  8.500E-002  1.020E-009  1.059E-013  1.516E-013  1.000E-004
   1.148E+017  3.021E-004  3.436E-009  3.151E-014  8.296E-012  3.428E-010  8.500E-002  1.187E-009  1.215E-013  1.316E-013  1.090E-004
   1.230E+017  3.035E-004  3.901E-009  2.985E-014  9.520E-012  3.623E-010  8.500E-002  1.382E-009  1.394E-013  1.165E-013  1.186E-004
   1.318E+017  3.047E-004  4.419E-009  2.833E-014  1.092E-011  3.825E-010  8.500E-002  1.613E-009  1.598E-013  1.055E-013  1.289E-004
   1.413E+017  3.059E-004  5.000E-009  2.697E-014  1.254E-011  4.029E-010  8.500E-002  1.887E-009  1.833E-013  9.791E-014  1.403E-004
   1.514E+017  3.071E-004  5.648E-009  2.576E-014  1.438E-011  4.230E-010  8.500E-002  2.213E-009  2.102E-013  9.307E-014  1.531E-004
   1.622E+017  3.083E-004  6.370E-009  2.468E-014  1.650E-011  4.420E-010  8.500E-002  2.605E-009  2.409E-013  9.034E-014  1.678E-004
   1.738E+017  3.095E-004  7.172E-009  2.372E-014  1.893E-011  4.597E-010  8.500E-002  3.080E-009  2.761E-013  8.926E-014  1.847E-004
   1.862E+017  3.106E-004  8.059E-009  2.287E-014  2.171E-011  4.755E-010  8.500E-002  3.660E-009  3.163E-013  8.945E-014  2.042E-004
   1.995E+017  3.118E-004  9.041E-009  2.213E-014  2.490E-011  4.891E-010  8.500E-002  4.377E-009  3.622E-013  9.066E-014  2.269E-004
   2.138E+017  3.130E-004  1.012E-008  2.146E-014  2.854E-011  5.003E-010  8.500E-002  5.276E-009  4.146E-013  9.272E-014  2.533E-004
   2.291E+017  3.143E-004  1.132E-008  2.087E-014  3.272E-011  5.089E-010  8.500E-002  6.420E-009  4.744E-013  9.547E-014  2.840E-004
   2.455E+017  3.155E-004  1.263E-008  2.034E-014  3.749E-011  5.151E-010  8.500E-002  7.901E-009  5.425E-013  9.863E-014  3.197E-004
   2.630E+017  3.168E-004  1.408E-008  1.986E-014  4.295E-011  5.193E-010  8.500E-002  9.855E-009  6.199E-013  1.010E-013  3.609E-004
   2.818E+017  3.182E-004  1.567E-008  1.941E-014  4.919E-011  5.235E-010  8.500E-002  1.247E-008  7.079E-013  9.685E-014  4.068E-004
   3.020E+017  3.195E-004  1.743E-008  1.892E-014  5.634E-011  5.361E-010  8.500E-002  1.593E-008  8.085E-013  7.060E-014  4.505E-004
   3.236E+017  3.209E-004  1.936E-008  1.832E-014  6.455E-011  5.718E-010  8.500E-002  2.015E-008  9.245E-013  2.937E-014  4.777E-004
   3.467E+017  3.223E-004  2.149E-008  1.766E-014  7.401E-011  6.333E-010  8.500E-002  2.489E-008  1.059E-012  8.531E-015  4.869E-004
   3.715E+017  3.237E-004  2.384E-008  1.705E-014  8.487E-011  7.117E-010  8.500E-002  3.001E-008  1.213E-012  3.313E-015  4.890E-004
   3.981E+017  3.250E-004  2.643E-008  1.652E-014  9.730E-011  8.022E-010  8.500E-002  3.549E-008  1.390E-012  2.103E-015  4.893E-004
   4.266E+017  3.263E-004  2.929E-008  1.605E-014  1.115E-010  9.046E-010  8.500E-002  4.136E-008  1.593E-012  1.598E-015  4.895E-004
   4.571E+017  3.276E-004  3.247E-008  1.566E-014  1.278E-010  1.020E-009  8.500E-002  4.765E-008  1.824E-012  1.254E-015  4.896E-004
   4.898E+017  3.289E-004  3.600E-008  1.531E-014  1.465E-010  1.150E-009  8.500E-002  5.440E-008  2.089E-012  9.888E-016  4.896E-004
   5.248E+017  3.302E-004  3.993E-008  1.501E-014  1.678E-010  1.296E-009  8.500E-002  6.163E-008  2.392E-012  7.808E-016  4.897E-004
   5.623E+017  3.314E-004  4.433E-008  1.476E-014  1.921E-010  1.460E-009  8.500E-002  6.939E-008  2.737E-012  6.169E-016  4.897E-004
   6.026E+017  3.327E-004  4.926E-008  1.453E-014  2.200E-010  1.644E-009  8.500E-002  7.773E-008  3.131E-012  4.876E-016  4.898E-004
   6.457E+017  3.340E-004  5.483E-008  1.434E-014  2.517E-010  1.851E-009  8.500E-002  8.667E-008  3.581E-012  3.854E-016  4.898E-004
   6.918E+017  3.353E-004  6.113E-008  1.417E-014  2.879E-010  2.083E-009  8.500E-002  9.628E-008  4.093E-012  3.046E-016  4.898E-004
   7.413E+017  3.367E-004  6.828E-008  1.403E-014  3.292E-010  2.343E-009  8.500E-002  1.066E-007  4.676E-012  2.408E-016  4.899E-004
   7.943E+017  3.380E-004  7.645E-008  1.390E-014  3.761E-010  2.633E-009  8.500E-002  1.177E-007  5.339E-012  1.903E-016  4.899E-004
   8.511E+017  3.394E-004  8.582E-008  1.379E-014  4.294E-010  2.958E-009  8.500E-002  1.296E-007  6.092E-012  1.504E-016  4.899E-004
   9.120E+017  3.408E-004  9.660E-008  1.370E-014  4.900E-010  3.320E-009  8.500E-002  1.423E-007  6.946E-012  1.189E-016  4.899E-004
   9.772E+017  3.423E-004  1.091E-007  1.361E-014  5.586E-010  3.724E-009  8.500E-002  1.561E-007  7.913E-012  9.400E-017  4.899E-004
   1.047E+018  3.438E-004  1.235E-007  1.354E-014  6.362E-010  4.173E-009  8.500E-002  1.708E-007  9.005E-012  7.435E-017  4.900E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  7.401E-013  3.477E-023  7.819E-019  4.629E-017  5.882E-019  3.938E-020  3.649E-014  1.268E-013  2.461E-013  1.297E-016
   1.148E+014  9.027E-013  1.662E-022  8.720E-019  4.223E-017  6.560E-019  4.536E-020  3.871E-014  2.367E-013  2.749E-013  1.798E-016
   1.230E+014  1.076E-012  4.477E-022  9.677E-019  3.826E-017  7.281E-019  5.226E-020  4.105E-014  3.407E-013  3.059E-013  2.039E-016
   1.318E+014  1.259E-012  9.570E-022  1.068E-018  3.505E-017  8.037E-019  6.020E-020  4.425E-014  4.452E-013  3.448E-013  2.228E-016
   1.413E+014  1.450E-012  1.806E-021  1.171E-018  3.316E-017  8.815E-019  6.937E-020  4.939E-014  5.547E-013  3.998E-013  2.500E-016
   1.514E+014  1.650E-012  3.156E-021  1.275E-018  3.304E-017  9.599E-019  7.993E-020  5.787E-014  6.722E-013  4.811E-013  2.973E-016
   1.622E+014  1.860E-012  5.238E-021  1.377E-018  3.505E-017  1.037E-018  9.211E-020  7.153E-014  8.004E-013  6.009E-013  3.772E-016
   1.738E+014  2.085E-012  8.385E-021  1.473E-018  3.955E-017  1.109E-018  1.062E-019  9.264E-014  9.418E-013  7.721E-013  5.048E-016
   1.862E+014  2.327E-012  1.307E-020  1.559E-018  4.692E-017  1.175E-018  1.224E-019  1.239E-013  1.099E-012  1.007E-012  6.995E-016
   1.995E+014  2.588E-012  1.998E-020  1.633E-018  5.766E-017  1.231E-018  1.411E-019  1.686E-013  1.273E-012  1.316E-012  9.852E-016
   2.138E+014  2.874E-012  3.007E-020  1.691E-018  7.242E-017  1.276E-018  1.627E-019  2.297E-013  1.467E-012  1.703E-012  1.390E-015
   2.291E+014  3.188E-012  4.473E-020  1.730E-018  9.209E-017  1.306E-018  1.876E-019  3.104E-013  1.684E-012  2.165E-012  1.944E-015
   2.455E+014  3.533E-012  6.593E-020  1.749E-018  1.179E-016  1.322E-018  2.163E-019  4.129E-013  1.925E-012  2.691E-012  2.678E-015
   2.630E+014  3.913E-012  9.640E-020  1.749E-018  1.515E-016  1.323E-018  2.495E-019  5.381E-013  2.192E-012  3.263E-012  3.619E-015
   2.818E+014  4.334E-012  1.400E-019  1.730E-018  1.950E-016  1.310E-018  2.878E-019  6.860E-013  2.490E-012  3.859E-012  4.787E-015
   3.020E+014  4.799E-012  2.021E-019  1.695E-018  2.513E-016  1.287E-018  3.320E-019  8.554E-013  2.819E-012  4.456E-012  6.195E-015
   3.236E+014  5.313E-012  2.900E-019  1.650E-018  3.242E-016  1.255E-018  3.831E-019  1.045E-012  3.183E-012  5.036E-012  7.848E-015
   3.467E+014  5.882E-012  4.136E-019  1.599E-018  4.187E-016  1.220E-018  4.421E-019  1.252E-012  3.585E-012  5.585E-012  9.745E-015
   3.715E+014  6.512E-012  5.859E-019  1.548E-018  5.414E-016  1.184E-018  5.102E-019  1.478E-012  4.028E-012  6.094E-012  1.188E-014
   3.981E+014  7.209E-012  8.237E-019  1.502E-018  7.014E-016  1.153E-018  5.890E-019  1.721E-012  4.515E-012  6.559E-012  1.424E-014
   4.266E+014  7.981E-012  1.148E-018  1.466E-018  9.099E-016  1.130E-018  6.800E-019  1.982E-012  5.050E-012  6.982E-012  1.683E-014
   4.571E+014  8.835E-012  1.585E-018  1.445E-018  1.183E-015  1.119E-018  7.852E-019  2.265E-012  5.636E-012  7.364E-012  1.964E-014
   4.898E+014  9.780E-012  2.164E-018  1.443E-018  1.542E-015  1.123E-018  9.068E-019  2.571E-012  6.277E-012  7.711E-012  2.266E-014
   5.248E+014  1.083E-011  2.919E-018  1.465E-018  2.015E-015  1.146E-018  1.048E-018  2.904E-012  6.977E-012  8.027E-012  2.590E-014
   5.623E+014  1.199E-011  3.889E-018  1.513E-018  2.640E-015  1.189E-018  1.210E-018  3.267E-012  7.740E-012  8.318E-012  2.937E-014
   6.026E+014  1.327E-011  5.114E-018  1.592E-018  3.469E-015  1.256E-018  1.398E-018  3.664E-012  8.571E-012  8.586E-012  3.308E-014
   6.457E+014  1.469E-011  6.634E-018  1.704E-018  4.574E-015  1.350E-018  1.616E-018  4.100E-012  9.475E-012  8.838E-012  3.704E-014
   6.918E+014  1.626E-011  8.493E-018  1.853E-018  6.045E-015  1.473E-018  1.868E-018  4.578E-012  1.046E-011  9.078E-012  4.127E-014
   7.413E+014  1.800E-011  1.073E-017  2.044E-018  8.026E-015  1.629E-018  2.160E-018  5.105E-012  1.152E-011  9.308E-012  4.581E-014
   7.943E+014  1.993E-011  1.339E-017  2.280E-018  1.069E-014  1.820E-018  2.498E-018  5.685E-012  1.268E-011  9.532E-012  5.067E-014
   8.511E+014  2.207E-011  1.651E-017  2.566E-018  1.430E-014  2.051E-018  2.889E-018  6.323E-012  1.393E-011  9.753E-012  5.589E-014
   9.120E+014  2.444E-011  2.013E-017  2.908E-018  1.919E-014  2.327E-018  3.343E-018  7.027E-012  1.529E-011  9.974E-012  6.150E-014
   9.772E+014  2.706E-011  2.430E-017  3.313E-018  2.587E-014  2.653E-018  3.868E-018  7.802E-012  1.676E-011  1.020E-011  6.754E-014
   1.047E+015  2.997E-011  2.904E-017  3.788E-018  3.501E-014  3.035E-018  4.478E-018  8.656E-012  1.835E-011  1.043E-011  7.405E-014
   1.122E+015  3.318E-011  3.441E-017  4.344E-018  4.760E-014  3.481E-018  5.184E-018  9.594E-012  2.006E-011  1.066E-011  8.107E-014
   1.202E+015  3.675E-011  4.045E-017  4.991E-018  6.499E-014  4.000E-018  6.003E-018  1.063E-011  2.191E-011  1.091E-011  8.867E-014
   1.288E+015  4.070E-011  4.721E-017  5.742E-018  8.894E-014  4.602E-018  6.953E-018  1.176E-011  2.391E-011  1.117E-011  9.688E-014
   1.380E+015  4.507E-011  5.473E-017  6.612E-018  1.228E-013  5.300E-018  8.056E-018  1.299E-011  2.607E-011  1.145E-011  1.058E-013
   1.479E+015  4.991E-011  6.306E-017  7.618E-018  1.698E-013  6.107E-018  9.337E-018  1.434E-011  2.840E-011  1.174E-011  1.154E-013
   1.585E+015  5.528E-011  7.228E-017  8.782E-018  2.358E-013  7.039E-018  1.082E-017  1.581E-011  3.092E-011  1.205E-011  1.260E-013
