  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   2.291E+014  9.955E-010  4.489E-015  1.895E-016  5.311E-017  4.383E-014  8.500E-002  5.663E-015  7.826E-019  2.161E-023  2.461E-014
   2.455E+014  1.133E-009  5.072E-015  2.211E-016  6.098E-017  4.981E-014  8.500E-002  6.468E-015  8.986E-019  2.492E-023  2.745E-014
   2.630E+014  1.283E-009  5.730E-015  2.578E-016  7.002E-017  5.659E-014  8.500E-002  7.388E-015  1.032E-018  2.866E-023  3.060E-014
   2.818E+014  1.446E-009  6.473E-015  3.004E-016  8.039E-017  6.427E-014  8.500E-002  8.437E-015  1.185E-018  3.292E-023  3.410E-014
   3.020E+014  1.623E-009  7.310E-015  3.496E-016  9.230E-017  7.299E-014  8.500E-002  9.633E-015  1.360E-018  3.778E-023  3.799E-014
   3.236E+014  1.815E-009  8.253E-015  4.065E-016  1.060E-016  8.287E-014  8.500E-002  1.100E-014  1.561E-018  4.335E-023  4.231E-014
   3.467E+014  2.023E-009  9.317E-015  4.722E-016  1.217E-016  9.407E-014  8.500E-002  1.255E-014  1.793E-018  4.975E-023  4.710E-014
   3.715E+014  2.249E-009  1.052E-014  5.478E-016  1.397E-016  1.068E-013  8.500E-002  1.432E-014  2.058E-018  5.713E-023  5.242E-014
   3.981E+014  2.493E-009  1.187E-014  6.349E-016  1.604E-016  1.211E-013  8.500E-002  1.634E-014  2.363E-018  6.565E-023  5.832E-014
   4.266E+014  2.758E-009  1.339E-014  7.350E-016  1.842E-016  1.374E-013  8.500E-002  1.865E-014  2.713E-018  7.552E-023  6.486E-014
   4.571E+014  3.045E-009  1.510E-014  8.499E-016  2.114E-016  1.558E-013  8.500E-002  2.127E-014  3.115E-018  8.695E-023  7.212E-014
   4.898E+014  3.356E-009  1.703E-014  9.818E-016  2.428E-016  1.767E-013  8.500E-002  2.426E-014  3.577E-018  1.002E-022  8.016E-014
   5.248E+014  3.692E-009  1.920E-014  1.133E-015  2.787E-016  2.003E-013  8.500E-002  2.766E-014  4.107E-018  1.157E-022  8.906E-014
   5.623E+014  4.055E-009  2.165E-014  1.306E-015  3.200E-016  2.269E-013  8.500E-002  3.153E-014  4.715E-018  1.336E-022  9.893E-014
   6.026E+014  4.448E-009  2.440E-014  1.505E-015  3.674E-016  2.571E-013  8.500E-002  3.593E-014  5.414E-018  1.546E-022  1.099E-013
   6.457E+014  4.872E-009  2.749E-014  1.732E-015  4.219E-016  2.912E-013  8.500E-002  4.095E-014  6.216E-018  1.790E-022  1.219E-013
   6.918E+014  5.329E-009  3.097E-014  1.992E-015  4.844E-016  3.297E-013  8.500E-002  4.665E-014  7.137E-018  2.076E-022  1.353E-013
   7.413E+014  5.822E-009  3.489E-014  2.290E-015  5.561E-016  3.733E-013  8.500E-002  5.314E-014  8.194E-018  2.411E-022  1.501E-013
   7.943E+014  6.353E-009  3.929E-014  2.632E-015  6.385E-016  4.224E-013  8.500E-002  6.052E-014  9.408E-018  2.803E-022  1.665E-013
   8.511E+014  6.926E-009  4.424E-014  3.023E-015  7.331E-016  4.779E-013  8.500E-002  6.891E-014  1.080E-017  3.262E-022  1.846E-013
   9.120E+014  7.544E-009  4.980E-014  3.471E-015  8.417E-016  5.406E-013  8.500E-002  7.844E-014  1.240E-017  3.801E-022  2.046E-013
   9.772E+014  8.209E-009  5.604E-014  3.984E-015  9.664E-016  6.113E-013  8.500E-002  8.927E-014  1.424E-017  4.435E-022  2.267E-013
   1.047E+015  8.927E-009  6.307E-014  4.572E-015  1.110E-015  6.909E-013  8.500E-002  1.016E-013  1.635E-017  5.180E-022  2.511E-013
   1.122E+015  9.701E-009  7.095E-014  5.246E-015  1.274E-015  7.808E-013  8.500E-002  1.155E-013  1.877E-017  6.061E-022  2.780E-013
   1.202E+015  1.054E-008  7.981E-014  6.019E-015  1.463E-015  8.820E-013  8.500E-002  1.314E-013  2.155E-017  7.108E-022  3.078E-013
   1.288E+015  1.145E-008  8.976E-014  6.905E-015  1.679E-015  9.960E-013  8.500E-002  1.494E-013  2.474E-017  8.366E-022  3.406E-013
   1.380E+015  1.245E-008  1.009E-013  7.920E-015  1.928E-015  1.124E-012  8.500E-002  1.698E-013  2.841E-017  9.910E-022  3.768E-013
   1.479E+015  1.356E-008  1.135E-013  9.082E-015  2.214E-015  1.269E-012  8.500E-002  1.930E-013  3.262E-017  1.187E-021  4.167E-013
   1.585E+015  1.484E-008  1.276E-013  1.041E-014  2.542E-015  1.431E-012  8.500E-002  2.192E-013  3.745E-017  1.447E-021  4.608E-013
   1.698E+015  1.637E-008  1.434E-013  1.194E-014  2.918E-015  1.614E-012  8.500E-002  2.490E-013  4.300E-017  1.816E-021  5.093E-013
   1.820E+015  1.830E-008  1.611E-013  1.368E-014  3.351E-015  1.820E-012  8.500E-002  2.827E-013  4.937E-017  2.373E-021  5.628E-013
   1.950E+015  2.089E-008  1.810E-013  1.567E-014  3.847E-015  2.050E-012  8.500E-002  3.210E-013  5.668E-017  3.267E-021  6.217E-013
   2.089E+015  2.455E-008  2.034E-013  1.794E-014  4.417E-015  2.309E-012  8.500E-002  3.642E-013  6.508E-017  4.775E-021  6.866E-013
   2.239E+015  2.996E-008  2.285E-013  2.051E-014  5.071E-015  2.600E-012  8.500E-002  4.132E-013  7.472E-017  7.405E-021  7.580E-013
   2.399E+015  3.816E-008  2.566E-013  2.343E-014  5.823E-015  2.926E-012  8.500E-002  4.687E-013  8.579E-017  1.211E-020  8.367E-013
   2.570E+015  5.074E-008  2.882E-013  2.671E-014  6.685E-015  3.291E-012  8.500E-002  5.314E-013  9.850E-017  2.070E-020  9.233E-013
   2.754E+015  7.004E-008  3.237E-013  3.037E-014  7.675E-015  3.700E-012  8.500E-002  6.023E-013  1.131E-016  3.662E-020  1.019E-012
   2.951E+015  9.944E-008  3.635E-013  3.441E-014  8.812E-015  4.158E-012  8.500E-002  6.825E-013  1.298E-016  6.639E-020  1.124E-012
   3.162E+015  1.437E-007  4.082E-013  3.880E-014  1.012E-014  4.670E-012  8.500E-002  7.730E-013  1.491E-016  1.221E-019  1.240E-012
   3.388E+015  2.093E-007  4.583E-013  4.349E-014  1.162E-014  5.242E-012  8.500E-002  8.754E-013  1.712E-016  2.254E-019  1.369E-012
   3.631E+015  3.052E-007  5.146E-013  4.839E-014  1.334E-014  5.881E-012  8.500E-002  9.910E-013  1.965E-016  4.130E-019  1.513E-012
   3.890E+015  4.429E-007  5.778E-013  5.334E-014  1.531E-014  6.593E-012  8.500E-002  1.121E-012  2.256E-016  7.449E-019  1.679E-012
   4.169E+015  6.373E-007  6.487E-013  5.815E-014  1.758E-014  7.388E-012  8.500E-002  1.269E-012  2.591E-016  1.315E-018  1.875E-012
   4.467E+015  9.074E-007  7.285E-013  6.260E-014  2.019E-014  8.274E-012  8.500E-002  1.435E-012  2.974E-016  2.270E-018  2.120E-012
   4.786E+015  1.276E-006  8.182E-013  6.644E-014  2.318E-014  9.262E-012  8.500E-002  1.622E-012  3.415E-016  3.830E-018  2.450E-012
   5.129E+015  1.773E-006  9.191E-013  6.942E-014  2.661E-014  1.036E-011  8.500E-002  1.833E-012  3.921E-016  6.334E-018  2.933E-012
   5.495E+015  2.429E-006  1.033E-012  7.135E-014  3.055E-014  1.159E-011  8.500E-002  2.071E-012  4.502E-016  1.031E-017  3.700E-012
   5.888E+015  3.284E-006  1.173E-012  7.209E-014  3.508E-014  1.312E-011  8.500E-002  2.356E-012  5.169E-016  1.665E-017  5.077E-012
   6.310E+015  4.383E-006  1.350E-012  7.155E-014  4.028E-014  1.509E-011  8.500E-002  2.705E-012  5.934E-016  2.719E-017  7.684E-012
   6.761E+015  5.772E-006  1.556E-012  6.987E-014  4.624E-014  1.737E-011  8.500E-002  3.105E-012  6.814E-016  4.456E-017  1.251E-011
   7.244E+015  7.500E-006  1.795E-012  6.726E-014  5.309E-014  1.999E-011  8.500E-002  3.565E-012  7.823E-016  7.331E-017  2.164E-011
   7.762E+015  9.614E-006  2.074E-012  6.393E-014  6.096E-014  2.303E-011  8.500E-002  4.092E-012  8.982E-016  1.214E-016  3.922E-011
   8.318E+015  1.215E-005  2.400E-012  6.013E-014  6.999E-014  2.655E-011  8.500E-002  4.696E-012  1.031E-015  2.025E-016  7.351E-011
   8.913E+015  1.515E-005  2.785E-012  5.612E-014  8.036E-014  3.061E-011  8.500E-002  5.388E-012  1.184E-015  3.382E-016  1.411E-010
   9.550E+015  1.862E-005  3.241E-012  5.211E-014  9.227E-014  3.532E-011  8.500E-002  6.179E-012  1.359E-015  5.611E-016  2.755E-010
   1.023E+016  2.256E-005  3.787E-012  4.829E-014  1.059E-013  4.075E-011  8.500E-002  7.082E-012  1.561E-015  9.185E-016  5.442E-010
   1.096E+016  2.695E-005  4.447E-012  4.475E-014  1.216E-013  4.701E-011  8.500E-002  8.111E-012  1.792E-015  1.479E-015  1.082E-009
   1.175E+016  3.176E-005  5.254E-012  4.154E-014  1.397E-013  5.421E-011  8.500E-002  9.287E-012  2.058E-015  2.345E-015  2.155E-009
   1.259E+016  3.695E-005  6.249E-012  3.863E-014  1.603E-013  6.241E-011  8.500E-002  1.063E-011  2.362E-015  3.668E-015  4.276E-009
   1.349E+016  4.246E-005  7.489E-012  3.598E-014  1.841E-013  7.160E-011  8.500E-002  1.219E-011  2.712E-015  5.669E-015  8.400E-009
   1.445E+016  4.828E-005  9.042E-012  3.356E-014  2.114E-013  8.167E-011  8.500E-002  1.401E-011  3.114E-015  8.636E-015  1.625E-008
   1.549E+016  5.438E-005  1.099E-011  3.135E-014  2.427E-013  9.235E-011  8.500E-002  1.615E-011  3.575E-015  1.291E-014  3.082E-008
   1.660E+016  6.079E-005  1.343E-011  2.932E-014  2.786E-013  1.032E-010  8.500E-002  1.873E-011  4.105E-015  1.882E-014  5.701E-008
   1.778E+016  6.757E-005  1.646E-011  2.747E-014  3.199E-013  1.137E-010  8.500E-002  2.186E-011  4.712E-015  2.666E-014  1.025E-007
   1.905E+016  7.484E-005  2.022E-011  2.579E-014  3.673E-013  1.232E-010  8.500E-002  2.567E-011  5.410E-015  3.662E-014  1.789E-007
   2.042E+016  8.274E-005  2.487E-011  2.428E-014  4.217E-013  1.311E-010  8.500E-002  3.036E-011  6.211E-015  4.877E-014  3.026E-007
   2.188E+016  9.145E-005  3.061E-011  2.293E-014  4.841E-013  1.371E-010  8.500E-002  3.612E-011  7.130E-015  6.310E-014  4.965E-007
   2.344E+016  1.011E-004  3.776E-011  2.174E-014  5.558E-013  1.408E-010  8.500E-002  4.320E-011  8.184E-015  7.949E-014  7.916E-007
   2.512E+016  1.120E-004  4.678E-011  2.070E-014  6.381E-013  1.425E-010  8.500E-002  5.184E-011  9.394E-015  9.769E-014  1.229E-006
   2.692E+016  1.241E-004  5.828E-011  1.981E-014  7.326E-013  1.425E-010  8.500E-002  6.230E-011  1.078E-014  1.173E-013  1.860E-006
   2.884E+016  1.375E-004  7.309E-011  1.907E-014  8.410E-013  1.415E-010  8.500E-002  7.484E-011  1.238E-014  1.378E-013  2.745E-006
   3.090E+016  1.520E-004  9.227E-011  1.847E-014  9.654E-013  1.400E-010  8.500E-002  8.972E-011  1.420E-014  1.586E-013  3.956E-006
   3.311E+016  1.673E-004  1.171E-010  1.798E-014  1.108E-012  1.385E-010  8.500E-002  1.073E-010  1.630E-014  1.789E-013  5.569E-006
   3.548E+016  1.831E-004  1.492E-010  1.759E-014  1.272E-012  1.370E-010  8.500E-002  1.278E-010  1.870E-014  1.980E-013  7.665E-006
   3.802E+016  1.988E-004  1.901E-010  1.727E-014  1.460E-012  1.358E-010  8.500E-002  1.519E-010  2.146E-014  2.150E-013  1.033E-005
   4.074E+016  2.139E-004  2.415E-010  1.700E-014  1.676E-012  1.347E-010  8.500E-002  1.801E-010  2.462E-014  2.291E-013  1.364E-005
   4.365E+016  2.277E-004  3.045E-010  1.678E-014  1.924E-012  1.341E-010  8.500E-002  2.129E-010  2.824E-014  2.394E-013  1.765E-005
   4.677E+016  2.399E-004  3.794E-010  1.657E-014  2.208E-012  1.339E-010  8.500E-002  2.511E-010  3.239E-014  2.452E-013  2.239E-005
   5.012E+016  2.501E-004  4.661E-010  1.639E-014  2.534E-012  1.344E-010  8.500E-002  2.953E-010  3.715E-014  2.460E-013  2.787E-005
   5.370E+016  2.583E-004  5.637E-010  1.621E-014  2.908E-012  1.356E-010  8.500E-002  3.466E-010  4.260E-014  2.419E-013  3.406E-005
   5.754E+016  2.645E-004  6.722E-010  1.605E-014  3.337E-012  1.376E-010  8.500E-002  4.060E-010  4.885E-014  2.331E-013  4.093E-005
   6.166E+016  2.692E-004  7.924E-010  1.589E-014  3.829E-012  1.404E-010  8.500E-002  4.749E-010  5.601E-014  2.203E-013  4.843E-005
   6.607E+016  2.725E-004  9.273E-010  1.573E-014  4.394E-012  1.442E-010  8.500E-002  5.552E-010  6.422E-014  2.046E-013  5.653E-005
   7.079E+016  2.749E-004  1.082E-009  1.559E-014  5.042E-012  1.489E-010  8.500E-002  6.490E-010  7.361E-014  1.871E-013  6.522E-005
   7.586E+016  2.768E-004  1.262E-009  1.545E-014  5.785E-012  1.545E-010  8.500E-002  7.589E-010  8.438E-014  1.688E-013  7.450E-005
   8.128E+016  2.782E-004  1.474E-009  1.532E-014  6.637E-012  1.610E-010  8.500E-002  8.880E-010  9.671E-014  1.507E-013  8.439E-005
   8.710E+016  2.795E-004  1.728E-009  1.519E-014  7.614E-012  1.683E-010  8.500E-002  1.040E-009  1.108E-013  1.336E-013  9.493E-005
   9.333E+016  2.806E-004  2.028E-009  1.508E-014  8.735E-012  1.765E-010  8.500E-002  1.220E-009  1.270E-013  1.181E-013  1.062E-004
   1.000E+017  2.817E-004  2.382E-009  1.497E-014  1.002E-011  1.855E-010  8.500E-002  1.433E-009  1.455E-013  1.047E-013  1.182E-004
   1.072E+017  2.828E-004  2.795E-009  1.486E-014  1.149E-011  1.952E-010  8.500E-002  1.687E-009  1.667E-013  9.375E-014  1.312E-004
   1.148E+017  2.838E-004  3.271E-009  1.476E-014  1.318E-011  2.054E-010  8.500E-002  1.989E-009  1.909E-013  8.533E-014  1.453E-004
   1.230E+017  2.848E-004  3.815E-009  1.466E-014  1.512E-011  2.160E-010  8.500E-002  2.352E-009  2.186E-013  7.933E-014  1.608E-004
   1.318E+017  2.858E-004  4.429E-009  1.456E-014  1.734E-011  2.267E-010  8.500E-002  2.790E-009  2.502E-013  7.552E-014  1.782E-004
   1.413E+017  2.868E-004  5.116E-009  1.447E-014  1.988E-011  2.373E-010  8.500E-002  3.323E-009  2.863E-013  7.358E-014  1.978E-004
   1.514E+017  2.878E-004  5.881E-009  1.438E-014  2.278E-011  2.474E-010  8.500E-002  3.980E-009  3.275E-013  7.318E-014  2.201E-004
   1.622E+017  2.888E-004  6.727E-009  1.429E-014  2.611E-011  2.569E-010  8.500E-002  4.799E-009  3.743E-013  7.403E-014  2.458E-004
   1.738E+017  2.898E-004  7.658E-009  1.420E-014  2.991E-011  2.656E-010  8.500E-002  5.834E-009  4.275E-013  7.589E-014  2.753E-004
   1.862E+017  2.908E-004  8.681E-009  1.412E-014  3.426E-011  2.733E-010  8.500E-002  7.166E-009  4.880E-013  7.851E-014  3.095E-004
   1.995E+017  2.918E-004  9.801E-009  1.404E-014  3.922E-011  2.801E-010  8.500E-002  8.912E-009  5.565E-013  8.124E-014  3.488E-004
   2.138E+017  2.929E-004  1.103E-008  1.396E-014  4.489E-011  2.867E-010  8.500E-002  1.124E-008  6.341E-013  8.115E-014  3.932E-004
   2.291E+017  2.940E-004  1.237E-008  1.389E-014  5.137E-011  2.964E-010  8.500E-002  1.433E-008  7.225E-013  6.803E-014  4.381E-004
   2.455E+017  2.951E-004  1.384E-008  1.384E-014  5.883E-011  3.173E-010  8.500E-002  1.821E-008  8.247E-013  3.728E-014  4.704E-004
   2.630E+017  2.962E-004  1.546E-008  1.381E-014  6.744E-011  3.543E-010  8.500E-002  2.264E-008  9.442E-013  1.544E-014  4.836E-004
   2.818E+017  2.973E-004  1.726E-008  1.377E-014  7.735E-011  4.036E-010  8.500E-002  2.746E-008  1.083E-012  8.129E-015  4.870E-004
   3.020E+017  2.984E-004  1.926E-008  1.374E-014  8.872E-011  4.620E-010  8.500E-002  3.262E-008  1.242E-012  5.743E-015  4.879E-004
   3.236E+017  2.994E-004  2.148E-008  1.371E-014  1.017E-010  5.294E-010  8.500E-002  3.814E-008  1.424E-012  4.459E-015  4.883E-004
   3.467E+017  3.005E-004  2.397E-008  1.367E-014  1.167E-010  6.066E-010  8.500E-002  4.406E-008  1.632E-012  3.515E-015  4.885E-004
   3.715E+017  3.016E-004  2.676E-008  1.363E-014  1.337E-010  6.950E-010  8.500E-002  5.041E-008  1.871E-012  2.770E-015  4.887E-004
   3.981E+017  3.026E-004  2.989E-008  1.359E-014  1.532E-010  7.961E-010  8.500E-002  5.722E-008  2.144E-012  2.178E-015  4.889E-004
   4.266E+017  3.037E-004  3.342E-008  1.356E-014  1.756E-010  9.117E-010  8.500E-002  6.452E-008  2.457E-012  1.708E-015  4.891E-004
   4.571E+017  3.047E-004  3.742E-008  1.352E-014  2.011E-010  1.044E-009  8.500E-002  7.237E-008  2.814E-012  1.335E-015  4.892E-004
   4.898E+017  3.058E-004  4.196E-008  1.348E-014  2.302E-010  1.195E-009  8.500E-002  8.079E-008  3.221E-012  1.041E-015  4.894E-004
   5.248E+017  3.069E-004  4.714E-008  1.345E-014  2.635E-010  1.367E-009  8.500E-002  8.983E-008  3.686E-012  8.091E-016  4.895E-004
   5.623E+017  3.081E-004  5.307E-008  1.341E-014  3.014E-010  1.563E-009  8.500E-002  9.954E-008  4.217E-012  6.273E-016  4.895E-004
   6.026E+017  3.093E-004  5.989E-008  1.338E-014  3.447E-010  1.787E-009  8.500E-002  1.100E-007  4.821E-012  4.851E-016  4.896E-004
   6.457E+017  3.105E-004  6.776E-008  1.335E-014  3.938E-010  2.041E-009  8.500E-002  1.212E-007  5.509E-012  3.742E-016  4.897E-004
   6.918E+017  3.117E-004  7.688E-008  1.332E-014  4.497E-010  2.330E-009  8.500E-002  1.332E-007  6.290E-012  2.881E-016  4.897E-004
   7.413E+017  3.131E-004  8.748E-008  1.329E-014  5.131E-010  2.658E-009  8.500E-002  1.462E-007  7.177E-012  2.214E-016  4.898E-004
   7.943E+017  3.144E-004  9.985E-008  1.326E-014  5.849E-010  3.029E-009  8.500E-002  1.601E-007  8.181E-012  1.698E-016  4.898E-004
   8.511E+017  3.159E-004  1.143E-007  1.324E-014  6.662E-010  3.448E-009  8.500E-002  1.750E-007  9.317E-012  1.300E-016  4.899E-004
   9.120E+017  3.174E-004  1.313E-007  1.321E-014  7.578E-010  3.922E-009  8.500E-002  1.910E-007  1.060E-011  9.945E-017  4.899E-004
   9.772E+017  3.189E-004  1.513E-007  1.319E-014  8.610E-010  4.454E-009  8.500E-002  2.083E-007  1.204E-011  7.596E-017  4.899E-004
   1.047E+018  3.206E-004  1.749E-007  1.317E-014  9.768E-010  5.051E-009  8.500E-002  2.268E-007  1.366E-011  5.796E-017  4.899E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  8.246E-013  1.717E-021  1.511E-019  6.278E-018  1.164E-019  6.861E-020  4.471E-014  1.881E-013  1.980E-014  8.254E-016
   1.148E+014  8.757E-013  9.713E-021  1.254E-019  2.041E-017  9.765E-020  7.980E-020  6.466E-014  3.837E-013  3.756E-014  1.703E-015
   1.230E+014  9.304E-013  2.953E-020  1.125E-019  5.540E-017  8.858E-020  9.289E-020  9.517E-014  5.919E-013  5.564E-014  2.633E-015
   1.318E+014  9.892E-013  6.837E-020  1.102E-019  1.290E-016  8.751E-020  1.082E-019  1.340E-013  8.164E-013  7.663E-014  3.616E-015
   1.413E+014  1.052E-012  1.339E-019  1.161E-019  2.722E-016  9.265E-020  1.262E-019  1.783E-013  1.061E-012  1.019E-013  4.656E-015
   1.514E+014  1.121E-012  2.327E-019  1.282E-019  5.412E-016  1.026E-019  1.474E-019  2.256E-013  1.327E-012  1.322E-013  5.760E-015
   1.622E+014  1.194E-012  3.700E-019  1.454E-019  1.040E-015  1.165E-019  1.722E-019  2.740E-013  1.619E-012  1.676E-013  6.937E-015
   1.738E+014  1.274E-012  5.493E-019  1.671E-019  1.966E-015  1.339E-019  2.016E-019  3.222E-013  1.937E-012  2.081E-013  8.197E-015
   1.862E+014  1.361E-012  7.737E-019  1.931E-019  3.697E-015  1.548E-019  2.362E-019  3.691E-013  2.285E-012  2.536E-013  9.550E-015
   1.995E+014  1.455E-012  1.046E-018  2.237E-019  6.968E-015  1.793E-019  2.771E-019  4.133E-013  2.665E-012  3.040E-013  1.100E-014
   2.138E+014  1.558E-012  1.369E-018  2.594E-019  1.319E-014  2.079E-019  3.256E-019  4.526E-013  3.078E-012  3.596E-013  1.257E-014
   2.291E+014  1.670E-012  1.747E-018  3.011E-019  2.499E-014  2.412E-019  3.832E-019  4.825E-013  3.527E-012  4.207E-013  1.425E-014
   2.455E+014  1.792E-012  2.183E-018  3.494E-019  4.683E-014  2.800E-019  4.517E-019  4.956E-013  4.015E-012  4.881E-013  1.606E-014
   2.630E+014  1.926E-012  2.683E-018  4.056E-019  8.501E-014  3.250E-019  5.334E-019  4.823E-013  4.544E-012  5.627E-013  1.801E-014
   2.818E+014  2.072E-012  3.251E-018  4.709E-019  1.450E-013  3.773E-019  6.311E-019  4.361E-013  5.118E-012  6.465E-013  2.012E-014
   3.020E+014  2.233E-012  3.891E-018  5.469E-019  2.262E-013  4.381E-019  7.483E-019  3.630E-013  5.740E-012  7.415E-013  2.239E-014
   3.236E+014  2.410E-012  4.611E-018  6.351E-019  3.197E-013  5.087E-019  8.892E-019  2.841E-013  6.414E-012  8.502E-013  2.485E-014
   3.467E+014  2.605E-012  5.414E-018  7.377E-019  4.147E-013  5.909E-019  1.059E-018  2.219E-013  7.143E-012  9.738E-013  2.750E-014
   3.715E+014  2.821E-012  6.307E-018  8.569E-019  5.063E-013  6.864E-019  1.265E-018  1.852E-013  7.933E-012  1.112E-012  3.037E-014
   3.981E+014  3.058E-012  7.295E-018  9.956E-019  5.963E-013  7.974E-019  1.514E-018  1.704E-013  8.789E-012  1.265E-012  3.348E-014
   4.266E+014  3.322E-012  8.385E-018  1.157E-018  6.897E-013  9.265E-019  1.818E-018  1.697E-013  9.715E-012  1.431E-012  3.685E-014
   4.571E+014  3.613E-012  9.582E-018  1.344E-018  7.906E-013  1.077E-018  2.189E-018  1.769E-013  1.072E-011  1.613E-012  4.051E-014
   4.898E+014  3.937E-012  1.089E-017  1.562E-018  9.029E-013  1.251E-018  2.645E-018  1.885E-013  1.181E-011  1.810E-012  4.448E-014
   5.248E+014  4.297E-012  1.232E-017  1.816E-018  1.029E-012  1.454E-018  3.208E-018  2.026E-013  1.298E-011  2.026E-012  4.881E-014
   5.623E+014  4.698E-012  1.388E-017  2.111E-018  1.173E-012  1.691E-018  3.905E-018  2.185E-013  1.426E-011  2.262E-012  5.353E-014
   6.026E+014  5.144E-012  1.556E-017  2.454E-018  1.336E-012  1.965E-018  4.772E-018  2.358E-013  1.564E-011  2.521E-012  5.869E-014
   6.457E+014  5.642E-012  1.739E-017  2.854E-018  1.521E-012  2.285E-018  5.857E-018  2.546E-013  1.714E-011  2.806E-012  6.432E-014
   6.918E+014  6.198E-012  1.937E-017  3.318E-018  1.733E-012  2.656E-018  7.222E-018  2.750E-013  1.876E-011  3.122E-012  7.049E-014
   7.413E+014  6.820E-012  2.150E-017  3.859E-018  1.975E-012  3.089E-018  8.949E-018  2.970E-013  2.052E-011  3.471E-012  7.727E-014
   7.943E+014  7.516E-012  2.379E-017  4.488E-018  2.253E-012  3.592E-018  1.115E-017  3.207E-013  2.243E-011  3.860E-012  8.471E-014
   8.511E+014  8.296E-012  2.626E-017  5.219E-018  2.570E-012  4.176E-018  1.397E-017  3.464E-013  2.449E-011  4.293E-012  9.289E-014
   9.120E+014  9.170E-012  2.890E-017  6.071E-018  2.935E-012  4.857E-018  1.760E-017  3.742E-013  2.673E-011  4.778E-012  1.019E-013
   9.772E+014  1.015E-011  3.174E-017  7.061E-018  3.355E-012  5.648E-018  2.233E-017  4.044E-013  2.916E-011  5.321E-012  1.119E-013
   1.047E+015  1.126E-011  3.477E-017  8.214E-018  3.840E-012  6.567E-018  2.852E-017  4.377E-013  3.180E-011  5.932E-012  1.230E-013
   1.122E+015  1.251E-011  3.802E-017  9.555E-018  4.399E-012  7.637E-018  3.670E-017  4.751E-013  3.466E-011  6.622E-012  1.354E-013
   1.202E+015  1.393E-011  4.150E-017  1.111E-017  5.048E-012  8.880E-018  4.760E-017  5.192E-013  3.777E-011  7.406E-012  1.495E-013
   1.288E+015  1.559E-011  4.521E-017  1.293E-017  5.804E-012  1.033E-017  6.224E-017  5.756E-013  4.115E-011  8.304E-012  1.659E-013
   1.380E+015  1.756E-011  4.920E-017  1.504E-017  6.690E-012  1.200E-017  8.213E-017  6.558E-013  4.486E-011  9.351E-012  1.859E-013
   1.479E+015  2.001E-011  5.350E-017  1.750E-017  7.740E-012  1.396E-017  1.094E-016  7.829E-013  4.898E-011  1.060E-011  2.117E-013
   1.585E+015  2.325E-011  5.818E-017  2.036E-017  9.005E-012  1.623E-017  1.473E-016  1.002E-012  5.371E-011  1.217E-011  2.475E-013
