  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.585E+015  1.596E-007  5.420E-013  1.575E-014  5.561E-015  5.023E-012  8.500E-002  6.179E-013  8.194E-017  2.736E-019  3.212E-012
   1.698E+015  2.333E-007  6.185E-013  1.797E-014  6.385E-015  5.747E-012  8.500E-002  7.082E-013  9.408E-017  4.867E-019  3.684E-012
   1.820E+015  3.390E-007  7.058E-013  2.040E-014  7.331E-015  6.575E-012  8.500E-002  8.118E-013  1.080E-016  8.805E-019  4.226E-012
   1.950E+015  4.881E-007  8.055E-013  2.303E-014  8.417E-015  7.521E-012  8.500E-002  9.305E-013  1.240E-016  1.599E-018  4.856E-012
   2.089E+015  6.953E-007  9.192E-013  2.580E-014  9.664E-015  8.603E-012  8.500E-002  1.066E-012  1.424E-016  2.882E-018  5.609E-012
   2.239E+015  9.792E-007  1.049E-012  2.866E-014  1.110E-014  9.840E-012  8.500E-002  1.222E-012  1.635E-016  5.110E-018  6.541E-012
   2.399E+015  1.363E-006  1.197E-012  3.151E-014  1.274E-014  1.125E-011  8.500E-002  1.401E-012  1.877E-016  8.866E-018  7.754E-012
   2.570E+015  1.874E-006  1.367E-012  3.423E-014  1.463E-014  1.287E-011  8.500E-002  1.606E-012  2.155E-016  1.501E-017  9.430E-012
   2.754E+015  2.548E-006  1.561E-012  3.670E-014  1.679E-014  1.472E-011  8.500E-002  1.840E-012  2.475E-016  2.476E-017  1.189E-011
   2.951E+015  3.424E-006  1.782E-012  3.880E-014  1.928E-014  1.683E-011  8.500E-002  2.109E-012  2.841E-016  3.987E-017  1.572E-011
   3.162E+015  4.550E-006  2.037E-012  4.044E-014  2.214E-014  1.924E-011  8.500E-002  2.417E-012  3.262E-016  6.274E-017  2.190E-011
   3.388E+015  5.980E-006  2.329E-012  4.158E-014  2.542E-014  2.200E-011  8.500E-002  2.771E-012  3.745E-016  9.675E-017  3.219E-011
   3.631E+015  7.778E-006  2.665E-012  4.219E-014  2.919E-014  2.515E-011  8.500E-002  3.176E-012  4.300E-016  1.466E-016  4.956E-011
   3.890E+015  1.001E-005  3.054E-012  4.234E-014  3.351E-014  2.876E-011  8.500E-002  3.640E-012  4.937E-016  2.190E-016  7.910E-011
   4.169E+015  1.277E-005  3.504E-012  4.211E-014  3.847E-014  3.287E-011  8.500E-002  4.173E-012  5.669E-016  3.237E-016  1.295E-010
   4.467E+015  1.613E-005  4.029E-012  4.161E-014  4.417E-014  3.758E-011  8.500E-002  4.784E-012  6.509E-016  4.748E-016  2.156E-010
   4.786E+015  2.018E-005  4.643E-012  4.096E-014  5.072E-014  4.296E-011  8.500E-002  5.486E-012  7.473E-016  6.941E-016  3.626E-010
   5.129E+015  2.502E-005  5.367E-012  4.029E-014  5.823E-014  4.910E-011  8.500E-002  6.291E-012  8.580E-016  1.014E-015  6.137E-010
   5.495E+015  3.076E-005  6.225E-012  3.972E-014  6.686E-014  5.610E-011  8.500E-002  7.217E-012  9.851E-016  1.486E-015  1.044E-009
   5.888E+015  3.747E-005  7.250E-012  3.937E-014  7.676E-014  6.408E-011  8.500E-002  8.282E-012  1.131E-015  2.186E-015  1.781E-009
   6.310E+015  4.525E-005  8.484E-012  3.932E-014  8.814E-014  7.314E-011  8.500E-002  9.509E-012  1.299E-015  3.227E-015  3.047E-009
   6.761E+015  5.417E-005  9.981E-012  3.968E-014  1.012E-013  8.341E-011  8.500E-002  1.092E-011  1.491E-015  4.772E-015  5.226E-009
   7.244E+015  6.427E-005  1.181E-011  4.050E-014  1.162E-013  9.499E-011  8.500E-002  1.256E-011  1.712E-015  7.043E-015  8.980E-009
   7.762E+015  7.556E-005  1.406E-011  4.178E-014  1.334E-013  1.080E-010  8.500E-002  1.444E-011  1.965E-015  1.033E-014  1.544E-008
   8.318E+015  8.801E-005  1.685E-011  4.351E-014  1.532E-013  1.225E-010  8.500E-002  1.663E-011  2.257E-015  1.501E-014  2.653E-008
   8.913E+015  1.015E-004  2.031E-011  4.564E-014  1.758E-013  1.386E-010  8.500E-002  1.916E-011  2.591E-015  2.153E-014  4.546E-008
   9.550E+015  1.160E-004  2.463E-011  4.810E-014  2.019E-013  1.563E-010  8.500E-002  2.211E-011  2.975E-015  3.042E-014  7.755E-008
   1.023E+016  1.313E-004  3.000E-011  5.084E-014  2.318E-013  1.755E-010  8.500E-002  2.553E-011  3.415E-015  4.231E-014  1.314E-007
   1.096E+016  1.471E-004  3.667E-011  5.383E-014  2.661E-013  1.960E-010  8.500E-002  2.952E-011  3.921E-015  5.788E-014  2.204E-007
   1.175E+016  1.633E-004  4.495E-011  5.706E-014  3.056E-013  2.173E-010  8.500E-002  3.416E-011  4.502E-015  7.788E-014  3.653E-007
   1.259E+016  1.796E-004  5.518E-011  6.060E-014  3.508E-013  2.388E-010  8.500E-002  3.956E-011  5.168E-015  1.030E-013  5.959E-007
   1.349E+016  1.958E-004  6.777E-011  6.453E-014  4.028E-013  2.595E-010  8.500E-002  4.587E-011  5.934E-015  1.338E-013  9.545E-007
   1.445E+016  2.119E-004  8.327E-011  6.891E-014  4.624E-013  2.782E-010  8.500E-002  5.322E-011  6.812E-015  1.707E-013  1.497E-006
   1.549E+016  2.279E-004  1.024E-010  7.381E-014  5.309E-013  2.938E-010  8.500E-002  6.179E-011  7.821E-015  2.132E-013  2.294E-006
   1.660E+016  2.437E-004  1.260E-010  7.920E-014  6.096E-013  3.054E-010  8.500E-002  7.179E-011  8.978E-015  2.603E-013  3.430E-006
   1.778E+016  2.595E-004  1.555E-010  8.500E-014  6.998E-013  3.128E-010  8.500E-002  8.345E-011  1.031E-014  3.102E-013  4.999E-006
   1.905E+016  2.753E-004  1.926E-010  9.099E-014  8.034E-013  3.162E-010  8.500E-002  9.705E-011  1.183E-014  3.599E-013  7.101E-006
   2.042E+016  2.913E-004  2.395E-010  9.691E-014  9.224E-013  3.166E-010  8.500E-002  1.129E-010  1.358E-014  4.062E-013  9.833E-006
   2.188E+016  3.073E-004  2.991E-010  1.025E-013  1.059E-012  3.152E-010  8.500E-002  1.313E-010  1.559E-014  4.458E-013  1.328E-005
   2.344E+016  3.234E-004  3.746E-010  1.073E-013  1.216E-012  3.132E-010  8.500E-002  1.526E-010  1.790E-014  4.758E-013  1.752E-005
   2.512E+016  3.391E-004  4.698E-010  1.113E-013  1.395E-012  3.115E-010  8.500E-002  1.774E-010  2.054E-014  4.939E-013  2.257E-005
   2.692E+016  3.544E-004  5.882E-010  1.140E-013  1.602E-012  3.110E-010  8.500E-002  2.060E-010  2.358E-014  4.990E-013  2.843E-005
