  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   3.890E+015  9.379E-004  2.332E-010  3.739E-013  9.565E-013  4.712E-010  8.500E-002  1.145E-010  1.409E-014  2.829E-013  7.727E-006
   4.169E+015  9.944E-004  3.083E-010  3.928E-013  1.098E-012  5.023E-010  8.500E-002  1.325E-010  1.617E-014  3.133E-013  1.012E-005
   4.467E+015  1.051E-003  4.092E-010  4.127E-013  1.261E-012  5.308E-010  8.500E-002  1.534E-010  1.857E-014  3.436E-013  1.313E-005
   4.786E+015  1.106E-003  5.430E-010  4.330E-013  1.447E-012  5.565E-010  8.500E-002  1.777E-010  2.131E-014  3.725E-013  1.683E-005
   5.129E+015  1.160E-003  7.181E-010  4.529E-013  1.662E-012  5.794E-010  8.500E-002  2.058E-010  2.446E-014  3.981E-013  2.131E-005
   5.495E+015  1.213E-003  9.436E-010  4.713E-013  1.908E-012  5.998E-010  8.500E-002  2.385E-010  2.808E-014  4.186E-013  2.661E-005
   5.888E+015  1.263E-003  1.229E-009  4.873E-013  2.190E-012  6.187E-010  8.500E-002  2.763E-010  3.224E-014  4.325E-013  3.276E-005
   6.310E+015  1.311E-003  1.583E-009  4.998E-013  2.514E-012  6.370E-010  8.500E-002  3.202E-010  3.700E-014  4.390E-013  3.976E-005
   6.761E+015  1.356E-003  2.013E-009  5.078E-013  2.886E-012  6.557E-010  8.500E-002  3.710E-010  4.247E-014  4.375E-013  4.758E-005
   7.244E+015  1.397E-003  2.522E-009  5.108E-013  3.313E-012  6.760E-010  8.500E-002  4.299E-010  4.875E-014  4.284E-013  5.618E-005
   7.762E+015  1.433E-003  3.105E-009  5.084E-013  3.803E-012  6.985E-010  8.500E-002  4.982E-010  5.595E-014  4.125E-013  6.548E-005
   8.318E+015  1.463E-003  3.751E-009  5.005E-013  4.365E-012  7.242E-010  8.500E-002  5.773E-010  6.422E-014  3.911E-013  7.541E-005
   8.913E+015  1.488E-003  4.434E-009  4.875E-013  5.011E-012  7.536E-010  8.500E-002  6.691E-010  7.371E-014  3.657E-013  8.588E-005
   9.550E+015  1.508E-003  5.124E-009  4.701E-013  5.752E-012  7.874E-010  8.500E-002  7.756E-010  8.460E-014  3.386E-013  9.681E-005
   1.023E+016  1.523E-003  5.784E-009  4.491E-013  6.603E-012  8.259E-010  8.500E-002  8.993E-010  9.709E-014  3.116E-013  1.081E-004
   1.096E+016  1.534E-003  6.382E-009  4.258E-013  7.579E-012  8.692E-010  8.500E-002  1.043E-009  1.114E-013  2.870E-013  1.199E-004
   1.175E+016  1.541E-003  6.897E-009  4.012E-013  8.699E-012  9.173E-010  8.500E-002  1.211E-009  1.279E-013  2.663E-013  1.322E-004
   1.259E+016  1.546E-003  7.322E-009  3.765E-013  9.985E-012  9.694E-010  8.500E-002  1.408E-009  1.468E-013  2.505E-013  1.451E-004
   1.349E+016  1.549E-003  7.663E-009  3.527E-013  1.146E-011  1.025E-009  8.500E-002  1.639E-009  1.684E-013  2.399E-013  1.590E-004
   1.445E+016  1.551E-003  7.936E-009  3.302E-013  1.315E-011  1.082E-009  8.500E-002  1.911E-009  1.932E-013  2.342E-013  1.742E-004
   1.549E+016  1.552E-003  8.159E-009  3.096E-013  1.510E-011  1.139E-009  8.500E-002  2.235E-009  2.217E-013  2.326E-013  1.911E-004
   1.660E+016  1.553E-003  8.351E-009  2.910E-013  1.732E-011  1.196E-009  8.500E-002  2.622E-009  2.544E-013  2.344E-013  2.101E-004
   1.778E+016  1.554E-003  8.526E-009  2.744E-013  1.988E-011  1.250E-009  8.500E-002  3.088E-009  2.918E-013  2.387E-013  2.318E-004
   1.905E+016  1.554E-003  8.697E-009  2.597E-013  2.281E-011  1.302E-009  8.500E-002  3.652E-009  3.347E-013  2.445E-013  2.566E-004
   2.042E+016  1.555E-003  8.872E-009  2.466E-013  2.617E-011  1.349E-009  8.500E-002  4.342E-009  3.838E-013  2.504E-013  2.849E-004
   2.188E+016  1.555E-003  9.059E-009  2.347E-013  3.002E-011  1.394E-009  8.500E-002  5.190E-009  4.401E-013  2.536E-013  3.170E-004
   2.344E+016  1.555E-003  9.266E-009  2.235E-013  3.444E-011  1.439E-009  8.500E-002  6.238E-009  5.046E-013  2.485E-013  3.526E-004
   2.512E+016  1.556E-003  9.503E-009  2.119E-013  3.950E-011  1.491E-009  8.500E-002  7.528E-009  5.785E-013  2.256E-013  3.899E-004
   2.692E+016  1.556E-003  9.788E-009  1.987E-013  4.530E-011  1.561E-009  8.500E-002  9.086E-009  6.631E-013  1.776E-013  4.253E-004
   2.884E+016  1.557E-003  1.014E-008  1.828E-013  5.196E-011  1.667E-009  8.500E-002  1.091E-008  7.601E-013  1.136E-013  4.538E-004
   3.090E+016  1.557E-003  1.058E-008  1.649E-013  5.960E-011  1.820E-009  8.500E-002  1.298E-008  8.715E-013  5.806E-014  4.725E-004
   3.311E+016  1.557E-003  1.113E-008  1.464E-013  6.835E-011  2.023E-009  8.500E-002  1.525E-008  9.993E-013  2.450E-014  4.825E-004
   3.548E+016  1.558E-003  1.179E-008  1.288E-013  7.839E-011  2.274E-009  8.500E-002  1.770E-008  1.146E-012  9.119E-015  4.870E-004
   3.802E+016  1.558E-003  1.259E-008  1.130E-013  8.990E-011  2.569E-009  8.500E-002  2.035E-008  1.314E-012  3.308E-015  4.888E-004
   4.074E+016  1.558E-003  1.352E-008  9.910E-014  1.031E-010  2.908E-009  8.500E-002  2.319E-008  1.506E-012  1.349E-015  4.894E-004
   4.365E+016  1.559E-003  1.461E-008  8.707E-014  1.182E-010  3.295E-009  8.500E-002  2.624E-008  1.727E-012  6.954E-016  4.897E-004
   4.677E+016  1.559E-003  1.588E-008  7.669E-014  1.354E-010  3.733E-009  8.500E-002  2.951E-008  1.979E-012  4.414E-016  4.898E-004
   5.012E+016  1.560E-003  1.734E-008  6.775E-014  1.552E-010  4.229E-009  8.500E-002  3.302E-008  2.267E-012  3.117E-016  4.898E-004
   5.370E+016  1.560E-003  1.903E-008  6.006E-014  1.778E-010  4.788E-009  8.500E-002  3.678E-008  2.596E-012  2.287E-016  4.898E-004
   5.754E+016  1.560E-003  2.097E-008  5.343E-014  2.036E-010  5.421E-009  8.500E-002  4.083E-008  2.972E-012  1.699E-016  4.899E-004
   6.166E+016  1.561E-003  2.321E-008  4.773E-014  2.330E-010  6.134E-009  8.500E-002  4.517E-008  3.402E-012  1.267E-016  4.899E-004
   6.607E+016  1.561E-003  2.580E-008  4.283E-014  2.666E-010  6.937E-009  8.500E-002  4.983E-008  3.892E-012  9.471E-017  4.899E-004
   7.079E+016  1.562E-003  2.880E-008  3.862E-014  3.049E-010  7.842E-009  8.500E-002  5.483E-008  4.451E-012  7.092E-017  4.899E-004
   7.586E+016  1.562E-003  3.227E-008  3.499E-014  3.486E-010  8.860E-009  8.500E-002  6.020E-008  5.087E-012  5.320E-017  4.899E-004
   8.128E+016  1.563E-003  3.630E-008  3.187E-014  3.982E-010  1.000E-008  8.500E-002  6.597E-008  5.810E-012  3.997E-017  4.900E-004
   8.710E+016  1.564E-003  4.100E-008  2.920E-014  4.546E-010  1.129E-008  8.500E-002  7.216E-008  6.631E-012  3.008E-017  4.900E-004
   9.333E+016  1.564E-003  4.648E-008  2.689E-014  5.185E-010  1.272E-008  8.500E-002  7.880E-008  7.563E-012  2.267E-017  4.900E-004
   1.000E+017  1.565E-003  5.289E-008  2.491E-014  5.909E-010  1.433E-008  8.500E-002  8.594E-008  8.617E-012  1.710E-017  4.900E-004
   1.072E+017  1.566E-003  6.041E-008  2.321E-014  6.727E-010  1.612E-008  8.500E-002  9.360E-008  9.809E-012  1.292E-017  4.900E-004
   1.148E+017  1.566E-003  6.925E-008  2.175E-014  7.650E-010  1.812E-008  8.500E-002  1.018E-007  1.115E-011  9.774E-018  4.900E-004
   1.230E+017  1.567E-003  7.966E-008  2.049E-014  8.688E-010  2.033E-008  8.500E-002  1.106E-007  1.266E-011  7.400E-018  4.900E-004
   1.318E+017  1.568E-003  9.194E-008  1.942E-014  9.853E-010  2.279E-008  8.500E-002  1.201E-007  1.436E-011  5.608E-018  4.900E-004
   1.413E+017  1.569E-003  1.064E-007  1.849E-014  1.116E-009  2.549E-008  8.500E-002  1.303E-007  1.625E-011  4.253E-018  4.900E-004
   1.514E+017  1.570E-003  1.236E-007  1.769E-014  1.261E-009  2.847E-008  8.500E-002  1.412E-007  1.836E-011  3.227E-018  4.900E-004
   1.622E+017  1.571E-003  1.438E-007  1.701E-014  1.422E-009  3.173E-008  8.500E-002  1.529E-007  2.071E-011  2.450E-018  4.901E-004
   1.738E+017  1.572E-003  1.678E-007  1.642E-014  1.600E-009  3.529E-008  8.500E-002  1.654E-007  2.330E-011  1.861E-018  4.901E-004
   1.862E+017  1.573E-003  1.961E-007  1.591E-014  1.797E-009  3.915E-008  8.500E-002  1.789E-007  2.615E-011  1.414E-018  4.901E-004
   1.995E+017  1.574E-003  2.296E-007  1.548E-014  2.011E-009  4.332E-008  8.500E-002  1.933E-007  2.927E-011  1.075E-018  4.901E-004
   2.138E+017  1.575E-003  2.691E-007  1.510E-014  2.245E-009  4.779E-008  8.500E-002  2.088E-007  3.267E-011  8.180E-019  4.901E-004
   2.291E+017  1.576E-003  3.157E-007  1.478E-014  2.498E-009  5.256E-008  8.500E-002  2.255E-007  3.634E-011  6.225E-019  4.901E-004
   2.455E+017  1.578E-003  3.705E-007  1.451E-014  2.770E-009  5.761E-008  8.500E-002  2.433E-007  4.029E-011  4.741E-019  4.901E-004
   2.630E+017  1.579E-003  4.349E-007  1.427E-014  3.061E-009  6.292E-008  8.500E-002  2.624E-007  4.450E-011  3.612E-019  4.901E-004
   2.818E+017  1.580E-003  5.103E-007  1.406E-014  3.368E-009  6.846E-008  8.500E-002  2.829E-007  4.896E-011  2.754E-019  4.901E-004
   3.020E+017  1.582E-003  5.983E-007  1.389E-014  3.691E-009  7.419E-008  8.500E-002  3.049E-007  5.364E-011  2.101E-019  4.901E-004
   3.236E+017  1.583E-003  7.007E-007  1.374E-014  4.027E-009  8.006E-008  8.500E-002  3.285E-007  5.852E-011  1.604E-019  4.901E-004
   3.467E+017  1.585E-003  8.194E-007  1.361E-014  4.375E-009  8.602E-008  8.500E-002  3.538E-007  6.356E-011  1.226E-019  4.901E-004
   3.715E+017  1.586E-003  9.566E-007  1.350E-014  4.730E-009  9.202E-008  8.500E-002  3.809E-007  6.871E-011  9.369E-020  4.901E-004
   3.981E+017  1.588E-003  1.114E-006  1.340E-014  5.090E-009  9.798E-008  8.500E-002  4.100E-007  7.393E-011  7.166E-020  4.901E-004
   4.266E+017  1.590E-003  1.295E-006  1.332E-014  5.452E-009  1.039E-007  8.500E-002  4.412E-007  7.917E-011  5.483E-020  4.901E-004
   4.571E+017  1.591E-003  1.501E-006  1.325E-014  5.811E-009  1.096E-007  8.500E-002  4.746E-007  8.438E-011  4.198E-020  4.901E-004
   4.898E+017  1.593E-003  1.736E-006  1.319E-014  6.165E-009  1.151E-007  8.500E-002  5.105E-007  8.951E-011  3.215E-020  4.901E-004
   5.248E+017  1.595E-003  2.001E-006  1.314E-014  6.511E-009  1.203E-007  8.500E-002  5.489E-007  9.452E-011  2.462E-020  4.901E-004
   5.623E+017  1.597E-003  2.299E-006  1.309E-014  6.845E-009  1.253E-007  8.500E-002  5.901E-007  9.936E-011  1.887E-020  4.901E-004
   6.026E+017  1.598E-003  2.634E-006  1.305E-014  7.166E-009  1.299E-007  8.500E-002  6.342E-007  1.040E-010  1.446E-020  4.901E-004
   6.457E+017  1.600E-003  3.009E-006  1.302E-014  7.470E-009  1.341E-007  8.500E-002  6.816E-007  1.084E-010  1.109E-020  4.901E-004
   6.918E+017  1.602E-003  3.425E-006  1.299E-014  7.757E-009  1.379E-007  8.500E-002  7.323E-007  1.126E-010  8.500E-021  4.901E-004
   7.413E+017  1.604E-003  3.888E-006  1.296E-014  8.026E-009  1.413E-007  8.500E-002  7.867E-007  1.165E-010  6.519E-021  4.901E-004
   7.943E+017  1.606E-003  4.398E-006  1.294E-014  8.276E-009  1.443E-007  8.500E-002  8.450E-007  1.201E-010  5.001E-021  4.901E-004
   8.511E+017  1.608E-003  4.962E-006  1.292E-014  8.506E-009  1.469E-007  8.500E-002  9.075E-007  1.234E-010  3.837E-021  4.901E-004
   9.120E+017  1.610E-003  5.580E-006  1.291E-014  8.718E-009  1.491E-007  8.500E-002  9.744E-007  1.265E-010  2.945E-021  4.901E-004
   9.772E+017  1.612E-003  6.259E-006  1.290E-014  8.910E-009  1.509E-007  8.500E-002  1.046E-006  1.293E-010  2.261E-021  4.901E-004
   1.047E+018  1.614E-003  7.000E-006  1.288E-014  9.086E-009  1.524E-007  8.500E-002  1.123E-006  1.318E-010  1.737E-021  4.901E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  6.001E-011  2.425E-021  9.252E-017  1.938E-013  6.998E-017  3.777E-018  4.089E-011  1.273E-009  1.670E-010  5.651E-011
   1.148E+014  9.355E-011  1.259E-020  1.061E-016  2.710E-013  8.060E-017  4.342E-018  6.101E-011  2.375E-009  2.643E-010  9.287E-011
   1.230E+014  1.451E-010  3.471E-020  1.218E-016  3.747E-013  9.319E-017  4.992E-018  9.019E-011  3.920E-009  4.068E-010  1.336E-010
   1.318E+014  2.237E-010  7.310E-020  1.401E-016  5.113E-013  1.084E-016  5.738E-018  1.320E-010  6.215E-009  6.128E-010  1.840E-010
   1.413E+014  3.430E-010  1.315E-019  1.616E-016  6.903E-013  1.274E-016  6.596E-018  1.914E-010  9.582E-009  9.086E-010  2.457E-010
   1.514E+014  5.226E-010  2.121E-019  1.875E-016  9.233E-013  1.520E-016  7.583E-018  2.755E-010  1.441E-008  1.331E-009  3.191E-010
   1.622E+014  7.912E-010  3.149E-019  2.196E-016  1.225E-012  1.854E-016  8.716E-018  3.939E-010  2.115E-008  1.929E-009  4.035E-010
   1.738E+014  1.190E-009  4.378E-019  2.610E-016  1.611E-012  2.332E-016  1.002E-017  5.594E-010  3.033E-008  2.772E-009  4.976E-010
   1.862E+014  1.776E-009  5.769E-019  3.171E-016  2.101E-012  3.049E-016  1.152E-017  7.894E-010  4.256E-008  3.948E-009  5.991E-010
   1.995E+014  2.630E-009  7.276E-019  3.975E-016  2.718E-012  4.169E-016  1.324E-017  1.107E-009  5.851E-008  5.576E-009  7.053E-010
   2.138E+014  3.864E-009  8.865E-019  5.187E-016  3.487E-012  5.973E-016  1.521E-017  1.543E-009  7.891E-008  7.807E-009  8.135E-010
   2.291E+014  5.625E-009  1.052E-018  7.092E-016  4.437E-012  8.931E-016  1.748E-017  2.137E-009  1.045E-007  1.084E-008  9.212E-010
   2.455E+014  8.110E-009  1.225E-018  1.017E-015  5.601E-012  1.383E-015  2.009E-017  2.942E-009  1.363E-007  1.490E-008  1.027E-009
   2.630E+014  1.157E-008  1.407E-018  1.522E-015  7.020E-012  2.196E-015  2.308E-017  4.027E-009  1.750E-007  2.031E-008  1.129E-009
   2.818E+014  1.633E-008  1.601E-018  2.355E-015  8.744E-012  3.542E-015  2.652E-017  5.483E-009  2.217E-007  2.740E-008  1.229E-009
   3.020E+014  2.279E-008  1.809E-018  3.723E-015  1.084E-011  5.756E-015  3.046E-017  7.427E-009  2.774E-007  3.660E-008  1.328E-009
   3.236E+014  3.142E-008  2.032E-018  5.951E-015  1.341E-011  9.368E-015  3.498E-017  1.001E-008  3.432E-007  4.839E-008  1.430E-009
   3.467E+014  4.282E-008  2.268E-018  9.537E-015  1.660E-011  1.521E-014  4.016E-017  1.344E-008  4.205E-007  6.329E-008  1.540E-009
   3.715E+014  5.765E-008  2.514E-018  1.523E-014  2.062E-011  2.456E-014  4.611E-017  1.798E-008  5.103E-007  8.186E-008  1.666E-009
   3.981E+014  7.673E-008  2.765E-018  2.412E-014  2.581E-011  3.938E-014  5.292E-017  2.398E-008  6.143E-007  1.047E-007  1.816E-009
   4.266E+014  1.010E-007  3.016E-018  3.782E-014  3.270E-011  6.265E-014  6.072E-017  3.188E-008  7.337E-007  1.323E-007  2.004E-009
   4.571E+014  1.314E-007  3.262E-018  5.860E-014  4.204E-011  9.886E-014  6.965E-017  4.225E-008  8.703E-007  1.651E-007  2.241E-009
   4.898E+014  1.693E-007  3.500E-018  8.966E-014  5.501E-011  1.547E-013  7.987E-017  5.585E-008  1.026E-006  2.036E-007  2.543E-009
   5.248E+014  2.161E-007  3.723E-018  1.354E-013  7.335E-011  2.399E-013  9.156E-017  7.358E-008  1.202E-006  2.476E-007  2.928E-009
   5.623E+014  2.733E-007  3.930E-018  2.019E-013  9.962E-011  3.690E-013  1.049E-016  9.655E-008  1.400E-006  2.971E-007  3.414E-009
   6.026E+014  3.427E-007  4.117E-018  2.971E-013  1.375E-010  5.626E-013  1.202E-016  1.261E-007  1.623E-006  3.514E-007  4.020E-009
   6.457E+014  4.266E-007  4.282E-018  4.318E-013  1.926E-010  8.505E-013  1.376E-016  1.639E-007  1.872E-006  4.096E-007  4.764E-009
   6.918E+014  5.270E-007  4.422E-018  6.198E-013  2.723E-010  1.274E-012  1.574E-016  2.118E-007  2.150E-006  4.701E-007  5.666E-009
   7.413E+014  6.467E-007  4.532E-018  8.787E-013  3.877E-010  1.891E-012  1.801E-016  2.716E-007  2.458E-006  5.312E-007  6.740E-009
   7.943E+014  7.884E-007  4.610E-018  1.231E-012  5.537E-010  2.781E-012  2.059E-016  3.457E-007  2.800E-006  5.907E-007  7.998E-009
   8.511E+014  9.552E-007  4.654E-018  1.703E-012  7.911E-010  4.050E-012  2.352E-016  4.361E-007  3.177E-006  6.462E-007  9.443E-009
   9.120E+014  1.150E-006  4.663E-018  2.329E-012  1.128E-009  5.838E-012  2.686E-016  5.450E-007  3.592E-006  6.953E-007  1.107E-008
   9.772E+014  1.377E-006  4.638E-018  3.146E-012  1.601E-009  8.329E-012  3.065E-016  6.745E-007  4.048E-006  7.359E-007  1.287E-008
   1.047E+015  1.641E-006  4.582E-018  4.203E-012  2.260E-009  1.176E-011  3.495E-016  8.263E-007  4.546E-006  7.660E-007  1.480E-008
   1.122E+015  1.944E-006  4.500E-018  5.551E-012  3.170E-009  1.643E-011  3.984E-016  1.002E-006  5.091E-006  7.842E-007  1.683E-008
   1.202E+015  2.292E-006  4.397E-018  7.250E-012  4.415E-009  2.273E-011  4.537E-016  1.203E-006  5.685E-006  7.900E-007  1.890E-008
   1.288E+015  2.691E-006  4.281E-018  9.369E-012  6.105E-009  3.112E-011  5.165E-016  1.429E-006  6.330E-006  7.832E-007  2.094E-008
   1.380E+015  3.147E-006  4.155E-018  1.199E-011  8.379E-009  4.221E-011  5.876E-016  1.682E-006  7.032E-006  7.646E-007  2.285E-008
   1.479E+015  3.665E-006  4.027E-018  1.519E-011  1.142E-008  5.673E-011  6.682E-016  1.962E-006  7.793E-006  7.353E-007  2.455E-008
   1.585E+015  4.256E-006  3.900E-018  1.907E-011  1.545E-008  7.560E-011  7.595E-016  2.269E-006  8.619E-006  6.972E-007  2.595E-008
