  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  8.500E-002  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  1.423E-010  7.003E-016  1.635E-017  6.371E-018  6.149E-015  8.500E-002  7.296E-016  9.387E-020  1.385E-024  1.288E-015
   1.259E+014  2.607E-010  8.704E-016  2.092E-017  8.021E-018  7.687E-015  8.500E-002  9.158E-016  1.182E-019  3.433E-024  2.079E-015
   1.413E+014  3.780E-010  1.082E-015  2.678E-017  1.010E-017  9.608E-015  8.500E-002  1.149E-015  1.488E-019  5.990E-024  3.284E-015
   1.585E+014  5.056E-010  1.344E-015  3.428E-017  1.271E-017  1.201E-014  8.500E-002  1.442E-015  1.873E-019  9.035E-024  5.027E-015
   1.778E+014  6.483E-010  1.670E-015  4.391E-017  1.600E-017  1.500E-014  8.500E-002  1.810E-015  2.358E-019  1.269E-023  7.398E-015
   1.995E+014  8.094E-010  2.074E-015  5.626E-017  2.015E-017  1.874E-014  8.500E-002  2.271E-015  2.968E-019  1.720E-023  1.043E-014
   2.239E+014  9.915E-010  2.575E-015  7.210E-017  2.536E-017  2.341E-014  8.500E-002  2.849E-015  3.737E-019  2.286E-023  1.411E-014
   2.512E+014  1.197E-009  3.198E-015  9.243E-017  3.193E-017  2.924E-014  8.500E-002  3.574E-015  4.705E-019  3.006E-023  1.848E-014
   2.818E+014  1.429E-009  3.970E-015  1.185E-016  4.020E-017  3.651E-014  8.500E-002  4.484E-015  5.923E-019  3.932E-023  2.359E-014
   3.162E+014  1.689E-009  4.927E-015  1.520E-016  5.061E-017  4.558E-014  8.500E-002  5.623E-015  7.456E-019  5.127E-023  2.961E-014
   3.548E+014  1.981E-009  6.115E-015  1.949E-016  6.371E-017  5.690E-014  8.500E-002  7.052E-015  9.387E-019  6.673E-023  3.677E-014
   3.981E+014  2.313E-009  7.587E-015  2.500E-016  8.020E-017  7.101E-014  8.500E-002  8.842E-015  1.182E-018  8.677E-023  4.538E-014
   4.467E+014  2.693E-009  9.412E-015  3.207E-016  1.010E-016  8.861E-014  8.500E-002  1.109E-014  1.488E-018  1.128E-022  5.580E-014
   5.012E+014  3.130E-009  1.167E-014  4.113E-016  1.271E-016  1.105E-013  8.500E-002  1.390E-014  1.873E-018  1.466E-022  6.847E-014
   5.623E+014  3.636E-009  1.448E-014  5.274E-016  1.600E-016  1.379E-013  8.500E-002  1.742E-014  2.358E-018  1.905E-022  8.392E-014
   6.310E+014  4.221E-009  1.795E-014  6.761E-016  2.015E-016  1.719E-013  8.500E-002  2.183E-014  2.968E-018  2.476E-022  1.028E-013
   7.079E+014  4.896E-009  2.226E-014  8.664E-016  2.536E-016  2.144E-013  8.500E-002  2.736E-014  3.737E-018  3.220E-022  1.258E-013
   7.943E+014  5.674E-009  2.758E-014  1.110E-015  3.193E-016  2.672E-013  8.500E-002  3.427E-014  4.705E-018  4.189E-022  1.540E-013
   8.913E+014  6.567E-009  3.418E-014  1.421E-015  4.020E-016  3.331E-013  8.500E-002  4.294E-014  5.923E-018  5.452E-022  1.883E-013
   1.000E+015  7.589E-009  4.235E-014  1.817E-015  5.060E-016  4.150E-013  8.500E-002  5.378E-014  7.456E-018  7.099E-022  2.303E-013
   1.122E+015  8.756E-009  5.246E-014  2.323E-015  6.371E-016  5.171E-013  8.500E-002  6.735E-014  9.387E-018  9.250E-022  2.815E-013
   1.259E+015  1.009E-008  6.498E-014  2.967E-015  8.020E-016  6.440E-013  8.500E-002  8.434E-014  1.182E-017  1.206E-021  3.439E-013
   1.413E+015  1.159E-008  8.046E-014  3.785E-015  1.010E-015  8.020E-013  8.500E-002  1.056E-013  1.488E-017  1.573E-021  4.201E-013
   1.585E+015  1.331E-008  9.961E-014  4.824E-015  1.271E-015  9.984E-013  8.500E-002  1.322E-013  1.873E-017  2.054E-021  5.129E-013
   1.778E+015  1.525E-008  1.233E-013  6.141E-015  1.600E-015  1.243E-012  8.500E-002  1.654E-013  2.358E-017  2.683E-021  6.261E-013
   1.995E+015  1.744E-008  1.526E-013  7.808E-015  2.015E-015  1.546E-012  8.500E-002  2.070E-013  2.968E-017  3.507E-021  7.639E-013
   2.239E+015  1.994E-008  1.888E-013  9.915E-015  2.536E-015  1.924E-012  8.500E-002  2.590E-013  3.737E-017  4.591E-021  9.317E-013
   2.512E+015  2.278E-008  2.335E-013  1.257E-014  3.193E-015  2.393E-012  8.500E-002  3.240E-013  4.704E-017  6.027E-021  1.136E-012
   2.818E+015  2.610E-008  2.888E-013  1.592E-014  4.019E-015  2.976E-012  8.500E-002  4.052E-013  5.922E-017  7.975E-021  1.384E-012
   3.162E+015  3.019E-008  3.570E-013  2.013E-014  5.060E-015  3.700E-012  8.500E-002  5.066E-013  7.456E-017  1.078E-020  1.687E-012
   3.548E+015  3.581E-008  4.413E-013  2.540E-014  6.370E-015  4.598E-012  8.500E-002  6.334E-013  9.386E-017  1.532E-020  2.054E-012
   3.981E+015  4.482E-008  5.454E-013  3.195E-014  8.020E-015  5.714E-012  8.500E-002  7.917E-013  1.182E-016  2.398E-020  2.501E-012
   4.467E+015  6.145E-008  6.739E-013  4.001E-014  1.010E-014  7.098E-012  8.500E-002  9.894E-013  1.488E-016  4.335E-020  3.044E-012
   5.012E+015  9.453E-008  8.325E-013  4.972E-014  1.271E-014  8.815E-012  8.500E-002  1.236E-012  1.873E-016  9.197E-020  3.704E-012
   5.623E+015  1.613E-007  1.028E-012  6.100E-014  1.600E-014  1.094E-011  8.500E-002  1.544E-012  2.358E-016  2.235E-019  4.507E-012
   6.310E+015  2.933E-007  1.270E-012  7.332E-014  2.014E-014  1.358E-011  8.500E-002  1.929E-012  2.968E-016  5.942E-019  5.490E-012
   7.079E+015  5.451E-007  1.569E-012  8.546E-014  2.536E-014  1.686E-011  8.500E-002  2.408E-012  3.737E-016  1.630E-018  6.718E-012
   7.943E+015  1.006E-006  1.938E-012  9.556E-014  3.193E-014  2.092E-011  8.500E-002  3.007E-012  4.704E-016  4.371E-018  8.344E-012
   8.913E+015  1.811E-006  2.396E-012  1.016E-013  4.019E-014  2.595E-011  8.500E-002  3.755E-012  5.922E-016  1.107E-017  1.081E-011
   1.000E+016  3.159E-006  2.966E-012  1.023E-013  5.060E-014  3.222E-011  8.500E-002  4.688E-012  7.455E-016  2.625E-017  1.549E-011
   1.122E+016  5.308E-006  3.679E-012  9.794E-014  6.370E-014  4.003E-011  8.500E-002  5.855E-012  9.386E-016  5.903E-017  2.670E-011
   1.259E+016  8.567E-006  4.581E-012  9.006E-014  8.019E-014  4.982E-011  8.500E-002  7.315E-012  1.182E-015  1.294E-016  5.817E-011
   1.413E+016  1.324E-005  5.739E-012  8.051E-014  1.010E-013  6.211E-011  8.500E-002  9.144E-012  1.487E-015  2.884E-016  1.550E-010
   1.585E+016  1.952E-005  7.264E-012  7.075E-014  1.271E-013  7.758E-011  8.500E-002  1.143E-011  1.873E-015  6.803E-016  4.720E-010
   1.778E+016  2.741E-005  9.341E-012  6.168E-014  1.600E-013  9.694E-011  8.500E-002  1.429E-011  2.357E-015  1.699E-015  1.559E-009
   1.995E+016  3.667E-005  1.229E-011  5.380E-014  2.014E-013  1.207E-010  8.500E-002  1.785E-011  2.968E-015  4.275E-015  5.338E-009
   2.239E+016  4.704E-005  1.665E-011  4.725E-014  2.536E-013  1.485E-010  8.500E-002  2.230E-011  3.736E-015  1.030E-014  1.803E-008
   2.512E+016  5.841E-005  2.312E-011  4.190E-014  3.192E-013  1.782E-010  8.500E-002  2.799E-011  4.703E-015  2.279E-014  5.730E-008
   2.818E+016  7.097E-005  3.251E-011  3.758E-014  4.019E-013  2.053E-010  8.500E-002  3.550E-011  5.920E-015  4.481E-014  1.655E-007
   3.162E+016  8.528E-005  4.562E-011  3.414E-014  5.059E-013  2.244E-010  8.500E-002  4.574E-011  7.452E-015  7.767E-014  4.276E-007
   3.548E+016  1.023E-004  6.357E-011  3.146E-014  6.368E-013  2.316E-010  8.500E-002  5.986E-011  9.379E-015  1.205E-013  9.925E-007
   3.981E+016  1.230E-004  8.871E-011  2.946E-014  8.016E-013  2.274E-010  8.500E-002  7.916E-011  1.180E-014  1.699E-013  2.097E-006
   4.467E+016  1.477E-004  1.253E-010  2.804E-014  1.009E-012  2.168E-010  8.500E-002  1.049E-010  1.485E-014  2.205E-013  4.075E-006
   5.012E+016  1.756E-004  1.800E-010  2.700E-014  1.270E-012  2.056E-010  8.500E-002  1.385E-010  1.868E-014  2.654E-013  7.304E-006
   5.623E+016  2.043E-004  2.610E-010  2.611E-014  1.598E-012  1.960E-010  8.500E-002  1.816E-010  2.350E-014  2.986E-013  1.214E-005
   6.310E+016  2.306E-004  3.767E-010  2.518E-014  2.011E-012  1.886E-010  8.500E-002  2.369E-010  2.955E-014  3.147E-013  1.884E-005
   7.079E+016  2.517E-004  5.317E-010  2.411E-014  2.530E-012  1.837E-010  8.500E-002  3.076E-010  3.715E-014  3.108E-013  2.749E-005
   7.943E+016  2.664E-004  7.263E-010  2.289E-014  3.182E-012  1.817E-010  8.500E-002  3.981E-010  4.669E-014  2.879E-013  3.797E-005
   8.913E+016  2.758E-004  9.666E-010  2.161E-014  4.003E-012  1.826E-010  8.500E-002  5.144E-010  5.865E-014  2.509E-013  5.010E-005
   1.000E+017  2.815E-004  1.275E-009  2.036E-014  5.035E-012  1.862E-010  8.500E-002  6.652E-010  7.367E-014  2.069E-013  6.384E-005
   1.122E+017  2.855E-004  1.692E-009  1.922E-014  6.332E-012  1.921E-010  8.500E-002  8.630E-010  9.249E-014  1.626E-013  7.920E-005
   1.259E+017  2.888E-004  2.267E-009  1.820E-014  7.961E-012  2.002E-010  8.500E-002  1.124E-009  1.161E-013  1.230E-013  9.622E-005
   1.413E+017  2.917E-004  3.044E-009  1.732E-014  1.001E-011  2.105E-010  8.500E-002  1.471E-009  1.456E-013  9.202E-014  1.149E-004
   1.585E+017  2.944E-004  4.055E-009  1.656E-014  1.258E-011  2.226E-010  8.500E-002  1.933E-009  1.825E-013  7.114E-014  1.356E-004
   1.778E+017  2.968E-004  5.315E-009  1.591E-014  1.580E-011  2.352E-010  8.500E-002  2.558E-009  2.287E-013  5.941E-014  1.595E-004
   1.995E+017  2.991E-004  6.830E-009  1.536E-014  1.985E-011  2.473E-010  8.500E-002  3.422E-009  2.861E-013  5.439E-014  1.884E-004
   2.239E+017  3.013E-004  8.623E-009  1.513E-014  2.492E-011  2.657E-010  8.500E-002  4.655E-009  3.579E-013  5.404E-014  2.246E-004
   2.512E+017  3.035E-004  1.073E-008  1.492E-014  3.126E-011  2.816E-010  8.500E-002  6.495E-009  4.470E-013  5.610E-014  2.710E-004
   2.818E+017  3.058E-004  1.318E-008  1.471E-014  3.919E-011  2.943E-010  8.500E-002  9.396E-009  5.570E-013  6.001E-014  3.304E-004
   3.162E+017  3.083E-004  1.600E-008  1.453E-014  4.906E-011  3.041E-010  8.500E-002  1.432E-008  6.923E-013  6.311E-014  4.060E-004
   3.548E+017  3.108E-004  1.926E-008  1.438E-014  6.145E-011  3.283E-010  8.500E-002  2.273E-008  8.611E-013  2.922E-014  4.752E-004
   3.981E+017  3.134E-004  2.310E-008  1.427E-014  7.721E-011  4.026E-010  8.500E-002  3.364E-008  1.081E-012  7.606E-015  4.874E-004
   4.467E+017  3.159E-004  2.769E-008  1.417E-014  9.704E-011  5.052E-010  8.500E-002  4.587E-008  1.358E-012  4.903E-015  4.882E-004
   5.012E+017  3.183E-004  3.324E-008  1.407E-014  1.219E-010  6.340E-010  8.500E-002  5.953E-008  1.706E-012  3.332E-015  4.886E-004
   5.623E+017  3.208E-004  3.999E-008  1.397E-014  1.530E-010  7.952E-010  8.500E-002  7.485E-008  2.141E-012  2.245E-015  4.889E-004
   6.310E+017  3.233E-004  4.827E-008  1.387E-014  1.919E-010  9.968E-010  8.500E-002  9.206E-008  2.686E-012  1.497E-015  4.892E-004
   7.079E+017  3.258E-004  5.854E-008  1.377E-014  2.405E-010  1.248E-009  8.500E-002  1.114E-007  3.365E-012  9.892E-016  4.894E-004
   7.943E+017  3.284E-004  7.140E-008  1.368E-014  3.011E-010  1.562E-009  8.500E-002  1.333E-007  4.212E-012  6.479E-016  4.895E-004
   8.913E+017  3.312E-004  8.769E-008  1.360E-014  3.763E-010  1.951E-009  8.500E-002  1.579E-007  5.264E-012  4.212E-016  4.896E-004
   1.000E+018  3.342E-004  1.085E-007  1.353E-014  4.695E-010  2.433E-009  8.500E-002  1.857E-007  6.567E-012  2.720E-016  4.897E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  7.357E-013  2.552E-022  6.089E-019  1.687E-017  4.582E-019  3.494E-020  2.297E-014  2.384E-013  1.782E-013  1.195E-016
   1.259E+014  9.098E-013  1.484E-021  6.810E-019  1.503E-017  5.127E-019  4.434E-020  2.967E-014  4.325E-013  2.530E-013  1.827E-016
   1.413E+014  1.085E-012  4.948E-021  7.290E-019  1.990E-017  5.493E-019  5.630E-020  5.262E-014  6.349E-013  4.542E-013  3.365E-016
   1.585E+014  1.272E-012  1.332E-020  7.401E-019  3.219E-017  5.583E-019  7.153E-020  1.038E-013  8.709E-013  8.506E-013  7.032E-016
   1.778E+014  1.484E-012  3.219E-020  7.087E-019  5.400E-017  5.357E-019  9.093E-020  1.927E-013  1.158E-012  1.452E-012  1.460E-015
   1.995E+014  1.727E-012  7.313E-020  6.429E-019  9.020E-017  4.874E-019  1.157E-019  3.179E-013  1.510E-012  2.174E-012  2.803E-015
   2.239E+014  2.009E-012  1.593E-019  5.606E-019  1.499E-016  4.271E-019  1.472E-019  4.667E-013  1.943E-012  2.893E-012  4.856E-015
   2.512E+014  2.338E-012  3.349E-019  4.839E-019  2.495E-016  3.714E-019  1.875E-019  6.276E-013  2.470E-012  3.521E-012  7.617E-015
   2.818E+014  2.721E-012  6.765E-019  4.298E-019  4.180E-016  3.332E-019  2.391E-019  7.982E-013  3.108E-012  4.037E-012  1.100E-014
   3.162E+014  3.168E-012  1.301E-018  4.081E-019  7.075E-016  3.198E-019  3.050E-019  9.833E-013  3.872E-012  4.453E-012  1.490E-014
   3.548E+014  3.690E-012  2.357E-018  4.227E-019  1.213E-015  3.344E-019  3.895E-019  1.190E-012  4.779E-012  4.796E-012  1.929E-014
   3.981E+014  4.301E-012  4.004E-018  4.748E-019  2.114E-015  3.781E-019  4.979E-019  1.424E-012  5.847E-012  5.090E-012  2.417E-014
   4.467E+014  5.017E-012  6.384E-018  5.652E-019  3.748E-015  4.518E-019  6.371E-019  1.693E-012  7.096E-012  5.357E-012  2.961E-014
   5.012E+014  5.857E-012  9.610E-018  6.964E-019  6.774E-015  5.577E-019  8.161E-019  2.003E-012  8.547E-012  5.614E-012  3.570E-014
   5.623E+014  6.845E-012  1.378E-017  8.735E-019  1.250E-014  7.000E-019  1.047E-018  2.360E-012  1.022E-011  5.875E-012  4.255E-014
   6.310E+014  8.007E-012  1.898E-017  1.105E-018  2.355E-014  8.855E-019  1.344E-018  2.766E-012  1.215E-011  6.152E-012  5.029E-014
